Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
169,Minecraft,Misc,Sony Computer Entertainment,1.97,2.51,0.0,0.94,5.42
220,FIFA 15,Sports,Electronic Arts,0.57,3.14,0.04,1.07,4.82
245,Call of Duty: Advanced Warfare,Shooter,Activision,1.54,1.94,0.19,0.77,4.45
893,Watch Dogs,Action,Ubisoft,0.56,0.89,0.1,0.37,1.93
1026,Destiny,Shooter,Activision,0.67,0.66,0.12,0.27,1.73
1339,Far Cry 4,Shooter,Ubisoft,0.33,0.79,0.08,0.23,1.44
1373,Madden NFL 15,Sports,Electronic Arts,1.07,0.15,0.0,0.19,1.41
1415,Assassin's Creed: Rogue,Action,Ubisoft,0.46,0.62,0.06,0.23,1.37
1424,NBA 2K15,Sports,Take-Two Interactive,0.86,0.27,0.02,0.22,1.36
1487,Dark Souls II,Role-Playing,Namco Bandai Games,0.4,0.36,0.4,0.17,1.32
1489,Kingdom Hearts II,Role-Playing,Square Enix,0.52,0.43,0.18,0.19,1.32
2040,Disney Infinity 2.0: Marvel Super Heroes,Action,Disney Interactive Studios,0.44,0.4,0.0,0.17,1.02
2053,The LEGO Movie Videogame,Action,Warner Bros. Interactive Entertainment,0.33,0.48,0.02,0.18,1.01
2118,South Park: The Stick of Truth,Role-Playing,Ubisoft,0.42,0.38,0.0,0.17,0.98
2267,The Evil Within,Action,Bethesda Softworks,0.26,0.39,0.12,0.14,0.92
2445,WWE 2K15,Sports,Take-Two Interactive,0.36,0.35,0.0,0.14,0.85
2551,Lego Batman 3: Beyond Gotham,Action,Warner Bros. Interactive Entertainment,0.33,0.35,0.0,0.13,0.81
2690,Plants vs. Zombies: Garden Warfare,Shooter,Electronic Arts,0.22,0.4,0.01,0.14,0.76
2760,LittleBigPlanet 3,Platform,Sony Computer Entertainment,0.2,0.43,0.01,0.11,0.75
2903,2014 FIFA World Cup Brazil,Sports,Electronic Arts,0.15,0.39,0.01,0.16,0.71
2955,Skylanders: Trap Team,Action,Activision,0.24,0.33,0.0,0.12,0.69
3049,Borderlands: The Pre-Sequel,Shooter,Take-Two Interactive,0.25,0.26,0.05,0.11,0.67
3130,Dragon Age: Inquisition,Role-Playing,Electronic Arts,0.26,0.23,0.05,0.1,0.65
3183,Middle-Earth: Shadow of Mordor,Action,Warner Bros. Interactive Entertainment,0.2,0.33,0.01,0.1,0.64
3253,Pro Evolution Soccer 2015,Sports,Konami Digital Entertainment,0.1,0.23,0.22,0.08,0.62
3267,Metal Gear Solid V: Ground Zeroes,Action,Konami Digital Entertainment,0.14,0.14,0.27,0.06,0.62
3689,LEGO The Hobbit,Action,Warner Bros. Interactive Entertainment,0.12,0.32,0.0,0.1,0.54
3945,Wolfenstein: The New Order,Shooter,Bethesda Softworks,0.14,0.25,0.02,0.09,0.51
4067,F1 2014,Racing,Codemasters,0.07,0.31,0.02,0.08,0.49
4165,Naruto Shippuden: Ultimate Ninja Storm Revolution,Fighting,Namco Bandai Games,0.15,0.16,0.09,0.08,0.47
4802,Thief (2014),Action,Square Enix,0.1,0.2,0.02,0.08,0.4
4961,MLB 14: The Show,Sports,Sony Computer Entertainment America,0.35,0.0,0.0,0.04,0.39
5015,NHL 15,Sports,Electronic Arts,0.21,0.11,0.0,0.06,0.38
5071,Mobile Suit Gundam: Extreme VS Full Boost,Fighting,Namco Bandai Games,0.0,0.0,0.38,0.0,0.38
5089,Alien: Isolation,Shooter,Sega,0.12,0.19,0.0,0.07,0.37
5504,Dragon Ball Z: Battle of Z,Fighting,Namco Bandai Games,0.1,0.11,0.06,0.05,0.33
5579,J Stars Victory Vs.,Fighting,Namco Bandai Games,0.04,0.06,0.2,0.02,0.32
5715,Sniper Elite 3,Shooter,505 Games,0.1,0.15,0.0,0.06,0.31
5828,One Piece: Unlimited World Red,Action,Namco Bandai Games,0.09,0.12,0.06,0.05,0.3
