Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
95,The Legend of Zelda: Ocarina of Time,Action,Nintendo,4.1,1.89,1.45,0.16,7.6
342,Banjo-Kazooie,Platform,Nintendo,1.87,1.13,0.55,0.1,3.65
555,Mario Party,Misc,Nintendo,1.25,0.53,0.87,0.05,2.7
661,WCW/nWo Revenge,Fighting,THQ,1.94,0.39,0.03,0.02,2.38
755,Star Wars: Rogue Squadron,Simulation,Nintendo,1.6,0.46,0.08,0.03,2.17
839,1080°: TenEighty Snowboarding,Sports,Nintendo,1.25,0.61,0.13,0.05,2.03
945,"Hey You, Pikachu!",Simulation,Nintendo,0.83,0.06,0.93,0.0,1.83
1154,F-1 World Grand Prix,Racing,Video System,0.46,0.96,0.09,0.08,1.6
1423,Pocket Monsters Stadium,Strategy,Nintendo,0.0,0.0,1.37,0.0,1.37
1474,WWF War Zone,Fighting,Acclaim Entertainment,1.08,0.24,0.0,0.02,1.33
1696,Kobe Bryant in NBA Courtside,Sports,Nintendo,1.02,0.13,0.04,0.01,1.19
1792,South Park,Shooter,Acclaim Entertainment,0.9,0.23,0.0,0.02,1.14
1862,F-Zero X,Racing,Nintendo,0.45,0.33,0.29,0.03,1.1
1955,NFL Blitz,Sports,Midway Games,1.02,0.04,0.0,0.01,1.06
2114,NASCAR 99,Racing,Electronic Arts,0.94,0.04,0.0,0.01,0.98
2285,Glover,Platform,Hasbro Interactive,0.72,0.17,0.0,0.01,0.91
2313,Madden NFL 99,Sports,Electronic Arts,0.84,0.05,0.0,0.01,0.9
2620,Major League Baseball Featuring Ken Griffey Jr,Sports,Nintendo,0.75,0.03,0.0,0.01,0.79
2801,Mortal Kombat 4,Fighting,GT Interactive,0.55,0.17,0.0,0.01,0.73
3176,Cruis'n World,Racing,Nintendo,0.59,0.04,0.0,0.01,0.64
3205,A Bug's Life,Platform,Activision,0.49,0.13,0.0,0.01,0.63
3282,NFL Quarterback Club 99,Sports,Acclaim Entertainment,0.59,0.02,0.0,0.0,0.62
3468,World Cup 98,Sports,Electronic Arts,0.14,0.4,0.0,0.04,0.58
3469,International Superstar Soccer '98,Sports,Konami Digital Entertainment,0.06,0.3,0.19,0.03,0.58
3720,FIFA 99,Sports,Electronic Arts,0.11,0.39,0.0,0.03,0.54
4116,All-Star Baseball 99,Sports,Acclaim Entertainment,0.44,0.04,0.0,0.0,0.48
4151,NBA Live 99,Sports,Electronic Arts,0.45,0.02,0.0,0.0,0.47
4188,Bomberman Hero,Platform,Nintendo,0.27,0.06,0.08,0.05,0.47
