Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
117,Crash Bandicoot,Platform,Sony Computer Entertainment,3.23,2.35,0.94,0.3,6.82
153,Tekken 2,Fighting,Sony Computer Entertainment,2.26,1.89,1.36,0.23,5.74
202,Resident Evil,Action,Virgin Interactive,2.05,1.16,1.11,0.73,5.05
230,Tomb Raider,Action,Eidos Interactive,2.29,1.97,0.13,0.24,4.63
294,Namco Museum Vol.3,Misc,Sony Computer Entertainment,2.28,1.55,0.16,0.06,4.05
326,Resident Evil Director's Cut,Action,Virgin Interactive,1.82,1.24,0.47,0.25,3.77
533,Mortal Kombat Trilogy,Fighting,GT Interactive,1.98,0.7,0.0,0.11,2.79
632,Twisted Metal 2,Racing,Sony Computer Entertainment,2.12,0.25,0.0,0.07,2.44
647,Tetris Plus,Puzzle,JVC,2.1,0.24,0.0,0.07,2.4
902,PaRappa The Rapper,Misc,Sony Computer Entertainment,0.26,0.16,1.46,0.03,1.92
948,Jet Moto,Racing,Sony Computer Entertainment,1.33,0.4,0.03,0.07,1.83
1163,Soul Edge,Fighting,Sony Computer Entertainment,0.61,0.41,0.46,0.1,1.59
1218,Die Hard Trilogy,Shooter,Fox Interactive,0.85,0.58,0.0,0.1,1.54
1234,NASCAR 98,Racing,Electronic Arts,1.43,0.05,0.0,0.04,1.52
1384,2Xtreme,Sports,Sony Computer Entertainment,1.15,0.2,0.0,0.05,1.4
1497,Madden NFL 97,Sports,Electronic Arts,0.73,0.5,0.0,0.09,1.32
1501,TNN Motor Sports Hardcore 4x4,Racing,ASC Games,0.73,0.5,0.0,0.09,1.31
1591,Reel Fishing,Sports,Natsume,0.99,0.13,0.1,0.04,1.25
1647,SimCity 2000,Simulation,Maxis,0.68,0.46,0.0,0.08,1.22
1720,Soviet Strike,Simulation,Electronic Arts,0.65,0.44,0.0,0.08,1.17
1734,Rage Racer,Racing,Sony Computer Entertainment,0.16,0.11,0.83,0.08,1.17
1737,Destruction Derby 2,Racing,Psygnosis,0.65,0.44,0.0,0.08,1.17
1974,Arc the Lad II,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.92,0.13,1.05
1998,Mega Man X4,Action,Virgin Interactive,0.45,0.3,0.22,0.07,1.04
2073,NBA Live 97,Sports,Electronic Arts,0.55,0.38,0.0,0.07,1.0
2183,Wild ARMs,Role-Playing,Sony Computer Entertainment,0.26,0.17,0.46,0.06,0.95
