Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
7,New Super Mario Bros.,Platform,Nintendo,11.38,9.23,6.5,2.9,30.01
21,Pokemon Diamond/Pokemon Pearl,Role-Playing,Nintendo,6.42,4.52,6.04,1.37,18.36
154,Cooking Mama,Simulation,505 Games,3.13,1.94,0.07,0.58,5.72
377,Clubhouse Games,Misc,Nintendo,0.59,1.83,0.73,0.35,3.5
403,English Training: Have Fun Improving Your Skills!,Misc,Nintendo,0.0,0.99,2.32,0.02,3.33
445,Personal Trainer: Cooking,Misc,Nintendo,0.91,1.0,1.03,0.17,3.12
527,Yoshi's Island DS,Platform,Nintendo,1.47,0.07,1.1,0.15,2.8
570,Hannah Montana,Action,Disney Interactive Studios,1.59,0.8,0.0,0.26,2.65
752,Pokemon Ranger,Role-Playing,Nintendo,1.29,0.04,0.73,0.12,2.18
770,Tetris DS,Puzzle,Nintendo,0.64,0.07,1.35,0.08,2.13
774,Final Fantasy III,Role-Playing,Square Enix,0.91,0.05,1.07,0.09,2.12
798,The Sims 2: Pets,Simulation,Electronic Arts,0.92,0.94,0.0,0.22,2.09
871,Kirby Squeak Squad,Platform,Nintendo,0.79,0.03,1.05,0.08,1.96
974,Dragon Quest Monsters: Joker,Role-Playing,Square Enix,0.23,0.03,1.49,0.03,1.78
1048,Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,Misc,Nintendo,0.0,0.0,1.71,0.0,1.71
1138,Mario Hoops 3 on 3,Sports,Nintendo,0.99,0.04,0.49,0.1,1.62
1278,Bratz: Forever Diamondz,Adventure,THQ,0.43,0.88,0.0,0.18,1.48
1683,Mario vs. Donkey Kong 2: March of the Minis,Puzzle,Nintendo,0.74,0.03,0.36,0.07,1.2
1882,LEGO Star Wars II: The Original Trilogy,Action,LucasArts,0.96,0.04,0.0,0.08,1.09
2051,Oshare Majo Love and Berry: DS Collection,Misc,Sega,0.0,0.0,1.01,0.0,1.01
2106,Cars,Racing,THQ,0.85,0.05,0.0,0.08,0.98
2128,Tamagotchi Connection: Corner Shop 2,Simulation,Namco Bandai Games,0.09,0.02,0.86,0.01,0.98
2167,Mega Man Star Force Dragon / Leo / Pegasus,Action,Capcom,0.39,0.0,0.53,0.03,0.96
2534,Disney's The Little Mermaid: Ariel's Undersea Adventure,Action,Disney Interactive Studios,0.73,0.03,0.0,0.06,0.81
2634,Metroid Prime Hunters,Shooter,Nintendo,0.58,0.04,0.11,0.06,0.78
2765,Jump Ultimate Stars,Fighting,Nintendo,0.0,0.0,0.74,0.0,0.74
3022,Zaidan Houjin Nippon Kanji Nouryoko Kentei Kyoukai Kounin: KanKen DS,Misc,Rocket Company,0.0,0.0,0.67,0.0,0.67
3052,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen: Tokoton Kanji Nou,Misc,IE Institute,0.0,0.0,0.66,0.0,0.66
3486,Phoenix Wright: Ace Attorney - Justice for All,Adventure,Capcom,0.24,0.05,0.26,0.03,0.58
3532,Dogz,Simulation,Ubisoft,0.51,0.02,0.0,0.04,0.57
3612,Catz,Simulation,Ubisoft,0.49,0.02,0.0,0.04,0.56
3621,Rune Factory: A Fantasy Harvest Moon,Role-Playing,Rising Star Games,0.37,0.02,0.14,0.03,0.56
3742,Star Fox Command,Shooter,Nintendo,0.39,0.01,0.1,0.04,0.54
3773,Mystery Dungeon: Shiren the Wanderer,Role-Playing,Sega,0.18,0.0,0.33,0.02,0.53
3867,Kenkou Ouen Recipe 1000: DS Kondate Zenshuu,Misc,Nintendo,0.0,0.0,0.52,0.0,0.52
4038,SpongeBob SquarePants: Creature from the Krusty Krab,Platform,THQ,0.45,0.0,0.0,0.04,0.49
4089,Children of Mana,Role-Playing,Nintendo,0.16,0.01,0.29,0.02,0.48
4160,Hamsterz Life,Action,Ubisoft,0.43,0.01,0.0,0.04,0.47
4276,Bleach: The Blade of Fate,Fighting,Sega,0.3,0.01,0.12,0.03,0.46
4491,Master of Illusion,Puzzle,Nintendo,0.16,0.0,0.26,0.01,0.44
4537,Castlevania: Portrait of Ruin,Platform,Konami Digital Entertainment,0.33,0.03,0.04,0.03,0.43
4568,Naruto: Ninja Council 3,Action,D3Publisher,0.39,0.0,0.0,0.03,0.42
4599,Horsez,Simulation,Ubisoft,0.38,0.01,0.0,0.03,0.42
5030,Elite Beat Agents,Misc,Nintendo,0.31,0.03,0.0,0.03,0.38
5074,The Legend of Spyro: A New Beginning,Platform,Vivendi Games,0.34,0.01,0.0,0.03,0.38
5436,Avatar: The Last Airbender,Adventure,THQ,0.3,0.01,0.0,0.03,0.34
5737,Happy Feet,Action,Midway Games,0.27,0.01,0.0,0.02,0.31
5762,Naruto: Ninja Destiny (US sales),Fighting,Namco Bandai Games,0.31,0.0,0.0,0.0,0.31
5787,Math Play,Puzzle,Ubisoft,0.28,0.0,0.0,0.02,0.31
5825,Nicktoons: Battle for Volcano Island,Action,THQ,0.28,0.0,0.0,0.02,0.3
5889,Nounai Aeshe: IQ Suppli DS,Misc,Spike,0.0,0.0,0.3,0.0,0.3
5934,Mega Man ZX,Platform,Capcom,0.18,0.0,0.1,0.02,0.3
5963,Tom and Jerry Tales,Platform,Warner Bros. Interactive Entertainment,0.21,0.06,0.0,0.02,0.29
6214,Over the Hedge,Platform,Activision,0.25,0.01,0.0,0.02,0.28
6234,Puyo Puyo! 15th Anniversary,Puzzle,Sega,0.0,0.0,0.28,0.0,0.28
6296,Resident Evil: Deadly Silence,Action,Capcom,0.12,0.03,0.11,0.01,0.27
6581,Pirates of the Caribbean: Dead Man's Chest,Adventure,Disney Interactive Studios,0.23,0.01,0.0,0.02,0.26
6630,The Suite Life of Zack & Cody: Tipton Trouble,Action,Disney Interactive Studios,0.23,0.0,0.0,0.02,0.25
6705,Freshly-Picked: Tingle's Rosy Rupeeland,Role-Playing,Nintendo,0.0,0.01,0.24,0.0,0.25
6783,That's So Raven: Psychic on the Scene,Adventure,Disney Interactive Studios,0.23,0.0,0.0,0.02,0.24
6813,Final Fantasy Fables: Chocobo Tales,Adventure,Ubisoft,0.11,0.01,0.12,0.01,0.24
6949,Lunar Knights,Role-Playing,Konami Digital Entertainment,0.17,0.01,0.04,0.02,0.24
6958,Naruto: Path of the Ninja 2,Role-Playing,Takara Tomy,0.22,0.0,0.0,0.02,0.23
7030,Age of Empires: The Age of Kings,Strategy,THQ,0.19,0.02,0.0,0.02,0.23
7127,Digimon World DS (JP sales),Role-Playing,Namco Bandai Games,0.0,0.0,0.23,0.0,0.23
7141,Yu-Gi-Oh! GX: Spirit Caller (American Sales),Misc,Konami Digital Entertainment,0.18,0.03,0.0,0.02,0.22
7199,Tony Hawk's Downhill Jam,Sports,Activision,0.2,0.0,0.0,0.02,0.22
7279,Madden NFL 07,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.22
7471,Heisei Kyouiku linkai DS,Misc,Namco Bandai Games,0.0,0.0,0.21,0.0,0.21
7490,Need for Speed Carbon: Own the City,Racing,Electronic Arts,0.17,0.02,0.0,0.02,0.21
