Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
184,New Super Mario Bros. U,Platform,Nintendo,2.32,1.3,1.27,0.31,5.19
247,Nintendo Land,Misc,Nintendo,2.55,1.11,0.46,0.33,4.44
2031,ZombiU,Action,Ubisoft,0.53,0.36,0.05,0.08,1.02
2852,Monster Hunter Tri,Role-Playing,Nintendo,0.26,0.19,0.22,0.04,0.72
3795,Sonic & All-Stars Racing Transformed,Racing,Sega,0.2,0.27,0.02,0.05,0.53
4120,FIFA Soccer 13,Action,Electronic Arts,0.18,0.26,0.0,0.04,0.48
4556,Call of Duty: Black Ops II,Shooter,Activision,0.21,0.18,0.0,0.03,0.43
4944,Skylanders Giants,Action,Activision,0.23,0.12,0.0,0.04,0.39
4945,Just Dance 4,Misc,Ubisoft,0.22,0.14,0.0,0.03,0.39
4995,Batman: Arkham City,Action,Warner Bros. Interactive Entertainment,0.17,0.18,0.0,0.03,0.38
5057,Scribblenauts: Unlimited,Action,Warner Bros. Interactive Entertainment,0.26,0.09,0.0,0.03,0.38
5088,ESPN: Sports Connection,Sports,Ubisoft,0.21,0.12,0.0,0.04,0.37
5201,Assassin's Creed III,Action,Ubisoft,0.19,0.13,0.0,0.03,0.36
6183,Sing Party,Misc,Nintendo,0.13,0.12,0.0,0.02,0.28
6229,Mass Effect 3,Role-Playing,Electronic Arts,0.14,0.11,0.0,0.02,0.28
6794,Madden NFL 13,Sports,Electronic Arts,0.22,0.0,0.0,0.02,0.24
6951,Epic Mickey 2: The Power of Two,Action,Disney Interactive Studios,0.14,0.07,0.01,0.02,0.24
7745,Ninja Gaiden 3,Action,Nintendo,0.15,0.03,0.0,0.02,0.19
7980,Tekken Tag Tournament 2,Fighting,Namco Bandai Games,0.09,0.07,0.01,0.01,0.19
8648,Darksiders II,Action,THQ,0.07,0.07,0.0,0.01,0.16
9146,Your Shape: Fitness Evolved 2013,Action,Ubisoft,0.06,0.07,0.0,0.01,0.14
9208,Transformers: Prime,Action,Activision,0.09,0.03,0.0,0.01,0.14
9228,NBA 2K13,Sports,Take-Two Interactive,0.08,0.04,0.0,0.01,0.14
9307,Game Party: Champions,Action,Warner Bros. Interactive Entertainment,0.09,0.03,0.0,0.01,0.14
9374,WipeOut 3 The Game,Action,Activision,0.12,0.0,0.0,0.01,0.13
9391,James Bond 007: Legends,Shooter,Activision,0.07,0.05,0.0,0.01,0.13
9666,Marvel Avengers: Battle for Earth,Action,Ubisoft,0.07,0.04,0.0,0.01,0.12
11313,Warriors Orochi 3 Hyper,Action,Tecmo Koei,0.04,0.02,0.02,0.01,0.08
12065,Tank! Tank! Tank!,Action,Namco Bandai Games,0.02,0.01,0.05,0.0,0.07
13917,Rabbids Land,Misc,Ubisoft,0.02,0.01,0.0,0.0,0.04
14646,Trine 2,Platform,Atlus,0.0,0.03,0.0,0.0,0.03
15890,Romance of the Three Kingdoms XII,Strategy,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
