Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
56,Call of Duty: Modern Warfare 2,Shooter,Activision,4.99,3.69,0.38,1.63,10.69
120,Uncharted 2: Among Thieves,Action,Sony Computer Entertainment,3.27,2.25,0.21,1.0,6.73
157,Assassin's Creed II,Action,Ubisoft,2.54,1.95,0.21,0.87,5.57
170,Final Fantasy XIII,Role-Playing,Square Enix,1.74,1.24,1.87,0.52,5.36
197,Resident Evil 5,Action,Capcom,1.96,1.43,1.08,0.65,5.11
263,Batman: Arkham Asylum,Action,Eidos Interactive,2.23,1.34,0.07,0.61,4.25
275,Street Fighter IV,Fighting,Capcom,2.02,1.06,0.58,0.53,4.19
348,FIFA Soccer 10,Sports,Electronic Arts,0.6,2.46,0.05,0.52,3.63
464,Killzone 2,Shooter,Sony Computer Entertainment,1.4,1.07,0.08,0.47,3.02
488,inFAMOUS,Action,Sony Computer Entertainment,1.76,0.69,0.12,0.37,2.94
541,Tekken 6,Fighting,Namco Bandai Games,1.2,0.98,0.17,0.43,2.78
563,Need for Speed: Shift,Racing,Electronic Arts,0.69,1.41,0.04,0.53,2.68
580,God of War Collection,Action,Sony Computer Entertainment,1.7,0.46,0.06,0.41,2.63
670,Madden NFL 10,Sports,Electronic Arts,2.03,0.13,0.0,0.21,2.37
699,Pro Evolution Soccer 2010,Sports,Konami Digital Entertainment,0.3,1.27,0.46,0.26,2.28
708,Sonic's Ultimate Genesis Collection,Misc,Sega,1.34,0.62,0.0,0.31,2.27
779,Borderlands,Shooter,Take-Two Interactive,1.2,0.62,0.0,0.29,2.11
914,Ratchet & Clank Future: A Crack in Time,Platform,Sony Computer Entertainment,1.05,0.54,0.03,0.26,1.88
943,Demon's Souls,Role-Playing,Namco Bandai Games,0.97,0.34,0.35,0.18,1.84
988,UFC 2009 Undisputed,Fighting,THQ,1.07,0.45,0.01,0.24,1.77
1064,Dragon Age: Origins,Role-Playing,Electronic Arts,0.96,0.44,0.08,0.22,1.69
1220,Fight Night Round 4,Fighting,Electronic Arts,0.92,0.41,0.0,0.21,1.53
1604,[Prototype],Action,Activision,0.65,0.41,0.0,0.19,1.24
1627,Bayonetta,Action,Sega,0.44,0.41,0.21,0.17,1.23
1715,WWE SmackDown vs. Raw 2010,Fighting,THQ,0.48,0.49,0.01,0.2,1.18
1815,Yakuza 3,Action,Sega,0.21,0.21,0.62,0.08,1.13
1817,The Beatles: Rock Band,Misc,MTV Games,0.67,0.3,0.0,0.15,1.13
1849,Guitar Hero 5,Misc,Activision,0.53,0.4,0.0,0.17,1.1
2054,DiRT 2,Racing,Codemasters,0.27,0.53,0.0,0.2,1.01
2096,EyePet,Simulation,Sony Computer Entertainment,0.35,0.52,0.04,0.09,0.99
2187,Brutal Legend,Action,Electronic Arts,0.54,0.28,0.0,0.13,0.95
2223,Buzz! Quiz World,Misc,Sony Computer Entertainment,0.16,0.58,0.0,0.2,0.93
2274,Operation Flashpoint: Dragon Rising,Shooter,Codemasters,0.23,0.46,0.05,0.17,0.92
2278,Avatar: The Game,Action,Ubisoft,0.32,0.43,0.0,0.16,0.91
2283,LEGO Indiana Jones 2: The Adventure Continues,Action,Activision,0.47,0.3,0.0,0.13,0.91
2286,MX vs. ATV Reflex,Racing,THQ,0.52,0.26,0.0,0.12,0.91
2293,DJ Hero,Misc,Activision,0.42,0.34,0.0,0.14,0.91
2327,Call of Juarez: Bound in Blood,Shooter,Ubisoft,0.35,0.38,0.01,0.16,0.89
2415,Ghostbusters: The Video Game,Action,Sony Computer Entertainment,0.34,0.37,0.0,0.15,0.86
2428,Ninja Gaiden Sigma 2,Action,Ubisoft Annecy,0.52,0.16,0.08,0.1,0.86
2430,Skate 2,Sports,Electronic Arts,0.46,0.26,0.01,0.12,0.85
2460,NBA 2K10,Sports,Take-Two Interactive,0.75,0.01,0.01,0.07,0.84
2557,NCAA Football 10,Sports,Electronic Arts,0.75,0.0,0.0,0.06,0.81
2609,Tiger Woods PGA Tour 10,Sports,Electronic Arts,0.42,0.25,0.0,0.12,0.79
2673,Dragon Ball: Raging Blast,Fighting,Namco Bandai Games,0.37,0.19,0.11,0.1,0.77
2705,The Lord of the Rings: Conquest,Action,Electronic Arts,0.38,0.26,0.0,0.12,0.76
2735,Band Hero,Misc,Activision,0.41,0.24,0.0,0.11,0.75
2739,The Godfather II,Action,Electronic Arts,0.41,0.22,0.01,0.11,0.75
2747,Red Faction: Guerrilla,Shooter,THQ,0.33,0.28,0.02,0.12,0.75
2753,X-Men Origins: Wolverine - Uncaged Edition,Action,Activision,0.31,0.32,0.0,0.13,0.75
2761,Marvel: Ultimate Alliance 2,Role-Playing,Activision,0.49,0.16,0.0,0.09,0.75
2851,MLB 09: The Show,Sports,Sony Computer Entertainment,0.66,0.0,0.0,0.05,0.72
2920,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",Shooter,Activision,0.28,0.3,0.0,0.12,0.7
2930,IL-2 Sturmovik: Birds of Prey,Simulation,505 Games,0.34,0.26,0.0,0.1,0.7
3172,Wolfenstein,Shooter,Activision,0.25,0.28,0.0,0.11,0.64
3201,Guitar Hero: Metallica,Misc,Activision,0.28,0.24,0.0,0.1,0.63
3234,Wet,Shooter,Bethesda Softworks,0.22,0.27,0.01,0.11,0.63
