Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
208,Guitar Hero III: Legends of Rock,Misc,Activision,3.49,0.01,0.01,1.48,4.98
291,God of War II,Action,Sony Computer Entertainment,2.32,0.04,0.04,1.67,4.07
349,Pro Evolution Soccer 2008,Sports,Konami Digital Entertainment,0.05,0.0,0.64,2.93,3.63
441,FIFA Soccer 08,Sports,Electronic Arts,0.68,0.0,0.0,2.46,3.14
470,Dragon Ball Z: Budokai Tenkaichi 3,Fighting,Atari,1.15,0.0,0.76,1.09,3.0
601,Madden NFL 08,Sports,Electronic Arts,2.14,0.08,0.0,0.35,2.57
645,Need for Speed: ProStreet,Racing,Electronic Arts,0.69,0.0,0.04,1.68,2.41
678,WWE SmackDown vs Raw 2008,Fighting,THQ,0.92,0.0,0.01,1.41,2.34
920,High School Musical: Sing It!,Misc,Disney Interactive Studios,0.47,0.08,0.0,1.33,1.87
1251,The Simpsons Game,Action,Electronic Arts,0.35,0.03,0.0,1.13,1.51
1335,SingStar Pop,Misc,Sony Computer Entertainment,0.04,1.08,0.0,0.32,1.44
1835,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",Action,Activision,0.63,0.37,0.0,0.11,1.11
1837,Guitar Hero Encore: Rocks The 80s,Misc,RedOctane,0.92,0.04,0.0,0.15,1.11
2140,Grand Theft Auto: Vice City Stories,Action,Take-Two Interactive,0.78,0.03,0.03,0.13,0.97
2239,MLB 07: The Show,Sports,Sony Computer Entertainment,0.77,0.03,0.0,0.13,0.93
2314,Spider-Man 3,Platform,Activision,0.74,0.03,0.01,0.12,0.9
2366,Buzz! The Mega Quiz,Misc,Sony Computer Entertainment,0.32,0.06,0.0,0.5,0.88
2406,Warriors Orochi,Action,Tecmo Koei,0.11,0.09,0.64,0.03,0.87
2410,SingStar '90s,Misc,Sony Computer Entertainment,0.1,0.59,0.0,0.18,0.87
2447,Ratatouille,Action,THQ,0.31,0.0,0.0,0.53,0.85
2479,Ben 10: Protector of Earth,Action,D3Publisher,0.09,0.0,0.0,0.74,0.84
2560,Final Fantasy XI: Wings of the Goddess,Role-Playing,Square Enix,0.35,0.27,0.09,0.09,0.81
2614,Dance Dance Revolution SuperNOVA 2,Simulation,Konami Digital Entertainment,0.64,0.03,0.02,0.1,0.79
2624,NCAA Football 08,Sports,Electronic Arts,0.65,0.03,0.0,0.11,0.79
2637,Buzz! The Hollywood Quiz,Misc,Sony Computer Entertainment,0.17,0.0,0.0,0.61,0.78
2835,NBA Live 08,Sports,Electronic Arts,0.59,0.02,0.01,0.1,0.72
3057,Tony Hawk's Proving Ground,Sports,Activision,0.55,0.02,0.0,0.09,0.66
3059,Naruto Shippuden: Ultimate Ninja 4,Fighting,Atari,0.26,0.01,0.13,0.26,0.66
3119,SingStar Pop Hits,Misc,Sony Computer Entertainment,0.0,0.5,0.0,0.15,0.65
3123,SingStar R&B,Misc,Sony Computer Entertainment,0.0,0.05,0.0,0.6,0.65
3225,Shin Megami Tensei: Persona 3 FES,Role-Playing,Tecmo Koei,0.22,0.2,0.16,0.05,0.63
3345,NBA 2K8,Sports,Take-Two Interactive,0.5,0.02,0.0,0.08,0.6
3379,Major League Baseball 2K7,Sports,Spike,0.29,0.23,0.0,0.08,0.6
3563,Odin Sphere,Role-Playing,Square Enix,0.23,0.18,0.09,0.06,0.56
3572,NCAA March Madness 07,Sports,Electronic Arts,0.28,0.22,0.0,0.07,0.56
3582,Petz Dogz 2,Simulation,Ubisoft,0.28,0.21,0.0,0.07,0.56
3594,Manhunt 2,Action,Take-Two Interactive,0.27,0.21,0.0,0.07,0.56
3834,The Golden Compass,Action,Sega,0.13,0.0,0.0,0.39,0.52
3932,The BIGS,Sports,Take-Two Interactive,0.25,0.19,0.0,0.06,0.51
4010,Tomb Raider: Anniversary,Action,Eidos Interactive,0.41,0.02,0.0,0.07,0.5
4016,Nicktoons: Attack of the Toybots,Platform,THQ,0.24,0.19,0.0,0.06,0.5
4087,Shrek the Third,Action,Activision,0.4,0.02,0.0,0.07,0.48
4119,Bratz: The Movie,Simulation,THQ,0.24,0.18,0.0,0.06,0.48
4227,Metal Gear Solid: The Essential Collection,Adventure,Konami Digital Entertainment,0.23,0.18,0.0,0.06,0.46
4253,SingStar Amped,Misc,Sony Computer Entertainment,0.23,0.18,0.0,0.06,0.46
4459,Super Robot Taisen OG: Original Generations,Strategy,Banpresto,0.0,0.0,0.44,0.0,0.44
4489,SpongeBob's Atlantis SquarePantis,Action,THQ,0.36,0.01,0.0,0.06,0.44
4575,The Legend of Spyro: The Eternal Night,Platform,Vivendi Games,0.21,0.16,0.0,0.05,0.42
4606,Avatar: The Last Airbender - The Burning Earth,Action,THQ,0.21,0.16,0.0,0.05,0.42
4642,Thrillville: Off the Rails,Strategy,LucasArts,0.2,0.16,0.0,0.05,0.42
4666,Pirates of the Caribbean: At World's End,Action,Disney Interactive Studios,0.2,0.16,0.0,0.05,0.42
4690,Crash of the Titans,Action,Vivendi Games,0.34,0.01,0.0,0.06,0.41
4735,Rogue Galaxy: Director's Cut,Role-Playing,Sony Computer Entertainment,0.2,0.16,0.0,0.05,0.41
