Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
328,Just Dance 2014,Misc,Ubisoft,1.98,1.47,0.0,0.32,3.76
677,Skylanders SWAP Force,Platform,Activision,1.32,0.83,0.0,0.2,2.34
1031,Disney Infinity,Action,Disney Interactive Studios,1.15,0.44,0.0,0.14,1.73
4540,FIFA 14,Sports,Electronic Arts,0.0,0.38,0.0,0.05,0.43
5303,Angry Birds Star Wars,Strategy,Activision,0.21,0.1,0.0,0.03,0.35
6279,Zumba Fitness: World Party,Misc,Majesco Entertainment,0.14,0.11,0.0,0.03,0.27
8371,Disney's Planes,Simulation,Disney Interactive Studios,0.08,0.07,0.0,0.02,0.17
10214,The Croods: Prehistoric Party!,Misc,D3Publisher,0.03,0.07,0.0,0.01,0.11
10448,The Smurfs 2,Platform,Ubisoft,0.0,0.09,0.0,0.01,0.1
12916,Pretty Cure All Stars Everyone Gather ? Let's Dance!,Misc,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
14218,Young Justice: Legacy,Action,Namco Bandai Games,0.0,0.03,0.0,0.0,0.03
15759,Turbo: Super Stunt Squad,Sports,D3Publisher,0.0,0.02,0.0,0.0,0.02
