Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
868,Hot Shots Golf: Open Tee,Sports,Sony Computer Entertainment,0.5,0.5,0.63,0.33,1.96
1375,Ridge Racer,Racing,Sony Computer Entertainment,0.36,0.45,0.32,0.28,1.41
1847,Lumines: Puzzle Fusion,Puzzle,Ubisoft,0.52,0.35,0.0,0.23,1.11
2370,Metal Gear Ac!d,Strategy,Konami Digital Entertainment,0.32,0.26,0.12,0.17,0.88
3905,Dynasty Warriors,Action,Tecmo Koei,0.18,0.01,0.3,0.02,0.51
5463,Ape Escape Academy,Misc,Sony Computer Entertainment,0.13,0.15,0.0,0.05,0.33
8338,Mahjong Fight Club,Misc,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17
8935,Darkstalkers Chronicle: The Chaos Tower,Fighting,Capcom,0.13,0.0,0.0,0.01,0.15
9084,The Legend of Heroes II: Prophecy of the Moonlight Witch,Role-Playing,Namco Bandai Games,0.03,0.0,0.11,0.0,0.14
9234,Ape Escape Academy (jp sales),Misc,Sony Computer Entertainment,0.0,0.0,0.13,0.0,0.14
10318,Kotoba no Puzzle: Mojipittan Daijiten,Puzzle,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11
10504,Doko Demo Issho,Misc,Sony Computer Entertainment,0.0,0.0,0.1,0.0,0.1
13043,Armored Core: Formula Front Extreme Battle,Simulation,505 Games,0.05,0.0,0.0,0.0,0.05
13617,Puyo Pop Fever,Puzzle,Ignition Entertainment,0.0,0.0,0.04,0.0,0.04
14287,Ultimate Block Party,Puzzle,505 Games,0.03,0.0,0.0,0.0,0.03
