Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
41,Call of Duty: Black Ops,Shooter,Activision,5.98,4.44,0.48,1.83,12.73
55,Gran Turismo 5,Racing,Sony Computer Entertainment,2.96,4.88,0.81,2.12,10.77
124,Red Dead Redemption,Action,Take-Two Interactive,2.79,2.61,0.17,1.03,6.6
200,FIFA Soccer 11,Sports,Electronic Arts,0.6,3.29,0.06,1.13,5.08
217,God of War III,Action,Sony Computer Entertainment,2.74,1.36,0.12,0.63,4.84
314,Sports Champions,Sports,Sony Computer Entertainment,2.12,1.14,0.1,0.51,3.87
431,Fallout: New Vegas,Role-Playing,Bethesda Softworks,1.52,1.08,0.1,0.47,3.17
448,Heavy Rain,Adventure,Sony Computer Entertainment,1.29,1.27,0.06,0.5,3.12
478,Battlefield: Bad Company 2,Shooter,Electronic Arts,1.33,1.12,0.08,0.45,2.97
515,Assassin's Creed: Brotherhood,Action,Ubisoft,1.87,0.57,0.11,0.3,2.84
518,Medal of Honor,Shooter,Electronic Arts,1.28,1.05,0.07,0.43,2.83
523,Need for Speed: Hot Pursuit,Racing,Electronic Arts,1.05,1.25,0.03,0.48,2.81
640,pro evolution soccer 2011,Sports,Konami Digital Entertainment,0.29,1.18,0.54,0.41,2.42
664,Madden NFL 11,Sports,Electronic Arts,2.04,0.15,0.0,0.19,2.38
806,Ghostbusters: The Video Game (DS Version),Action,Take-Two Interactive,0.59,0.99,0.13,0.36,2.08
809,Skate 3,Sports,Electronic Arts,0.79,0.94,0.0,0.35,2.08
816,The Sims 3,Simulation,Electronic Arts,0.73,0.97,0.02,0.34,2.06
967,NBA 2K11,Action,Take-Two Interactive,1.41,0.21,0.03,0.16,1.8
978,Just Cause 2,Action,Square Enix,0.45,0.94,0.06,0.33,1.78
1201,BioShock 2,Shooter,Take-Two Interactive,0.85,0.47,0.02,0.22,1.55
1205,Star Wars: The Force Unleashed II,Action,LucasArts,0.8,0.53,0.0,0.22,1.55
1239,Mafia II,Action,Take-Two Interactive,0.5,0.72,0.04,0.26,1.52
1357,UFC Undisputed 2010,Fighting,THQ,0.8,0.41,0.02,0.19,1.42
1408,Dead Rising 2,Action,Capcom,0.43,0.57,0.15,0.22,1.38
1422,LEGO Harry Potter: Years 1-4,Action,Warner Bros. Interactive Entertainment,0.55,0.6,0.0,0.22,1.37
1438,F1 2010,Racing,Codemasters,0.25,0.76,0.08,0.27,1.35
1496,MAG: Massive Action Game,Shooter,Sony Computer Entertainment,0.77,0.3,0.09,0.16,1.32
1614,2010 FIFA World Cup South Africa,Sports,Electronic Arts,0.3,0.64,0.07,0.22,1.23
1635,Naruto Shippuden: Ultimate Ninja Storm 2,Fighting,Namco Bandai Games,0.42,0.47,0.15,0.18,1.22
1769,Red Dead Redemption: Undead Nightmare,Action,Take-Two Interactive,0.44,0.46,0.06,0.18,1.15
1804,ModNation Racers,Racing,Sony Computer Entertainment,0.5,0.41,0.06,0.16,1.13
1824,Castlevania: Lords of Shadow,Action,Konami Digital Entertainment,0.5,0.37,0.1,0.16,1.12
1848,Toy Story 3: The Video Game,Action,Disney Interactive Studios,0.51,0.42,0.0,0.17,1.11
1857,WWE SmackDown vs. Raw 2011,Fighting,THQ,0.44,0.46,0.01,0.18,1.1
1889,Dante's Inferno,Action,Electronic Arts,0.64,0.28,0.04,0.13,1.09
1970,Aliens vs Predator,Shooter,Sega,0.41,0.47,0.0,0.18,1.05
2034,Tales of Graces f,Role-Playing,Namco Bandai Games,0.28,0.21,0.45,0.08,1.02
2112,Sonic & Sega All-Stars Racing,Racing,Sega,0.36,0.46,0.0,0.17,0.98
2162,Lost Planet 2,Shooter,Capcom,0.29,0.34,0.2,0.13,0.96
2253,EA Sports Active 2,Sports,Electronic Arts,0.52,0.28,0.0,0.12,0.92
2439,Army of Two: The 40th Day,Shooter,Electronic Arts,0.44,0.27,0.01,0.12,0.85
2457,Tiger Woods PGA Tour 11,Sports,Electronic Arts,0.37,0.34,0.0,0.13,0.84
