Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
52,Grand Theft Auto IV,Action,Take-Two Interactive,6.76,3.1,0.14,1.03,11.02
99,Call of Duty: World at War,Shooter,Activision,4.79,1.9,0.0,0.69,7.37
119,Gears of War 2,Shooter,Microsoft Game Studios,4.15,1.92,0.06,0.64,6.76
209,Fallout 3,Role-Playing,Bethesda Softworks,3.39,1.03,0.09,0.44,4.96
260,Fable II,Role-Playing,Microsoft Game Studios,2.51,1.27,0.11,0.41,4.31
325,LEGO Indiana Jones: The Original Adventures,Action,Activision,2.4,1.03,0.0,0.36,3.78
370,Left 4 Dead,Shooter,Electronic Arts,2.66,0.5,0.05,0.3,3.52
395,LEGO Batman: The Videogame,Action,Warner Bros. Interactive Entertainment,2.03,1.03,0.0,0.32,3.38
459,Kung Fu Panda,Action,Activision,1.91,0.84,0.0,0.29,3.05
462,Saints Row 2,Action,THQ,1.94,0.8,0.02,0.27,3.03
497,Sega Superstars Tennis,Sports,Sega,1.75,0.86,0.0,0.28,2.9
526,Star Wars: The Force Unleashed,Action,LucasArts,1.74,0.8,0.0,0.26,2.8
567,Guitar Hero: World Tour,Misc,Activision,1.78,0.64,0.0,0.25,2.67
607,Madden NFL 09,Sports,Electronic Arts,2.21,0.12,0.0,0.2,2.54
622,Pure,Racing,Disney Interactive Studios,1.38,0.85,0.0,0.25,2.48
637,Tom Clancy's Rainbow Six: Vegas 2,Shooter,Ubisoft,1.56,0.61,0.02,0.23,2.42
676,Midnight Club: Los Angeles,Racing,Take-Two Interactive,1.68,0.46,0.01,0.2,2.35
735,Rock Band 2,Misc,Electronic Arts,1.78,0.24,0.0,0.18,2.2
879,FIFA Soccer 09,Sports,Electronic Arts,0.49,1.26,0.01,0.18,1.94
892,Mortal Kombat vs. DC Universe,Fighting,Midway Games,1.53,0.24,0.0,0.16,1.93
1069,Need For Speed: Undercover,Racing,Electronic Arts,0.79,0.71,0.01,0.18,1.69
1113,Army of Two,Shooter,Electronic Arts,1.09,0.38,0.02,0.16,1.65
1153,Far Cry 2,Action,Ubisoft,0.71,0.69,0.02,0.18,1.6
1167,SoulCalibur IV,Fighting,Ubisoft,0.92,0.44,0.07,0.15,1.59
1275,007: Quantum of Solace,Action,Activision,0.82,0.52,0.01,0.14,1.49
1302,Battlefield: Bad Company,Shooter,Electronic Arts,0.81,0.46,0.04,0.15,1.46
1364,Dead Space,Action,Electronic Arts,0.89,0.4,0.0,0.13,1.42
1427,Burnout Paradise,Racing,Electronic Arts,0.63,0.58,0.01,0.15,1.36
1449,Devil May Cry 4,Action,Capcom,0.79,0.34,0.08,0.13,1.35
1559,NBA 2K9,Sports,Take-Two Interactive,1.0,0.16,0.0,0.11,1.27
1620,Guitar Hero: Aerosmith,Misc,Activision,1.0,0.14,0.0,0.1,1.23
1738,Mirror's Edge,Platform,Electronic Arts,0.51,0.51,0.01,0.13,1.17
1908,Tomb Raider: Underworld,Action,Eidos Interactive,0.53,0.43,0.01,0.11,1.08
1924,Bully: Scholarship Edition,Action,Take-Two Interactive,0.53,0.4,0.03,0.11,1.07
1951,Mercenaries 2: World in Flames,Shooter,Electronic Arts,0.65,0.3,0.01,0.1,1.06
2044,Prince of Persia,Action,Ubisoft,0.54,0.35,0.02,0.1,1.01
2047,Ninja Gaiden II,Action,Tecmo Koei,0.65,0.22,0.05,0.1,1.01
2059,PES 2009: Pro Evolution Soccer,Sports,Konami Digital Entertainment,0.13,0.76,0.03,0.09,1.0
2161,Sonic Unleashed,Platform,Sega,0.54,0.33,0.0,0.09,0.96
2255,WWE SmackDown vs. Raw 2009,Fighting,THQ,0.58,0.26,0.0,0.08,0.92
2280,Tom Clancy's EndWar,Strategy,Ubisoft,0.58,0.24,0.01,0.09,0.91
2374,GRID,Racing,Codemasters,0.33,0.44,0.01,0.09,0.88
2398,Brothers in Arms: Hell's Highway,Shooter,Ubisoft,0.47,0.31,0.0,0.09,0.87
2498,Sid Meier's Civilization Revolution,Strategy,Take-Two Interactive,0.58,0.17,0.0,0.07,0.83
2622,Too Human,Role-Playing,Microsoft Game Studios,0.38,0.3,0.03,0.08,0.79
2632,Lips,Misc,Microsoft Game Studios,0.12,0.56,0.0,0.1,0.78
2656,Banjo-Kazooie: Nuts & Bolts,Platform,Microsoft Game Studios,0.32,0.36,0.0,0.09,0.78
2741,Turok,Action,Touchstone,0.46,0.21,0.01,0.07,0.75
2752,Tales of Vesperia,Role-Playing,Atari,0.32,0.18,0.19,0.05,0.75
2899,NCAA Football 09,Sports,Electronic Arts,0.65,0.0,0.0,0.05,0.71
2900,NBA Live 09,Sports,Electronic Arts,0.5,0.14,0.0,0.07,0.71
2907,Infinite Undiscovery,Role-Playing,Square Enix,0.34,0.18,0.12,0.06,0.7
2969,The Last Remnant,Role-Playing,Square Enix,0.25,0.2,0.18,0.06,0.69
3094,Scene It? Box Office Smash,Misc,Microsoft Game Studios,0.33,0.25,0.0,0.07,0.66
3101,Tiger Woods PGA Tour 09,Sports,Electronic Arts,0.35,0.23,0.0,0.07,0.65
3209,Condemned 2: Bloodshot,Action,Sega,0.38,0.19,0.0,0.06,0.63
3278,Wall-E,Platform,THQ,0.29,0.26,0.0,0.07,0.62
3314,Major League Baseball 2K8,Sports,Bethesda Softworks,0.56,0.0,0.0,0.05,0.61
3377,Monopoly,Misc,Electronic Arts,0.34,0.2,0.0,0.06,0.6
3388,Beijing 2008,Sports,Sega,0.15,0.38,0.0,0.07,0.59
3406,Naruto: The Broken Bond,Action,Ubisoft,0.24,0.28,0.0,0.07,0.59
3427,Lost: Via Domus,Action,Ubisoft,0.18,0.34,0.0,0.07,0.59
3517,Iron Man,Action,Sega,0.27,0.24,0.0,0.06,0.57
3558,Top Spin 3,Action,Take-Two Interactive,0.09,0.4,0.0,0.07,0.57
3599,Frontlines: Fuel of War,Shooter,THQ,0.34,0.15,0.01,0.05,0.56
3951,NHL 09,Sports,Electronic Arts,0.45,0.01,0.0,0.04,0.5
4048,Dragon Ball Z: Burst Limit,Fighting,Atari,0.24,0.18,0.03,0.05,0.49
4060,Alone in the Dark,Adventure,Atari,0.14,0.3,0.0,0.05,0.49
4100,You're in the Movies,Misc,Microsoft Game Studios,0.27,0.17,0.0,0.05,0.48
4101,Dark Sector,Shooter,D3Publisher,0.22,0.2,0.01,0.05,0.48
4112,Crash: Mind Over Mutant,Platform,Vivendi Games,0.22,0.21,0.0,0.05,0.48
4128,Viva Pinata: Trouble in Paradise,Simulation,Microsoft Game Studios,0.16,0.25,0.01,0.05,0.48
4155,Unreal Tournament III,Shooter,Midway Games,0.25,0.17,0.01,0.05,0.47
4283,Command & Conquer: Red Alert 3,Strategy,Electronic Arts,0.18,0.23,0.0,0.05,0.46
4338,Enemy Territory: Quake Wars,Shooter,Activision,0.3,0.11,0.0,0.04,0.45
4345,TNA iMPACT!,Fighting,Midway Games,0.26,0.15,0.0,0.04,0.45
4379,Viking: Battle for Asgard,Action,Sega,0.16,0.24,0.0,0.05,0.45
4554,Disney Sing It,Misc,Disney Interactive Studios,0.39,0.01,0.0,0.03,0.43
4722,Spider-Man: Web of Shadows,Action,Activision,0.36,0.02,0.0,0.03,0.41
5323,MotoGP 08,Racing,Capcom,0.11,0.2,0.0,0.04,0.35
5350,UEFA Euro 2008 Austria-Switzerland,Sports,Electronic Arts,0.08,0.23,0.0,0.03,0.35
5446,Fracture,Shooter,LucasArts,0.15,0.14,0.0,0.04,0.33
5545,Golden Axe: Beast Rider,Action,Sega,0.19,0.11,0.0,0.03,0.33
5610,The Legend of Spyro: Dawn of the Dragon,Platform,Vivendi Games,0.16,0.13,0.0,0.03,0.32
5722,Namco Museum: Virtual Arcade,Misc,Atari,0.27,0.01,0.01,0.02,0.31
5914,Dance Dance Revolution Universe 3,Simulation,Konami Digital Entertainment,0.28,0.0,0.0,0.02,0.3
5950,FIFA Street 3,Sports,Electronic Arts,0.12,0.14,0.0,0.03,0.3
6038,Turning Point: Fall of Liberty,Shooter,Codemasters,0.23,0.04,0.0,0.02,0.29
6309,The Club,Shooter,Sega,0.15,0.1,0.0,0.02,0.27
6362,Rock Revolution,Misc,Konami Digital Entertainment,0.25,0.0,0.0,0.02,0.27
6386,The Incredible Hulk,Action,Sega,0.22,0.03,0.0,0.02,0.27
6569,Legendary,Shooter,Atari,0.08,0.15,0.0,0.03,0.26
6623,NASCAR 09,Racing,Electronic Arts,0.23,0.0,0.0,0.02,0.25
6656,Madagascar: Escape 2 Africa,Action,Activision,0.12,0.1,0.0,0.03,0.25
6685,Don King Presents: Prizefighter,Sports,Take-Two Interactive,0.14,0.08,0.0,0.02,0.25
6710,Bolt,Adventure,Disney Interactive Studios,0.18,0.05,0.0,0.02,0.25
6792,Command & Conquer 3: Kane's Wrath,Strategy,Electronic Arts,0.16,0.06,0.0,0.02,0.24
7121,AC/DC LIVE: Rock Band Track Pack,Misc,MTV Games,0.21,0.0,0.0,0.02,0.23
7265,NCAA Basketball 09,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.22
7422,SBK Superbike World Championship,Racing,Black Bean Games,0.06,0.14,0.0,0.01,0.21
7530,Dark Messiah of Might and Magic Elements,Role-Playing,Ubisoft,0.16,0.02,0.01,0.02,0.2
7676,Record of Agarest War,Role-Playing,Compile Heart,0.18,0.0,0.01,0.01,0.2
7677,Baja: Edge of Control,Racing,THQ,0.12,0.06,0.0,0.02,0.2
7681,High School Musical 3: Senior Year DANCE!,Misc,Disney Interactive Studios,0.18,0.0,0.0,0.01,0.2
7750,Conflict: Denied Ops,Shooter,Eidos Interactive,0.08,0.09,0.0,0.02,0.19
7757,Dynasty Warriors: Gundam 2,Action,Namco Bandai Games,0.07,0.03,0.08,0.01,0.19
7807,FaceBreaker,Fighting,Electronic Arts,0.15,0.02,0.0,0.02,0.19
7993,NBA Ballers: Chosen One,Sports,Midway Games,0.17,0.0,0.0,0.01,0.19
