Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
415,Monster Hunter X,Action,Capcom,0.25,0.19,2.78,0.04,3.26
477,Animal Crossing: Happy Home Designer,Simulation,Nintendo,0.47,1.0,1.39,0.12,2.98
682,The Legend of Zelda: Majora's Mask 3D,Action,Nintendo,1.14,0.54,0.47,0.17,2.32
701,Yokai Watch Busters,Action,Level 5,0.0,0.0,2.28,0.0,2.28
1212,Fire Emblem Fates,Role-Playing,Nintendo,0.71,0.22,0.52,0.1,1.54
1704,Pokemon Super Mystery Dungeon,Role-Playing,Nintendo,0.46,0.31,0.33,0.08,1.19
1852,The Legend of Zelda: Tri Force Heroes,Action,Nintendo,0.52,0.33,0.17,0.08,1.1
2411,Monster Strike 3DS,Action,"mixi, Inc",0.0,0.0,0.86,0.0,0.86
2419,Dragon Quest VIII: Journey of the Cursed King,Role-Playing,Square Enix,0.0,0.0,0.86,0.0,0.86
2773,Mario & Luigi: Paper Jam,Role-Playing,Nintendo,0.16,0.3,0.25,0.04,0.74
2884,Rhythm Heaven: The Best+,Misc,Nintendo,0.0,0.0,0.71,0.0,0.71
2967,Nintendo Presents: New Style Boutique 2 - Fashion Forward,Misc,Nintendo,0.01,0.61,0.02,0.04,0.69
3351,LEGO Jurassic World,Action,Warner Bros. Interactive Entertainment,0.31,0.22,0.03,0.05,0.6
3595,Xenoblade Chronicles,Role-Playing,Nintendo,0.26,0.14,0.12,0.04,0.56
4152,Bravely Second: End Layer,Role-Playing,Nintendo,0.16,0.11,0.18,0.03,0.47
4301,Puzzle & Dragons Z + Super Mario Bros. Edition,Puzzle,Nintendo,0.05,0.05,0.34,0.01,0.46
5556,Dragon Ball Z: Extreme Butoden,Fighting,Namco Bandai Games,0.12,0.03,0.16,0.02,0.33
5727,Hatsune Miku: Project Mirai DX,Misc,Sega,0.15,0.04,0.1,0.02,0.31
6712,The Legend of Legacy,Role-Playing,FuRyu,0.11,0.02,0.1,0.01,0.25
6841,Stella Glow,Role-Playing,Atlus,0.16,0.01,0.05,0.02,0.24
6902,Chibi-Robo! Zip Lash,Platform,Nintendo,0.09,0.08,0.06,0.02,0.24
6963,Etrian Mystery Dungeon,Role-Playing,Nippon Ichi Software,0.09,0.01,0.12,0.01,0.23
6979,Girls Mode 3: Kirakira Code,Action,Nintendo,0.0,0.0,0.23,0.0,0.23
7292,Code Name: S.T.E.A.M.,Strategy,Nintendo,0.14,0.05,0.01,0.02,0.22
7488,LEGO Ninjago: Shadow of Ronin,Action,Warner Bros. Interactive Entertainment,0.05,0.1,0.04,0.01,0.21
7784,Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,Action,Capcom,0.0,0.0,0.19,0.0,0.19
7868,Disney Magic World 2,Action,Nintendo,0.0,0.0,0.19,0.0,0.19
8456,Project X Zone 2: Brave New World,Role-Playing,Namco Bandai Games,0.04,0.04,0.08,0.01,0.17
8678,7th Dragon III Code: VFD,Role-Playing,Sega,0.03,0.0,0.12,0.0,0.16
8801,Theatrhythm Dragon Quest,Misc,Square Enix,0.0,0.0,0.15,0.0,0.15
8858,Return to PopoloCrois: A Story of Seasons Fairytale,Simulation,Marvelous Entertainment,0.04,0.0,0.1,0.01,0.15
9105,Sumikko Gurashi: Omise Hajimerundesu,Action,Nippon Columbia,0.0,0.0,0.14,0.0,0.14
9186,Monster Hunter Diary: Poka Poka Airou Village DX,Action,Capcom,0.0,0.0,0.14,0.0,0.14
9245,Famista Returns,Sports,Namco Bandai Games,0.0,0.0,0.14,0.0,0.14
9362,Shovel Knight,Platform,Yacht Club Games,0.07,0.04,0.01,0.01,0.13
9419,Super Robot Wars BX,Action,Namco Bandai Games,0.0,0.0,0.13,0.0,0.13
9583,Assassination Classroom: Grand Siege on Kuro-sensei,Action,Namco Bandai Games,0.0,0.0,0.13,0.0,0.13
9782,Shin Megami Tensei: Devil Survivor 2,Role-Playing,Atlus,0.0,0.03,0.09,0.0,0.12
10088,Skylanders: SuperChargers,Action,Activision,0.05,0.06,0.0,0.01,0.11
10154,Super Run For Money Tousouchuu Atsumare! Saikyou no Tousou Monotachi,Action,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11
10299,PriPara Mezase! Idol Grand Prix No.1!,Misc,Takara Tomy,0.0,0.0,0.11,0.0,0.11
10320,Picross 3D 2,Puzzle,Nintendo,0.0,0.0,0.11,0.0,0.11
10994,Pokemon Rumble World,Action,Nintendo,0.0,0.01,0.08,0.0,0.09
11254,Kuroko's Basketball: Ties to Future,Action,Namco Bandai Games,0.0,0.0,0.08,0.0,0.08
11329,The Seven Deadly Sins: Unjust Sin,Adventure,Namco Bandai Games,0.0,0.0,0.08,0.0,0.08
11775,Aikatsu! My No.1 Stage!,Misc,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
