Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
618,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,Action,Take-Two Interactive,1.84,0.56,0.0,0.09,2.49
744,Star Wars: Knights of the Old Republic,Role-Playing,Activision,1.68,0.44,0.0,0.08,2.19
1047,Need for Speed Underground,Racing,Electronic Arts,1.09,0.55,0.0,0.07,1.71
1095,PGR: Project Gotham Racing 2,Racing,Microsoft Game Studios,0.97,0.59,0.04,0.07,1.67
1199,Tom Clancy's Rainbow Six 3,Shooter,Ubisoft,0.91,0.57,0.0,0.07,1.55
1401,True Crime: Streets of LA,Action,Activision,0.96,0.37,0.0,0.05,1.38
1448,The Simpsons: Hit & Run,Racing,Vivendi Games,0.7,0.58,0.0,0.07,1.35
1561,Tony Hawk's Underground,Sports,Activision,0.85,0.37,0.0,0.05,1.27
1681,Enter the Matrix,Action,Atari,0.72,0.43,0.01,0.04,1.2
1735,Medal of Honor: Rising Sun,Shooter,Electronic Arts,0.76,0.36,0.0,0.05,1.17
1797,The Lord of the Rings: The Return of the King,Action,Electronic Arts,0.71,0.38,0.0,0.05,1.14
1833,Counter-Strike,Shooter,Microsoft Game Studios,0.85,0.23,0.0,0.04,1.11
1883,Madden NFL 2004,Sports,Electronic Arts,1.02,0.02,0.0,0.05,1.09
2066,SoulCalibur II,Fighting,Namco Bandai Games,0.78,0.18,0.03,0.0,1.0
2216,Prince of Persia: The Sands of Time,Action,Ubisoft,0.57,0.33,0.0,0.04,0.94
2309,Sonic Heroes,Platform,Sega,0.41,0.43,0.01,0.05,0.9
2376,Crimson Skies: High Road to Revenge,Simulation,Microsoft Game Studios,0.65,0.19,0.0,0.03,0.87
2384,Tom Clancy's Ghost Recon: Island Thunder,Shooter,Ubisoft,0.61,0.24,0.0,0.03,0.87
2490,Brute Force,Shooter,Microsoft Game Studios,0.62,0.18,0.01,0.03,0.83
2625,FIFA Soccer 2004,Sports,Electronic Arts,0.24,0.49,0.0,0.05,0.79
2979,NBA Street Vol. 2,Sports,Electronic Arts,0.62,0.04,0.0,0.02,0.68
3011,Return to Castle Wolfenstein: Tides of War,Shooter,Activision,0.49,0.16,0.0,0.02,0.67
3063,Finding Nemo,Action,THQ,0.48,0.16,0.0,0.02,0.66
3144,Max Payne 2: The Fall of Max Payne,Shooter,Take-Two Interactive,0.47,0.15,0.0,0.02,0.64
3251,Tiger Woods PGA Tour 2004,Sports,Electronic Arts,0.47,0.13,0.0,0.02,0.62
3417,Dead or Alive Xtreme Beach Volleyball,Sports,Microsoft Game Studios,0.36,0.08,0.14,0.02,0.59
3547,SpongeBob SquarePants: Battle for Bikini Bottom,Platform,THQ,0.45,0.1,0.0,0.02,0.57
3571,The Sims: Bustin' Out,Simulation,Electronic Arts,0.4,0.14,0.0,0.02,0.56
3591,WWE Raw 2,Fighting,THQ,0.43,0.11,0.0,0.02,0.56
3701,Dance Dance Revolution Ultramix,Simulation,Konami Digital Entertainment,0.42,0.11,0.0,0.02,0.54
3916,NBA Live 2004,Sports,Electronic Arts,0.44,0.04,0.0,0.02,0.51
3959,Midnight Club II,Racing,Take-Two Interactive,0.42,0.06,0.0,0.02,0.5
4303,Top Spin,Sports,Microsoft Game Studios,0.36,0.08,0.0,0.02,0.46
4346,Star Wars Jedi Knight: Jedi Academy,Shooter,Activision,0.34,0.1,0.0,0.02,0.45
4398,ATV Quad Power Racing 2,Racing,Acclaim Entertainment,0.36,0.07,0.0,0.01,0.45
4510,NCAA Football 2004,Sports,Electronic Arts,0.4,0.02,0.0,0.02,0.43
4558,Midway Arcade Treasures,Misc,Midway Games,0.33,0.08,0.0,0.01,0.43
4581,The Sims,Simulation,Electronic Arts,0.31,0.1,0.0,0.01,0.42
4929,SSX 3,Sports,Electronic Arts,0.29,0.08,0.0,0.01,0.39
5225,ESPN NFL Football,Sports,Sega,0.27,0.08,0.0,0.01,0.36
5286,Cabela's Dangerous Hunts,Sports,Zoo Digital Publishing,0.26,0.08,0.0,0.01,0.35
5317,Xbox Music Mixer,Misc,Microsoft Game Studios,0.26,0.08,0.0,0.01,0.35
5471,Hulk,Action,Universal Interactive,0.25,0.07,0.0,0.01,0.33
5476,Deus Ex: Invisible War,Shooter,Eidos Interactive,0.25,0.07,0.0,0.01,0.33
5675,NFL Fever 2004,Sports,Microsoft Game Studios,0.24,0.07,0.0,0.01,0.32
5707,Crash Nitro Kart,Racing,Vivendi Games,0.24,0.07,0.0,0.01,0.31
5826,Midtown Madness 3,Racing,Microsoft Game Studios,0.23,0.07,0.0,0.01,0.3
5948,Teenage Mutant Ninja Turtles,Action,Konami Digital Entertainment,0.22,0.06,0.0,0.01,0.3
5954,AMF Bowling 2004,Sports,Mud Duck Productions,0.22,0.06,0.0,0.01,0.3
6049,Pirates of the Caribbean,Role-Playing,Ubisoft,0.22,0.06,0.0,0.01,0.29
6097,Links 2004,Sports,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.29
6156,Kung Fu Chaos,Fighting,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.28
