Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1488,World of Warcraft: Wrath of the Lich King,Role-Playing,Activision,0.01,0.13,0.0,1.18,1.32
1719,Spore,Strategy,Electronic Arts,0.03,1.06,0.0,0.09,1.17
1763,Worldwide Soccer Manager 2009,Simulation,Sega,0.0,1.14,0.0,0.01,1.15
2105,Fallout 3,Role-Playing,Bethesda Softworks,0.02,0.88,0.0,0.08,0.99
2262,Assassin's Creed,Adventure,Ubisoft,0.01,0.83,0.0,0.08,0.92
2359,Grand Theft Auto IV,Action,Take-Two Interactive,0.01,0.79,0.0,0.08,0.88
3003,Mass Effect,Role-Playing,Electronic Arts,0.0,0.59,0.0,0.09,0.68
3042,Command & Conquer: Red Alert 3,Strategy,Electronic Arts,0.01,0.64,0.0,0.02,0.67
3384,Dead Space,Action,Electronic Arts,0.0,0.53,0.0,0.06,0.59
3936,Euro Truck Simulator,Simulation,Rondomedia,0.0,0.42,0.0,0.09,0.51
4064,Sniper: Art of Victory,Shooter,City Interactive,0.0,0.45,0.0,0.03,0.49
4078,Far Cry 2,Action,Ubisoft,0.01,0.45,0.0,0.03,0.49
5134,Medieval II: Total War Gold Edition,Strategy,Sega,0.0,0.33,0.0,0.03,0.37
5580,The Witcher: Enhanced Edition,Role-Playing,Atari,0.32,0.01,0.0,0.0,0.32
6468,Zoo Tycoon 2: Ultimate Collection,Strategy,Microsoft Game Studios,0.04,0.18,0.0,0.04,0.26
7951,Call of Duty: World at War,Shooter,Activision,0.02,0.13,0.0,0.03,0.19
11084,The Sims 2: Apartment Life,Simulation,Electronic Arts,0.0,0.07,0.0,0.02,0.09
11390,The Sims 2: Ikea Home Stuff,Simulation,Electronic Arts,0.0,0.07,0.0,0.02,0.08
11485,Tomb Raider: Underworld,Action,Eidos Interactive,0.0,0.06,0.0,0.02,0.08
11572,Need For Speed: Undercover,Racing,Electronic Arts,0.0,0.07,0.0,0.01,0.08
