Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
875,Grand Theft Auto: San Andreas,Action,Take-Two Interactive,1.26,0.61,0.0,0.09,1.95
926,Madden NFL 06,Sports,Electronic Arts,1.75,0.03,0.0,0.08,1.86
1090,Star Wars: Battlefront II,Shooter,Activision,1.22,0.39,0.0,0.06,1.67
1461,Doom 3,Shooter,Activision,0.85,0.43,0.0,0.06,1.34
1611,Star Wars Episode III: Revenge of the Sith,Action,Activision,0.82,0.38,0.0,0.04,1.24
1760,LEGO Star Wars: The Video Game,Action,Eidos Interactive,0.83,0.28,0.0,0.05,1.16
1828,Call Of Duty 2: Big Red One,Shooter,Activision,0.66,0.4,0.0,0.05,1.12
1840,Tom Clancy's Splinter Cell: Chaos Theory,Action,Ubisoft,0.68,0.38,0.0,0.05,1.11
1984,Forza Motorsport,Racing,Microsoft Game Studios,0.52,0.51,0.0,0.02,1.05
2007,Need for Speed: Most Wanted,Racing,Electronic Arts,0.53,0.46,0.0,0.05,1.04
2132,NCAA Football 06,Sports,Electronic Arts,0.73,0.21,0.0,0.03,0.97
2210,MVP Baseball 2005,Sports,Electronic Arts,0.7,0.2,0.0,0.03,0.94
2780,Midnight Club 3: DUB Edition,Racing,Take-Two Interactive,0.61,0.1,0.0,0.03,0.74
2874,Conker: Live And Reloaded,Adventure,Microsoft Game Studios,0.49,0.2,0.0,0.02,0.71
2898,Doom 3: Resurrection of Evil,Shooter,Activision,0.53,0.15,0.0,0.03,0.71
2919,Jade Empire,Role-Playing,Microsoft Game Studios,0.48,0.19,0.0,0.03,0.7
2951,Halo 2 Multiplayer Map Pack,Shooter,Microsoft Game Studios,0.54,0.13,0.0,0.02,0.69
2991,Mercenaries: Playground of Destruction,Action,LucasArts,0.54,0.11,0.0,0.03,0.68
2998,FIFA Soccer 06,Sports,Electronic Arts,0.29,0.38,0.0,0.01,0.68
3024,Star Wars: Republic Commando,Shooter,Activision,0.48,0.17,0.0,0.02,0.67
3089,Brothers In Arms: Road to Hill 30,Shooter,Ubisoft,0.49,0.14,0.0,0.02,0.66
3155,NBA Live 06,Sports,Electronic Arts,0.57,0.04,0.0,0.03,0.64
3241,Tony Hawk's American Wasteland,Sports,Activision,0.4,0.2,0.0,0.03,0.62
3310,Half-Life 2,Shooter,Electronic Arts,0.37,0.21,0.0,0.03,0.61
3342,Fight Night Round 2,Fighting,Electronic Arts,0.42,0.16,0.0,0.02,0.6
3474,Prince of Persia: The Two Thrones,Action,Ubisoft,0.33,0.22,0.0,0.03,0.58
3511,Far Cry Instincts,Shooter,Ubisoft,0.32,0.24,0.0,0.02,0.57
3583,Battlefield 2: Modern Combat,Shooter,Electronic Arts,0.39,0.15,0.0,0.02,0.56
3613,Major League Baseball 2K5,Sports,Take-Two Interactive,0.52,0.02,0.0,0.02,0.56
3785,Peter Jackson's King Kong: The Official Game of the Movie,Action,Ubisoft,0.34,0.17,0.0,0.02,0.53
3788,Burnout Revenge,Racing,Electronic Arts,0.32,0.19,0.0,0.01,0.53
3790,Medal of Honor: European Assault,Shooter,Electronic Arts,0.32,0.19,0.0,0.02,0.53
3861,Gun,Shooter,Activision,0.38,0.12,0.0,0.02,0.52
4138,Tiger Woods PGA Tour 06,Sports,Electronic Arts,0.35,0.11,0.0,0.02,0.48
4232,Destroy All Humans!,Shooter,THQ,0.34,0.11,0.0,0.02,0.46
4391,WWE WrestleMania 21,Fighting,THQ,0.34,0.1,0.0,0.02,0.45
4415,World Soccer Winning Eleven 9,Sports,Konami Digital Entertainment,0.06,0.33,0.02,0.03,0.44
4424,X-Men Legends II: Rise of Apocalypse,Role-Playing,Activision,0.3,0.12,0.0,0.02,0.44
4438,50 Cent: Bulletproof,Action,Vivendi Games,0.33,0.1,0.0,0.02,0.44
4695,Tom Clancy's Rainbow Six: Lockdown,Shooter,Ubisoft,0.26,0.13,0.0,0.02,0.41
4844,MX vs. ATV Unleashed,Racing,THQ,0.32,0.07,0.0,0.01,0.4
4882,Ultimate Spider-Man,Action,Activision,0.26,0.11,0.0,0.02,0.39
4964,Tom Clancy's Ghost Recon 2: Summit Strike,Shooter,Ubisoft,0.29,0.08,0.0,0.01,0.39
5070,Dance Dance Revolution Ultramix 3,Simulation,Konami Digital Entertainment,0.28,0.08,0.0,0.01,0.38
5205,NBA 2K6,Action,Take-Two Interactive,0.27,0.08,0.0,0.01,0.36
5438,Delta Force: Black Hawk Down,Shooter,NovaLogic,0.25,0.07,0.0,0.01,0.34
5602,NBA Street V3,Sports,Electronic Arts,0.28,0.03,0.0,0.01,0.32
5735,The Matrix: Path of Neo,Action,Atari,0.23,0.07,0.0,0.01,0.31
5736,Mortal Kombat: Shaolin Monks,Action,Midway Games,0.23,0.07,0.0,0.01,0.31
5749,Brothers In Arms: Earned in Blood,Shooter,Ubisoft,0.23,0.07,0.0,0.01,0.31
6011,Area 51,Shooter,Midway Games,0.22,0.06,0.0,0.01,0.29
6052,The Punisher,Action,THQ,0.22,0.06,0.0,0.01,0.29
6122,The Warriors,Action,Take-Two Interactive,0.21,0.06,0.0,0.01,0.28
6140,Marvel Nemesis: Rise of the Imperfects,Fighting,Electronic Arts,0.21,0.06,0.0,0.01,0.28
6225,Madagascar,Platform,Activision,0.21,0.06,0.0,0.01,0.28
6244,True Crime: New York City,Action,Activision,0.21,0.06,0.0,0.01,0.28
6337,NASCAR 06: Total Team Control,Racing,Electronic Arts,0.2,0.06,0.0,0.01,0.27
6357,Fantastic 4,Action,Activision,0.2,0.06,0.0,0.01,0.27
6565,Oddworld: Stranger's Wrath,Adventure,Electronic Arts,0.19,0.06,0.0,0.01,0.26
6576,"SpongeBob SquarePants: Lights, Camera, Pants!",Misc,THQ,0.19,0.06,0.0,0.01,0.26
6631,World Series of Poker,Misc,Activision,0.19,0.05,0.0,0.01,0.25
6678,NHL 06,Sports,Electronic Arts,0.19,0.05,0.0,0.01,0.25
6701,The Sims 2,Simulation,Electronic Arts,0.19,0.05,0.0,0.01,0.25
6731,America's Army: Rise of a Soldier,Shooter,Ubisoft,0.19,0.05,0.0,0.01,0.25
6853,Dragon Ball Z: Sagas,Fighting,Atari,0.18,0.05,0.0,0.01,0.24
6976,Harry Potter and the Goblet of Fire,Action,Electronic Arts,0.18,0.05,0.0,0.01,0.23
7018,The Incredible Hulk: Ultimate Destruction,Action,Vivendi Games,0.17,0.05,0.0,0.01,0.23
7364,NHL 2K6,Sports,Take-Two Interactive,0.16,0.05,0.0,0.01,0.21
7395,Darkwatch,Shooter,Ubisoft,0.16,0.05,0.0,0.01,0.21
7437,Batman Begins,Action,Electronic Arts,0.16,0.04,0.0,0.01,0.21
7525,NCAA March Madness 06,Sports,Electronic Arts,0.15,0.04,0.0,0.01,0.2
7615,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",Action,Disney Interactive Studios,0.15,0.04,0.0,0.01,0.2
7648,From Russia With Love,Action,Electronic Arts,0.15,0.04,0.0,0.01,0.2
8010,Close Combat: First to Fight,Shooter,Take-Two Interactive,0.14,0.04,0.0,0.01,0.18
8025,NARC,Shooter,Midway Games,0.14,0.04,0.0,0.01,0.18
8044,Gauntlet: Seven Sorrows,Role-Playing,Midway Games,0.14,0.04,0.0,0.01,0.18
8107,Shadow The Hedgehog,Platform,Sega,0.13,0.04,0.0,0.01,0.18
8171,Juiced,Racing,THQ,0.13,0.04,0.0,0.01,0.18
8200,Namco Museum: 50th Anniversary,Misc,Namco Bandai Games,0.13,0.04,0.0,0.01,0.18
8538,TimeSplitters: Future Perfect,Shooter,Electronic Arts,0.12,0.03,0.0,0.01,0.16
8685,Halo Triple Pack,Shooter,Microsoft Game Studios,0.12,0.03,0.0,0.01,0.16
8769,Kingdom Under Fire: Heroes,Strategy,Deep Silver,0.11,0.03,0.0,0.01,0.15
8920,Capcom Classics Collection,Misc,Capcom,0.11,0.03,0.0,0.01,0.15
8926,Pac-Man World 3,Platform,Namco Bandai Games,0.11,0.04,0.0,0.01,0.15
8959,Super Monkey Ball Deluxe,Misc,Sega,0.11,0.03,0.0,0.01,0.15
9005,L.A. Rush,Racing,Midway Games,0.11,0.03,0.0,0.01,0.14
9079,SSX On Tour,Sports,Electronic Arts,0.11,0.03,0.0,0.01,0.14
9190,Sid Meier's Pirates!,Strategy,Take-Two Interactive,0.11,0.03,0.0,0.01,0.14
9206,Disney's Chicken Little,Platform,Disney Interactive Studios,0.1,0.03,0.0,0.0,0.14
9466,Mega Man Anniversary Collection,Platform,Capcom,0.1,0.03,0.0,0.0,0.13
9498,Heroes of the Pacific,Simulation,Codemasters,0.1,0.03,0.0,0.0,0.13
9577,Spartan: Total Warrior,Action,Sega,0.1,0.03,0.0,0.0,0.13
9586,Advent Rising,Action,THQ,0.1,0.03,0.0,0.0,0.13
9636,Crash Tag Team Racing,Racing,Vivendi Games,0.09,0.03,0.0,0.0,0.13
9883,Psychonauts,Platform,THQ,0.09,0.03,0.0,0.0,0.12
9932,Castlevania: Curse of Darkness,Action,Konami Digital Entertainment,0.09,0.03,0.0,0.0,0.12
10071,Stubbs the Zombie in Rebel Without a Pulse,Action,THQ,0.08,0.02,0.0,0.0,0.11
10092,Spy vs Spy,Action,Global Star,0.08,0.02,0.0,0.0,0.11
10187,Project: Snowblind,Action,Eidos Interactive,0.08,0.02,0.0,0.0,0.11
10278,Charlie and the Chocolate Factory,Adventure,Global Star,0.08,0.02,0.0,0.0,0.11
10404,Dead to Rights II,Shooter,Electronic Arts,0.08,0.02,0.0,0.0,0.11
10413,Cabela's Dangerous Hunts 2,Sports,Activision,0.08,0.02,0.0,0.0,0.11
10444,Pariah,Action,Hip Interactive,0.08,0.02,0.0,0.0,0.1
10445,Cabela's Outdoor Adventures,Sports,Zoo Digital Publishing,0.08,0.02,0.0,0.0,0.1
10528,FIFA Street,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.1
10576,Conflict: Global Terror,Shooter,SCi,0.08,0.02,0.0,0.0,0.1
10668,Indigo Prophecy,Adventure,Atari,0.07,0.03,0.0,0.0,0.1
10679,College Hoops 2K6,Sports,Take-Two Interactive,0.07,0.02,0.0,0.0,0.1
10695,Predator: Concrete Jungle,Action,Vivendi Games,0.07,0.02,0.0,0.0,0.1
10821,Playboy: The Mansion,Simulation,Ubisoft,0.07,0.02,0.0,0.0,0.09
10851,Robots,Action,Vivendi Games,0.07,0.02,0.0,0.0,0.09
10898,Ford Mustang: The Legend Lives,Racing,Take-Two Interactive,0.07,0.02,0.0,0.0,0.09
10912,World Championship Poker 2: Featuring Howard Lederer,Misc,Crave Entertainment,0.07,0.02,0.0,0.0,0.09
10917,Ninja Gaiden Black,Action,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.09
10971,Shrek SuperSlam,Action,Activision,0.07,0.02,0.0,0.0,0.09
11121,Sniper Elite,Shooter,Ubisoft,0.07,0.02,0.0,0.0,0.09
