Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
182,Diablo III,Role-Playing,Activision,2.43,2.15,0.0,0.62,5.2
693,Guild Wars 2,Action,NCSoft,0.95,1.06,0.0,0.29,2.3
947,World of Warcraft: Mists of Pandaria,Role-Playing,Activision,0.84,0.76,0.0,0.23,1.83
1219,Call of Duty: Black Ops II,Shooter,Activision,0.63,0.69,0.0,0.21,1.53
1736,Football Manager 2013,Sports,Sega,0.0,0.95,0.0,0.22,1.17
2104,Farming Simulator 2013,Simulation,Focus Home Interactive,0.0,0.8,0.0,0.18,0.99
2108,Far Cry 3,Shooter,Ubisoft,0.21,0.62,0.0,0.14,0.98
2133,Mass Effect 3,Role-Playing,Electronic Arts,0.4,0.44,0.0,0.13,0.97
2204,Assassin's Creed III,Action,Ubisoft,0.28,0.53,0.0,0.13,0.94
2226,Borderlands 2,Shooter,Take-Two Interactive,0.42,0.41,0.0,0.11,0.93
2826,XCOM: Enemy Unknown,Strategy,Take-Two Interactive,0.26,0.36,0.0,0.1,0.72
3938,Dishonored,Action,Bethesda Softworks,0.26,0.19,0.0,0.06,0.51
4535,Max Payne 3,Shooter,Take-Two Interactive,0.15,0.22,0.0,0.06,0.43
4775,FIFA Soccer 13,Action,Electronic Arts,0.02,0.31,0.0,0.07,0.41
5487,Medal of Honor: Warfighter,Action,Electronic Arts,0.14,0.15,0.0,0.04,0.33
5788,Kingdoms of Amalur: Reckoning,Role-Playing,Electronic Arts,0.14,0.13,0.0,0.04,0.31
6237,Mass Effect Trilogy,Action,Electronic Arts,0.09,0.16,0.0,0.03,0.28
6709,Hitman: Absolution,Action,Square Enix,0.03,0.17,0.0,0.04,0.25
7061,Risen 2: Dark Waters,Role-Playing,Deep Silver,0.0,0.19,0.0,0.04,0.23
7135,Spec Ops: The Line,Shooter,Take-Two Interactive,0.11,0.09,0.0,0.03,0.23
7201,LEGO The Lord of the Rings,Action,Warner Bros. Interactive Entertainment,0.07,0.13,0.0,0.03,0.22
7643,Total War: Shogun 2 - Fall of the Samurai,Strategy,Sega,0.07,0.1,0.0,0.03,0.2
8129,Tom Clancy's Ghost Recon: Future Soldier,Shooter,Ubisoft,0.05,0.1,0.0,0.03,0.18
8263,The Secret World,Role-Playing,Funcom,0.07,0.08,0.0,0.02,0.17
8453,The Sims 3: Seasons,Simulation,Electronic Arts,0.0,0.13,0.0,0.03,0.17
8700,Darksiders II,Action,Nordic Games,0.03,0.1,0.0,0.03,0.16
8748,Deponia,Adventure,Daedalic,0.0,0.13,0.0,0.03,0.15
8930,F1 2012,Racing,Codemasters,0.01,0.11,0.0,0.03,0.15
9201,The Darkness II,Shooter,Take-Two Interactive,0.1,0.03,0.0,0.01,0.14
9372,Euro Truck Simulator 2,Action,SCS Software,0.0,0.12,0.0,0.02,0.13
9678,Sleeping Dogs,Action,Square Enix,0.06,0.05,0.0,0.02,0.12
10598,[Prototype 2],Action,Activision,0.07,0.02,0.0,0.01,0.1
11216,Pro Evolution Soccer 2013,Sports,Konami Digital Entertainment,0.0,0.07,0.0,0.01,0.09
11371,Game of Thrones,Role-Playing,Focus Home Interactive,0.0,0.07,0.0,0.01,0.08
11605,Rayman Origins,Platform,Ubisoft,0.0,0.06,0.0,0.01,0.08
11678,Need for Speed: Most Wanted,Racing,Electronic Arts,0.0,0.06,0.0,0.02,0.08
11879,Dark Souls,Role-Playing,Namco Bandai Games,0.0,0.06,0.0,0.01,0.07
11900,The Testament of Sherlock Holmes,Adventure,Focus Home Interactive,0.0,0.06,0.0,0.01,0.07
12110,Alan Wake,Action,Nordic Games,0.0,0.06,0.0,0.01,0.07
12767,The Lost Chronicles of Zerzura,Adventure,DTP Entertainment,0.0,0.05,0.0,0.01,0.06
13501,Resident Evil 6,Shooter,Capcom,0.0,0.04,0.0,0.01,0.04
13673,Major League Baseball 2K12,Sports,Take-Two Interactive,0.04,0.0,0.0,0.0,0.04
13753,Resident Evil: Operation Raccoon City,Action,Capcom,0.0,0.03,0.0,0.01,0.04
14252,The Binding of Isaac,Action,Unknown,0.0,0.03,0.0,0.0,0.03
14286,The Walking Dead: Season One,Adventure,Avanquest Software,0.0,0.03,0.0,0.01,0.03
14414,NBA 2K13,Sports,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03
14519,Doom 3 BFG Edition,Shooter,Bethesda Softworks,0.0,0.02,0.0,0.01,0.03
14649,Botanicula,Adventure,Daedalic Entertainment,0.0,0.02,0.0,0.0,0.03
14826,Captain Morgane and the Golden Turtle,Adventure,Reef Entertainment,0.0,0.02,0.0,0.0,0.03
14996,Tropico 4: Modern Times,Strategy,Kalypso Media,0.0,0.02,0.0,0.0,0.02
15047,Street Fighter X Tekken,Fighting,Capcom,0.0,0.02,0.0,0.0,0.02
15068,F1 Race Stars,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02
15084,X3: Terran War Pack,Misc,Deep Silver,0.0,0.02,0.0,0.0,0.02
15352,Oil Rush,Strategy,Iceberg Interactive,0.0,0.02,0.0,0.0,0.02
15392,Ridge Racer Unbounded,Racing,Namco Bandai Games,0.0,0.02,0.0,0.0,0.02
15438,Dark Tales: Edgar Allan Poe's The Premature Burial,Puzzle,Focus Multimedia,0.0,0.02,0.0,0.0,0.02
15455,Mount & Blade Collection,Role-Playing,Paradox Interactive,0.0,0.02,0.0,0.0,0.02
16148,Mystery Legends: Beauty and the Beast,Puzzle,Focus Multimedia,0.0,0.01,0.0,0.0,0.01
16292,The Train Giant,Strategy,Ascaron Entertainment,0.0,0.01,0.0,0.0,0.01
16540,Transformers: Fall of Cybertron,Action,Activision,0.01,0.0,0.0,0.0,0.01
16569,End of Nations,Strategy,Trion Worlds,0.01,0.0,0.0,0.0,0.01
