Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
194,Call of Duty: Advanced Warfare,Shooter,Activision,3.21,1.53,0.01,0.38,5.13
198,Grand Theft Auto V,Action,Take-Two Interactive,2.66,2.01,0.0,0.41,5.08
382,Assassin's Creed: Unity,Action,Ubisoft,2.26,0.89,0.0,0.3,3.46
411,Destiny,Shooter,Activision,2.13,0.92,0.0,0.23,3.28
440,Halo: The Master Chief Collection,Shooter,Microsoft Game Studios,1.89,0.99,0.03,0.24,3.15
495,Titanfall,Shooter,Electronic Arts,1.84,0.8,0.04,0.22,2.9
644,Minecraft,Misc,Microsoft Game Studios,1.43,0.76,0.0,0.22,2.41
762,FIFA 15,Sports,Electronic Arts,0.6,1.41,0.0,0.14,2.15
1060,NBA 2K15,Sports,Take-Two Interactive,1.36,0.18,0.0,0.15,1.69
1149,Far Cry 4,Shooter,Ubisoft,0.79,0.68,0.01,0.13,1.61
1204,Watch Dogs,Action,Ubisoft,0.9,0.53,0.0,0.13,1.55
1243,Madden NFL 15,Sports,Electronic Arts,1.3,0.09,0.0,0.12,1.51
1418,Forza Horizon 2,Racing,Microsoft Game Studios,0.5,0.78,0.01,0.09,1.37
1484,Middle-Earth: Shadow of Mordor,Action,Warner Bros. Interactive Entertainment,0.72,0.5,0.01,0.1,1.32
1838,Sunset Overdrive,Shooter,Microsoft Game Studios,0.62,0.4,0.0,0.08,1.11
2294,Dragon Age: Inquisition,Role-Playing,Electronic Arts,0.55,0.28,0.0,0.07,0.91
2974,Plants vs. Zombies: Garden Warfare,Shooter,Electronic Arts,0.39,0.23,0.0,0.06,0.68
3020,Wolfenstein: The New Order,Shooter,Bethesda Softworks,0.33,0.28,0.0,0.06,0.67
3100,The Evil Within,Action,Bethesda Softworks,0.35,0.25,0.0,0.05,0.65
3138,Diablo III,Role-Playing,Activision,0.35,0.24,0.0,0.05,0.64
3221,The Crew,Racing,Ubisoft,0.24,0.34,0.0,0.05,0.63
3361,Tomb Raider (2013),Action,Square Enix,0.34,0.21,0.0,0.05,0.6
3456,Kinect Sports Rivals,Sports,Microsoft Game Studios,0.3,0.22,0.02,0.04,0.58
3615,WWE 2K15,Sports,Take-Two Interactive,0.28,0.23,0.0,0.04,0.56
3818,Just Dance 2015,Misc,Ubisoft,0.35,0.13,0.0,0.05,0.53
3884,The LEGO Movie Videogame,Action,Warner Bros. Interactive Entertainment,0.34,0.13,0.0,0.04,0.51
3997,Alien: Isolation,Shooter,Sega,0.22,0.24,0.0,0.04,0.5
4268,EA Sports UFC,Sports,Electronic Arts,0.3,0.12,0.0,0.04,0.46
4311,Thief (2014),Action,Square Enix,0.26,0.15,0.0,0.04,0.45
4551,Lego Batman 3: Beyond Gotham,Action,Warner Bros. Interactive Entertainment,0.23,0.17,0.0,0.04,0.43
4632,Disney Infinity 2.0: Marvel Super Heroes,Action,Disney Interactive Studios,0.24,0.15,0.0,0.03,0.42
4816,Rocksmith 2014,Misc,Ubisoft,0.29,0.08,0.0,0.04,0.4
4818,NHL 15,Sports,Electronic Arts,0.31,0.06,0.0,0.03,0.4
5364,Skylanders: Trap Team,Action,Activision,0.25,0.07,0.0,0.03,0.34
5411,Rayman Legends,Platform,Ubisoft,0.13,0.18,0.0,0.03,0.34
5558,Sniper Elite 3,Shooter,505 Games,0.19,0.11,0.0,0.03,0.33
5741,Metro: Last Light,Action,Deep Silver,0.15,0.13,0.0,0.03,0.31
