Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
45,Grand Theft Auto V,Action,Take-Two Interactive,3.8,5.81,0.36,2.02,11.98
94,Call of Duty: Advanced Warfare,Shooter,Activision,2.8,3.3,0.14,1.37,7.6
125,FIFA 15,Sports,Electronic Arts,0.79,4.29,0.05,1.47,6.59
155,Destiny,Shooter,Activision,2.49,2.05,0.16,0.96,5.65
237,The Last of Us,Action,Sony Computer Entertainment,1.78,1.87,0.07,0.82,4.55
281,Watch Dogs,Action,Ubisoft,1.4,1.86,0.11,0.77,4.14
296,Far Cry 4,Shooter,Ubisoft,1.12,2.12,0.1,0.69,4.03
298,Minecraft,Misc,Sony Computer Entertainment Europe,1.38,1.87,0.12,0.65,4.02
305,Assassin's Creed: Unity,Action,Ubisoft,1.18,1.96,0.08,0.7,3.92
472,Middle-Earth: Shadow of Mordor,Action,Warner Bros. Interactive Entertainment,1.01,1.41,0.05,0.53,2.99
539,inFAMOUS: Second Son,Action,Sony Computer Entertainment,1.27,0.97,0.07,0.47,2.78
663,NBA 2K15,Sports,Take-Two Interactive,1.46,0.54,0.01,0.37,2.38
838,Madden NFL 15,Sports,Electronic Arts,1.53,0.25,0.0,0.25,2.03
850,DriveClub,Racing,Sony Computer Entertainment,0.35,1.31,0.02,0.33,2.0
860,Dragon Age: Inquisition,Role-Playing,Electronic Arts,0.72,0.86,0.08,0.32,1.97
931,LittleBigPlanet 3,Platform,Sony Computer Entertainment,0.64,0.92,0.01,0.29,1.86
959,The Evil Within,Action,Bethesda Softworks,0.55,0.84,0.11,0.31,1.81
1024,Diablo III,Role-Playing,Activision,0.49,0.88,0.06,0.3,1.74
1051,The Crew,Racing,Ubisoft,0.34,1.08,0.03,0.26,1.7
1170,Wolfenstein: The New Order,Shooter,Bethesda Softworks,0.47,0.8,0.03,0.29,1.58
1367,Tomb Raider (2013),Action,Square Enix,0.47,0.64,0.06,0.25,1.41
1543,Metal Gear Solid V: Ground Zeroes,Action,Konami Digital Entertainment,0.45,0.46,0.17,0.2,1.28
1810,WWE 2K15,Sports,Take-Two Interactive,0.38,0.56,0.0,0.19,1.13
1814,Alien: Isolation,Shooter,Sega,0.34,0.56,0.04,0.19,1.13
2014,EA Sports UFC,Sports,Electronic Arts,0.46,0.4,0.01,0.17,1.04
2055,Rayman Legends,Platform,Ubisoft,0.21,0.61,0.0,0.18,1.01
2265,Lego Batman 3: Beyond Gotham,Action,Warner Bros. Interactive Entertainment,0.37,0.39,0.0,0.15,0.92
2454,Thief (2014),Action,Square Enix,0.28,0.37,0.03,0.16,0.84
2703,Pro Evolution Soccer 2015,Sports,Konami Digital Entertainment,0.09,0.43,0.11,0.13,0.76
2832,Final Fantasy XIV: A Realm Reborn,Role-Playing,Square Enix,0.32,0.22,0.08,0.1,0.72
2989,Metro: Last Light,Action,Deep Silver,0.22,0.3,0.04,0.12,0.68
2992,Sniper Elite 3,Shooter,505 Games,0.22,0.33,0.0,0.13,0.68
3030,The LEGO Movie Videogame,Action,Warner Bros. Interactive Entertainment,0.24,0.31,0.01,0.11,0.67
3113,MLB 14: The Show,Sports,Sony Computer Entertainment America,0.58,0.0,0.0,0.07,0.65
3275,Rocksmith 2014,Misc,Ubisoft,0.34,0.17,0.0,0.11,0.62
3289,Plants vs. Zombies: Garden Warfare,Shooter,Electronic Arts,0.21,0.29,0.01,0.11,0.61
3353,LEGO The Hobbit,Action,Warner Bros. Interactive Entertainment,0.12,0.37,0.0,0.1,0.6
3378,Disney Infinity 2.0: Marvel Super Heroes,Action,Disney Interactive Studios,0.26,0.24,0.0,0.1,0.6
3448,NHL 15,Sports,Electronic Arts,0.3,0.18,0.0,0.1,0.58
3666,The Amazing Spider-Man 2 (2014),Action,Activision,0.2,0.25,0.02,0.09,0.55
3894,Lords of the Fallen,Role-Playing,Square Enix,0.17,0.23,0.02,0.09,0.51
4319,The Walking Dead: Season One,Adventure,Telltale Games,0.12,0.25,0.01,0.08,0.45
4507,Trials Fusion,Racing,Ubisoft,0.13,0.21,0.01,0.08,0.43
4517,Sleeping Dogs,Action,Square Enix,0.16,0.2,0.0,0.07,0.43
4564,Skylanders: Trap Team,Action,Activision,0.18,0.17,0.0,0.07,0.43
5060,Just Dance 2015,Misc,Ubisoft,0.19,0.13,0.0,0.06,0.38
5615,Murdered: Soul Suspect,Action,Square Enix,0.09,0.16,0.02,0.05,0.32
5878,Dynasty Warriors 8: Xtreme Legends,Action,Tecmo Koei,0.09,0.11,0.06,0.04,0.3
6336,Sherlock Holmes: Crimes & Punishments,Adventure,Focus Home Interactive,0.08,0.14,0.0,0.05,0.27
6893,Samurai Warriors 4,Action,Tecmo Koei,0.08,0.07,0.06,0.03,0.24
6925,Onechanbara Z2: Chaos,Action,Nippon Ichi Software,0.13,0.02,0.04,0.04,0.24
6950,The Walking Dead: Season Two,Adventure,Telltale Games,0.1,0.09,0.01,0.04,0.24
7059,NBA Live 15,Sports,Electronic Arts,0.15,0.04,0.0,0.04,0.23
7386,Transformer: Rise of the Dark Spark,Action,Activision,0.07,0.1,0.01,0.04,0.21
7496,The Wolf Among Us,Adventure,Telltale Games,0.1,0.07,0.0,0.03,0.21
7749,Bound By Flame,Role-Playing,Focus Home Interactive,0.07,0.08,0.0,0.04,0.19
7940,Singstar: Ultimate Party,Misc,Sony Computer Entertainment Europe,0.0,0.16,0.0,0.03,0.19
8011,MotoGP 14,Racing,Milestone S.r.l.,0.04,0.11,0.0,0.04,0.18
8027,Dynasty Warriors 8: Empires,Action,Tecmo Koei,0.06,0.07,0.03,0.02,0.18
8145,Godzilla (2015),Action,Namco Bandai Games,0.1,0.03,0.02,0.03,0.18
8675,Guilty Gear Xrd: Sign,Fighting,Arc System Works,0.1,0.0,0.04,0.02,0.16
8908,Warriors Orochi 3,Action,Tecmo Koei,0.04,0.05,0.04,0.02,0.15
8939,Yakuza: Ishin,Action,Sega,0.0,0.0,0.15,0.0,0.15
10100,Akiba's Trip: Undead & Undressed,Action,Acquire,0.08,0.0,0.01,0.02,0.11
10810,Natural Doctrine,Role-Playing,Nippon Ichi Software,0.05,0.02,0.02,0.01,0.1
11267,Lara Croft and the Temple of Osiris,Action,Square Enix,0.0,0.07,0.0,0.01,0.08
11602,The Golf Club,Sports,Unknown,0.05,0.02,0.0,0.01,0.08
12442,Terraria,Action,505 Games,0.0,0.05,0.01,0.01,0.06
12807,Nobunaga no Yabou: Souzou,Strategy,Tecmo Koei,0.0,0.0,0.06,0.0,0.06
13072,Child of Light,Role-Playing,Ubisoft,0.0,0.01,0.04,0.0,0.05
13761,Infamous: First Light,Action,Sony Computer Entertainment,0.0,0.03,0.0,0.01,0.04
13781,Nobunaga's Ambition: Sphere of Influence,Strategy,Tecmo Koei,0.03,0.0,0.0,0.01,0.04
14144,Tour de France 2014,Sports,Focus Home Interactive,0.0,0.03,0.0,0.0,0.03
14974,Omega Quintet,Role-Playing,Compile Heart,0.0,0.0,0.02,0.0,0.02
15667,Rabbids Invasion: The Interactive TV Show,Misc,Ubisoft,0.0,0.01,0.0,0.0,0.02
