Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1001,Call of Duty: Black Ops 3,Shooter,Activision,1.11,0.48,0.0,0.16,1.76
1065,FIFA 16,Sports,Electronic Arts,0.55,1.01,0.0,0.13,1.69
2125,Madden NFL 16,Sports,Electronic Arts,0.82,0.05,0.0,0.1,0.98
2141,NBA 2K16,Sports,Take-Two Interactive,0.77,0.1,0.0,0.1,0.97
2173,LEGO Jurassic World,Action,Warner Bros. Interactive Entertainment,0.47,0.4,0.0,0.08,0.95
2287,Minecraft: Story Mode,Adventure,Mojang,0.46,0.38,0.0,0.08,0.91
3560,LEGO Dimensions,Action,Warner Bros. Interactive Entertainment,0.24,0.28,0.0,0.05,0.56
3971,WWE 2K16,Sports,Take-Two Interactive,0.27,0.19,0.0,0.04,0.5
4285,Skylanders: SuperChargers,Action,Activision,0.24,0.18,0.0,0.04,0.46
4419,Disney Infinity 3.0,Action,Disney Interactive Studios,0.19,0.21,0.0,0.04,0.44
4706,Farming Simulator 2015,Simulation,Koch Media,0.21,0.16,0.0,0.04,0.41
4874,Rise of the Tomb Raider,Adventure,Square Enix,0.17,0.19,0.0,0.03,0.4
5004,Destiny: The Taken King,Shooter,Activision,0.22,0.12,0.0,0.03,0.38
5228,Just Dance 2016,Misc,Ubisoft,0.23,0.1,0.0,0.03,0.36
5437,Battlefield: Hardline,Shooter,Electronic Arts,0.17,0.14,0.0,0.03,0.34
6375,Dragon Ball: XenoVerse,Fighting,Namco Bandai Games,0.16,0.08,0.0,0.02,0.27
6922,Guitar Hero Live,Misc,Activision,0.12,0.1,0.0,0.02,0.24
7376,Metal Gear Solid V: The Phantom Pain,Action,Konami Digital Entertainment,0.12,0.08,0.0,0.02,0.21
8433,NASCAR '15,Sports,Deep Silver,0.15,0.0,0.0,0.02,0.17
9570,Pro Evolution Soccer 2016,Sports,Konami Digital Entertainment,0.04,0.08,0.0,0.01,0.13
10884,Adventure Time: Finn & Jake Investigations,Action,Little Orbit,0.02,0.06,0.0,0.01,0.09
10963,Transformers: Devastation,Action,Activision,0.06,0.02,0.0,0.01,0.09
11157,Resident Evil: Revelations 2,Action,Capcom,0.04,0.04,0.0,0.01,0.09
11173,SpongeBob: HeroPants,Platform,Activision,0.08,0.0,0.0,0.01,0.09
11867,Just Dance: Disney Party 2,Action,Ubisoft,0.05,0.01,0.0,0.01,0.07
12144,Tony Hawk's Pro Skater 5,Sports,Activision,0.06,0.0,0.0,0.01,0.07
12832,NHL Legacy,Action,Electronic Arts,0.05,0.0,0.0,0.01,0.05
12912,Rugby 15,Sports,Bigben Interactive,0.0,0.05,0.0,0.0,0.05
13391,Rugby World Cup 2015,Sports,Ubisoft,0.0,0.04,0.0,0.0,0.05
13881,Monster High: New Ghoul in School,Action,Little Orbit,0.0,0.04,0.0,0.0,0.04
14198,Game of Thrones (Telltale),Adventure,Telltale Games,0.02,0.01,0.0,0.0,0.03
14548,Kung Fu Panda: Showdown of Legendary Legends,Action,Little Orbit,0.0,0.03,0.0,0.0,0.03
14621,Rugby League Live 3,Action,Tru Blu Entertainment,0.0,0.03,0.0,0.0,0.03
14876,Back to the Future: The Game,Adventure,Telltale Games,0.02,0.01,0.0,0.0,0.03
14890,The Peanuts Movie: Snoopy's Grand Adventure,Action,Activision,0.0,0.02,0.0,0.0,0.03
15079,Ride,Racing,Milestone S.r.l.,0.0,0.02,0.0,0.0,0.02
15799,NHL 16,Sports,Electronic Arts,0.0,0.02,0.0,0.0,0.02
15812,WRC 5: FIA World Rally Championship,Sports,Bigben Interactive,0.0,0.02,0.0,0.0,0.02
16394,Handball 16,Sports,Bigben Interactive,0.0,0.01,0.0,0.0,0.01
16474,MotoGP 15,Racing,Milestone S.r.l.,0.0,0.01,0.0,0.0,0.01
