Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
37,Call of Duty: Modern Warfare 2,Shooter,Activision,8.52,3.63,0.08,1.29,13.51
134,Halo 3: ODST,Shooter,Microsoft Game Studios,4.34,1.35,0.06,0.61,6.36
161,Forza Motorsport 3,Racing,Microsoft Game Studios,2.99,1.92,0.1,0.51,5.51
177,Assassin's Creed II,Action,Ubisoft,3.1,1.56,0.08,0.51,5.27
302,Left 4 Dead 2,Shooter,Electronic Arts,2.67,0.89,0.05,0.37,3.99
372,Resident Evil 5,Action,Capcom,2.11,0.94,0.12,0.34,3.51
376,Batman: Arkham Asylum,Action,Eidos Interactive,2.2,0.97,0.02,0.31,3.5
385,Borderlands,Shooter,Take-Two Interactive,2.39,0.73,0.03,0.29,3.44
484,Street Fighter IV,Fighting,Capcom,1.82,0.71,0.15,0.26,2.95
517,Madden NFL 10,Sports,Electronic Arts,2.52,0.09,0.0,0.22,2.83
579,Halo Wars,Strategy,Microsoft Game Studios,1.53,0.82,0.04,0.24,2.63
584,FIFA Soccer 10,Sports,Electronic Arts,0.59,1.79,0.01,0.23,2.62
595,Ghostbusters: The Video Game (DS Version),Action,Take-Two Interactive,1.04,1.24,0.03,0.27,2.58
600,Dragon Age: Origins,Role-Playing,Electronic Arts,1.76,0.56,0.03,0.22,2.57
812,UFC 2009 Undisputed,Fighting,THQ,1.48,0.39,0.0,0.19,2.07
897,Need for Speed: Shift,Racing,Electronic Arts,0.73,0.97,0.01,0.22,1.92
1350,Sonic's Ultimate Genesis Collection,Misc,Sega,0.85,0.46,0.0,0.13,1.43
1370,Fight Night Round 4,Fighting,Electronic Arts,0.95,0.34,0.0,0.13,1.41
1503,The Beatles: Rock Band,Misc,MTV Games,0.97,0.23,0.0,0.11,1.31
1504,Tekken 6,Fighting,Namco Bandai Games,0.71,0.42,0.05,0.13,1.31
1505,[Prototype],Action,Activision,0.84,0.35,0.0,0.12,1.31
1800,Guitar Hero 5,Misc,Activision,0.65,0.37,0.0,0.11,1.14
1876,Skate 2,Sports,Electronic Arts,0.82,0.17,0.01,0.09,1.09
1957,DJ Hero,Misc,Activision,0.56,0.4,0.0,0.11,1.06
1983,WWE SmackDown vs. Raw 2010,Fighting,THQ,0.56,0.38,0.01,0.11,1.05
2005,LEGO Indiana Jones 2: The Adventure Continues,Action,Activision,0.62,0.33,0.0,0.09,1.04
2127,Brutal Legend,Action,Electronic Arts,0.62,0.27,0.0,0.09,0.98
2134,NBA 2K10,Sports,Take-Two Interactive,0.88,0.02,0.0,0.08,0.97
2208,Bayonetta,Action,Sega,0.51,0.26,0.09,0.08,0.94
2212,NCAA Football 10,Sports,Electronic Arts,0.87,0.0,0.0,0.07,0.94
2221,Operation Flashpoint: Dragon Rising,Shooter,Codemasters,0.36,0.45,0.02,0.1,0.93
2289,Marvel: Ultimate Alliance 2,Role-Playing,Activision,0.68,0.15,0.0,0.08,0.91
2383,Red Faction: Guerrilla,Shooter,THQ,0.48,0.29,0.01,0.09,0.87
2547,Pro Evolution Soccer 2010,Sports,Konami Digital Entertainment,0.12,0.58,0.03,0.08,0.81
2553,DiRT 2,Racing,Codemasters,0.32,0.4,0.0,0.09,0.81
2562,Guitar Hero: Metallica,Misc,Activision,0.52,0.21,0.0,0.07,0.81
2591,Band Hero,Misc,Activision,0.51,0.22,0.0,0.07,0.8
2596,The Godfather II,Action,Electronic Arts,0.47,0.24,0.01,0.08,0.79
2613,Star Ocean: The Last Hope,Role-Playing,Square Enix,0.32,0.2,0.21,0.06,0.79
2658,Avatar: The Game,Action,Ubisoft,0.34,0.35,0.0,0.08,0.78
2821,MX vs. ATV Reflex,Racing,THQ,0.52,0.15,0.0,0.06,0.73
2945,X-Men Origins: Wolverine - Uncaged Edition,Action,Activision,0.42,0.21,0.0,0.06,0.69
3065,NHL 10,Sports,Electronic Arts,0.51,0.1,0.0,0.06,0.66
3114,Tiger Woods PGA Tour 10,Sports,Electronic Arts,0.39,0.2,0.0,0.06,0.65
3162,The Lord of the Rings: Conquest,Action,Electronic Arts,0.37,0.21,0.0,0.06,0.64
3195,Ghostbusters: The Video Game,Action,Atari,0.43,0.14,0.0,0.06,0.63
3218,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",Shooter,Activision,0.34,0.23,0.0,0.06,0.63
3298,Tony Hawk: RIDE,Sports,Activision,0.46,0.1,0.0,0.05,0.61
3316,Major League Baseball 2K9,Sports,Spike,0.56,0.0,0.0,0.05,0.61
