Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14,Wii Fit,Sports,Nintendo,8.94,8.03,3.6,2.15,22.72
49,Super Mario Galaxy,Platform,Nintendo,6.16,3.4,1.2,0.76,11.52
81,Mario Party 8,Misc,Nintendo,3.81,2.3,1.58,0.73,8.42
86,Mario & Sonic at the Olympic Games,Sports,Sega,2.58,3.9,0.66,0.91,8.06
151,LEGO Star Wars: The Complete Saga,Action,LucasArts,3.66,1.63,0.0,0.53,5.83
207,Link's Crossbow Training,Shooter,Nintendo,3.06,1.18,0.29,0.46,5.0
231,Guitar Hero III: Legends of Rock,Misc,Activision,3.06,1.12,0.0,0.44,4.62
287,Carnival Games,Misc,Take-Two Interactive,2.13,1.5,0.05,0.42,4.1
321,Big Brain Academy: Wii Degree,Misc,Nintendo,1.06,1.93,0.41,0.43,3.82
330,Super Paper Mario,Platform,Nintendo,1.98,0.88,0.59,0.32,3.76
492,Cooking Mama: Cook Off,Simulation,505 Games,1.43,1.13,0.05,0.3,2.91
543,Sonic and the Secret Rings,Platform,Sega,1.24,1.2,0.04,0.3,2.77
582,Mario Strikers Charged,Sports,Nintendo,1.07,1.06,0.24,0.25,2.62
611,Game Party,Misc,Midway Games,1.5,0.78,0.0,0.24,2.52
714,Resident Evil 4,Action,Capcom,1.34,0.57,0.14,0.21,2.26
804,Dance Dance Revolution: Hottest Party,Simulation,Konami Digital Entertainment,1.36,0.52,0.0,0.2,2.08
938,Rayman Raving Rabbids 2,Misc,Ubisoft,0.83,0.82,0.0,0.2,1.85
957,Metroid Prime 3: Corruption,Shooter,Nintendo,0.91,0.74,0.07,0.09,1.82
982,High School Musical: Sing It!,Misc,Disney Interactive Studios,1.16,0.45,0.0,0.16,1.77
1082,MySims,Simulation,Electronic Arts,0.91,0.55,0.04,0.17,1.68
1211,Resident Evil: The Umbrella Chronicles,Action,Capcom,0.68,0.43,0.29,0.14,1.54
1324,Smarty Pants,Misc,Electronic Arts,0.53,0.76,0.0,0.16,1.45
1398,Hannah Montana: Spotlight World Tour,Action,Disney Interactive Studios,0.87,0.38,0.0,0.13,1.39
1410,Disney Princess: Enchanted Journey,Adventure,Disney Interactive Studios,1.24,0.04,0.0,0.09,1.38
1521,EA Playground,Sports,Electronic Arts,0.69,0.48,0.0,0.13,1.3
1566,Rockstar Games presents Table Tennis,Sports,Take-Two Interactive,0.39,0.73,0.0,0.15,1.27
1583,Winter Sports: The Ultimate Challenge,Sports,RTL,0.45,0.68,0.0,0.12,1.26
1612,Ben 10: Protector of Earth,Action,D3Publisher,0.55,0.55,0.0,0.13,1.23
1633,The Sims 2: Castaway,Simulation,Electronic Arts,0.45,0.64,0.0,0.14,1.23
1844,Need for Speed: ProStreet,Racing,Electronic Arts,0.54,0.46,0.0,0.12,1.11
1892,Endless Ocean,Adventure,Nintendo,0.44,0.47,0.09,0.09,1.09
1993,Dragon Ball Z: Budokai Tenkaichi 3,Fighting,Atari,0.33,0.37,0.26,0.09,1.04
2017,Tiger Woods PGA Tour 08,Sports,Electronic Arts,0.94,0.02,0.0,0.08,1.03
2023,The Simpsons Game,Action,Electronic Arts,0.45,0.47,0.0,0.11,1.03
2028,FIFA Soccer 08,Sports,Electronic Arts,0.32,0.59,0.01,0.11,1.02
2029,Naruto: Clash of Ninja Revolution,Fighting,Tomy Corporation,0.45,0.46,0.0,0.11,1.02
2101,WWE SmackDown vs Raw 2008,Fighting,THQ,0.38,0.5,0.0,0.11,0.99
2276,AMF Bowling Pinbusters!,Sports,Bethesda Softworks,0.85,0.0,0.0,0.07,0.91
2329,Madden NFL 08,Sports,Electronic Arts,0.82,0.01,0.0,0.07,0.89
2412,Tomb Raider: Anniversary,Action,Eidos Interactive,0.12,0.63,0.0,0.11,0.86
2440,Blazing Angels: Squadrons of WWII,Simulation,Ubisoft,0.74,0.04,0.0,0.06,0.85
2467,Harvest Moon: Tree of Tranquility,Simulation,Rising Star Games,0.69,0.03,0.06,0.06,0.84
2617,Ghost Squad,Shooter,Sega,0.42,0.21,0.08,0.07,0.79
2779,Namco Museum Remix,Misc,Atari,0.68,0.0,0.0,0.05,0.74
2861,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,Role-Playing,Square Enix,0.18,0.01,0.5,0.02,0.71
3180,Donkey Kong Barrel Blast,Racing,Nintendo,0.2,0.26,0.11,0.06,0.64
3210,Cabela's Big Game Hunter (2008),Sports,Activision,0.58,0.0,0.0,0.05,0.63
3266,SpongeBob's Atlantis SquarePantis,Action,THQ,0.57,0.01,0.0,0.04,0.62
3413,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",Action,Activision,0.52,0.03,0.0,0.04,0.59
3441,Petz Dogz 2,Simulation,Ubisoft,0.53,0.01,0.0,0.04,0.58
3527,No More Heroes,Action,Rising Star Games,0.3,0.17,0.04,0.05,0.57
3714,Manhunt 2,Action,Take-Two Interactive,0.25,0.23,0.0,0.06,0.54
3859,Ratatouille,Action,THQ,0.44,0.04,0.0,0.04,0.52
3878,My Word Coach,Misc,Ubisoft,0.46,0.02,0.0,0.04,0.51
3904,Fire Emblem: Radiant Dawn,Strategy,Nintendo,0.28,0.03,0.17,0.03,0.51
