Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
108,Super Smash Bros. Melee,Fighting,Nintendo,4.41,1.04,1.39,0.22,7.07
357,Luigi's Mansion,Action,Nintendo,2.38,0.67,0.46,0.1,3.6
436,Animal Crossing,Simulation,Nintendo,1.92,0.16,0.99,0.09,3.15
602,Sonic Adventure 2 Battle,Platform,Sega,1.7,0.59,0.21,0.07,2.56
909,Star Wars Rogue Leader: Rogue Squadron II,Simulation,LucasArts,1.03,0.75,0.03,0.09,1.9
1127,Pikmin,Strategy,Nintendo,0.78,0.25,0.56,0.04,1.63
1307,Super Monkey Ball,Puzzle,Atari,0.95,0.37,0.1,0.04,1.46
2509,Tony Hawk's Pro Skater 3,Sports,Activision,0.64,0.17,0.0,0.02,0.82
3324,Madden NFL 2002,Sports,Electronic Arts,0.47,0.12,0.0,0.02,0.61
3340,Wave Race: Blue Storm,Racing,Nintendo,0.4,0.1,0.09,0.02,0.6
3738,SSX Tricky,Sports,Electronic Arts,0.42,0.11,0.0,0.01,0.54
4065,Crazy Taxi,Racing,Acclaim Entertainment,0.36,0.09,0.02,0.01,0.49
6238,Dave Mirra Freestyle BMX 2,Sports,Acclaim Entertainment,0.21,0.06,0.0,0.01,0.28
6537,Batman: Vengeance,Adventure,Ubisoft,0.2,0.05,0.0,0.01,0.26
6845,The Simpsons: Road Rage,Racing,Electronic Arts,0.19,0.05,0.0,0.01,0.24
7249,All-Star Baseball 2002,Sports,Acclaim Entertainment,0.17,0.04,0.0,0.01,0.22
7444,NHL Hitz 20-02,Sports,Midway Games,0.16,0.04,0.0,0.01,0.21
8144,FIFA Soccer 2002,Sports,Electronic Arts,0.14,0.04,0.0,0.0,0.18
8151,Disney's Tarzan Untamed,Platform,Ubisoft,0.14,0.04,0.0,0.0,0.18
8752,XGIII: Extreme G Racing,Racing,Acclaim Entertainment,0.12,0.03,0.0,0.0,0.15
10706,Universal Studios Theme Parks Adventure,Misc,Kemco,0.08,0.02,0.0,0.0,0.1
12858,NFL Quarterback Club 2002,Sports,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05
