Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
26,Pokemon Ruby/Pokemon Sapphire,Role-Playing,Nintendo,6.06,3.9,5.38,0.5,15.85
493,Super Mario World 2: Yoshi's Island,Platform,Nintendo,1.75,0.45,0.62,0.09,2.91
552,The Legend of Zelda: A Link to the Past,Action,Nintendo,1.75,0.52,0.33,0.1,2.7
710,Kirby: Nightmare in Dream Land,Platform,Nintendo,1.22,0.1,0.91,0.04,2.27
855,Harry Potter and the Chamber of Secrets,Action,Electronic Arts,1.21,0.64,0.05,0.09,1.99
965,Sonic Advance 2,Platform,Sega,0.93,0.59,0.21,0.07,1.8
1032,Crash Bandicoot: The Huge Adventure,Platform,Universal Interactive,0.95,0.7,0.0,0.08,1.73
1070,Dragon Ball Z: The Legacy of Goku,Role-Playing,Infogrames,1.52,0.12,0.0,0.05,1.69
1083,Metroid Fusion,Action,Nintendo,1.18,0.27,0.17,0.06,1.68
1181,Spyro 2: Season of Flame,Platform,Vivendi Games,0.85,0.65,0.0,0.08,1.58
1473,Spider-Man: The Movie,Action,Activision,0.92,0.35,0.01,0.05,1.33
1516,Yu-Gi-Oh! The Sacred Cards,Role-Playing,Konami Digital Entertainment,0.94,0.35,0.0,0.02,1.3
1529,Mega Man Battle Network 3 Blue / White Version,Role-Playing,Capcom,0.39,0.02,0.85,0.03,1.29
1646,Golden Sun: The Lost Age,Role-Playing,Nintendo,0.61,0.27,0.27,0.07,1.22
1693,SpongeBob SquarePants: Revenge of the Flying Dutchman,Platform,THQ,0.92,0.23,0.0,0.04,1.19
1754,Yu-Gi-Oh! The Sacred Cards (American and Others sales),Role-Playing,Konami Digital Entertainment,0.84,0.27,0.0,0.05,1.16
1915,Disney's Lilo & Stitch,Platform,Ubisoft,0.77,0.29,0.0,0.02,1.08
2633,Secret Agent Barbie: Royal Jewels Mission,Platform,Vivendi Games,0.56,0.21,0.0,0.01,0.78
2677,Star Wars Episode II: Attack of the Clones,Action,THQ,0.55,0.2,0.0,0.01,0.77
2782,The Lord of the Rings: The Two Towers,Action,Electronic Arts,0.53,0.2,0.0,0.01,0.74
2849,Super Monkey Ball Jr.,Puzzle,Atari,0.51,0.19,0.0,0.01,0.72
3084,Shrek: Hassle at the Castle,Action,TDK Mediactive,0.47,0.17,0.0,0.01,0.66
3170,Konami Collector's Series: Arcade Advanced,Misc,Konami Digital Entertainment,0.46,0.17,0.0,0.01,0.64
3320,Madden NFL 2003,Sports,Electronic Arts,0.44,0.16,0.0,0.01,0.61
3330,Game & Watch Gallery 4,Misc,Nintendo,0.43,0.16,0.0,0.01,0.61
3513,Tony Hawk's Pro Skater 4,Sports,Activision,0.41,0.15,0.0,0.01,0.57
3586,Backyard NFL Football,Sports,Infogrames,0.4,0.15,0.0,0.01,0.56
3605,Barbie Groovy Games,Misc,Universal Interactive,0.4,0.15,0.0,0.01,0.56
3664,Mega Man Zero,Platform,Capcom,0.22,0.08,0.24,0.01,0.55
3869,Tony Hawk's Pro Skater 3,Sports,Activision,0.37,0.14,0.0,0.01,0.52
3918,Disney's Kim Possible: Revenge of Monkey Fist,Platform,THQ,0.37,0.14,0.0,0.01,0.51
4176,Densetsu no Stafi,Platform,Nintendo,0.0,0.0,0.46,0.01,0.47
4233,Dragon Ball Z: Collectible Card Game,Misc,Infogrames,0.33,0.12,0.0,0.01,0.46
4245,Stuart Little 2,Platform,Activision,0.33,0.12,0.0,0.01,0.46
4522,The Powerpuff Girls: Him and Seek,Platform,BAM! Entertainment,0.31,0.11,0.0,0.01,0.43
4555,Backyard Baseball,Sports,Atari,0.31,0.11,0.0,0.01,0.43
4904,Fire Emblem: Fuuin no Tsurugi,Role-Playing,Nintendo,0.0,0.0,0.39,0.0,0.39
5007,Ice Age,Action,Ubisoft,0.27,0.1,0.0,0.01,0.38
5193,Hamtaro: Ham-Ham Heartbreak,Action,Nintendo,0.26,0.1,0.0,0.01,0.36
5218,Hamster Club 3,Simulation,Jorudan,0.0,0.0,0.35,0.01,0.36
5285,Disney's Tarzan: Return to the Jungle,Action,Activision,0.25,0.09,0.0,0.01,0.35
5356,The Wild Thornberrys Movie,Platform,THQ,0.25,0.09,0.0,0.01,0.34
5369,Driver 2 Advance,Action,Atari,0.25,0.09,0.0,0.01,0.34
5658,"Ed, Edd n Eddy: Jawbreakers!",Adventure,BAM! Entertainment,0.23,0.08,0.0,0.01,0.32
5670,Sega Smash Pack,Misc,Atari,0.23,0.08,0.0,0.01,0.32
5773,Mega Man Battle Network 2,Action,Ubisoft,0.22,0.08,0.0,0.01,0.31
5827,Shrek Swamp Kart Speedway,Racing,TDK Mediactive,0.22,0.08,0.0,0.01,0.3
5939,Spirit: Stallion of the Cimarron,Platform,THQ,0.21,0.08,0.0,0.01,0.3
5971,Power Pro Kun Pocket 4,Sports,Konami Digital Entertainment,0.0,0.0,0.29,0.01,0.29
6160,Godzilla: Domination!,Fighting,Atari,0.2,0.07,0.0,0.01,0.28
6169,Rocket Power: Beach Bandits,Platform,THQ,0.2,0.07,0.0,0.01,0.28
6189,Disney's Treasure Planet,Action,Ubisoft,0.2,0.07,0.0,0.01,0.28
6275,Motocross Maniacs Advance,Racing,Konami Digital Entertainment,0.2,0.07,0.0,0.0,0.27
6313,NickToons: Racing,Racing,Infogrames,0.19,0.07,0.0,0.0,0.27
6332,Yu-Gi-Oh! The Sacred Cards (JP weekly sales),Role-Playing,Konami Digital Entertainment,0.0,0.0,0.26,0.01,0.27
6333,WWE Road to WrestleMania X8,Fighting,THQ,0.19,0.07,0.0,0.0,0.27
6446,Dungeons & Dragons: Eye of the Beholder,Role-Playing,Atari,0.19,0.07,0.0,0.0,0.26
6474,Rugrats: I Gotta Go Party,Action,THQ,0.19,0.07,0.0,0.0,0.26
6488,The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron,Action,THQ,0.19,0.07,0.0,0.0,0.26
6492,Hey Arnold! The Movie,Platform,THQ,0.19,0.07,0.0,0.0,0.26
6531,Dora the Explorer: The Search for Pirate Pig's Treasure,Adventure,NewKidCo,0.19,0.07,0.0,0.0,0.26
6582,Bionicle: Matoran Adventures,Platform,Electronic Arts,0.18,0.07,0.0,0.0,0.26
6589,ATV: Quad Power Racing,Racing,Liquid Games,0.18,0.07,0.0,0.0,0.26
6601,Super Robot Taisen R,Strategy,Banpresto,0.0,0.0,0.25,0.01,0.26
6602,Castlevania: Harmony of Dissonance,Platform,Konami Digital Entertainment,0.16,0.06,0.04,0.0,0.26
6641,Spy Kids Challenger,Platform,Disney Interactive Studios,0.18,0.07,0.0,0.0,0.25
6718,Medabots AX: Metabee,Role-Playing,Natsume,0.18,0.07,0.0,0.0,0.25
6719,Tennis no Oji-Sama: Genius Boys Academy,Sports,Konami Digital Entertainment,0.0,0.0,0.24,0.01,0.25
6759,Butt Ugly Martians: B.K.M. Battles,Action,Vivendi Games,0.18,0.07,0.0,0.0,0.25
7058,Mega Man & Bass,Platform,Capcom,0.16,0.06,0.0,0.0,0.23
7272,Disney's Magical Quest Starring Mickey and Minnie,Action,Nintendo,0.16,0.06,0.0,0.0,0.22
7299,Britney's Dance Beat,Misc,THQ,0.15,0.06,0.0,0.0,0.22
7352,Robotech: The Macross Saga,Shooter,TDK Mediactive,0.15,0.06,0.0,0.0,0.21
7495,Power Rangers: Wild Force,Action,THQ,0.15,0.05,0.0,0.0,0.21
7502,Mary-Kate and Ashley: Girls Night Out,Misc,Acclaim Entertainment,0.15,0.05,0.0,0.0,0.2
7706,The Fairly Odd Parents: Enter the Cleft,Platform,THQ,0.14,0.05,0.0,0.0,0.2
7735,Dexter's Lab Chess Challenge,Misc,BAM! Entertainment,0.14,0.05,0.0,0.0,0.2
7767,Dinotopia: The Timestone Pirates,Action,TDK Core,0.14,0.05,0.0,0.0,0.19
7818,Tales of the World: Narikiri Dungeon 2,Role-Playing,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19
7855,Frogger's Adventures 2: The Lost Wand,Adventure,Konami Digital Entertainment,0.14,0.05,0.0,0.0,0.19
7877,SSX Tricky,Sports,Electronic Arts,0.14,0.05,0.0,0.0,0.19
7886,Lunar Legend,Role-Playing,Media Rings,0.14,0.05,0.0,0.0,0.19
