Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
818,Pokemon Mystery Dungeon: Red/Blue Rescue Team,Role-Playing,Nintendo,0.71,0.52,0.74,0.08,2.06
946,2 Games in 1: Sonic Advance & ChuChu Rocket!,Misc,THQ,1.31,0.49,0.0,0.03,1.83
1798,LEGO Star Wars: The Video Game,Action,Eidos Interactive,0.82,0.3,0.0,0.02,1.14
1816,Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales),Role-Playing,Nintendo,0.81,0.3,0.0,0.02,1.13
2111,Mario Party Advance,Misc,Nintendo,0.5,0.19,0.28,0.02,0.98
2224,Bentley's Hackpack,Misc,N/A,0.67,0.25,0.0,0.02,0.93
2326,Madagascar,Platform,Activision,0.62,0.24,0.0,0.03,0.89
2684,Donkey Kong Country 3,Platform,Nintendo,0.45,0.17,0.14,0.01,0.77
2709,Mega Man Battle Network 6: Cybeast Falzar / Gregar,Role-Playing,Capcom,0.09,0.03,0.62,0.02,0.76
2828,Star Wars Episode III: Revenge of the Sith,Action,Ubisoft,0.52,0.19,0.0,0.01,0.72
2839,Kouchuu Ouja Mushi King,Action,Sega,0.0,0.0,0.7,0.02,0.72
2941,Disney's Chicken Little,Platform,Disney Interactive Studios,0.5,0.18,0.0,0.01,0.7
3110,Cartoon Network Block Party / Cartoon Network Speedway Double Pack,Misc,THQ,0.47,0.17,0.0,0.01,0.65
3294,2 Games in 1: Sonic Battle & ChuChu Rocket!,Misc,THQ,0.44,0.16,0.0,0.01,0.61
3319,Final Fantasy IV Advance,Role-Playing,Nintendo,0.27,0.1,0.22,0.01,0.61
3322,Harry Potter and the Goblet of Fire,Action,Electronic Arts,0.44,0.16,0.0,0.01,0.61
3824,Mario Tennis: Power Tour,Sports,Nintendo,0.24,0.09,0.19,0.01,0.52
3862,That's So Raven 2: Supernatural Style,Adventure,Disney Interactive Studios,0.37,0.14,0.0,0.01,0.52
3906,"SpongeBob SquarePants: Lights, Camera, Pants!",Misc,THQ,0.37,0.14,0.0,0.01,0.51
4090,Madagascar: Operation Penguin,Action,Activision,0.35,0.13,0.0,0.01,0.48
4218,Kong: The 8th Wonder of the World,Action,Ubisoft,0.33,0.12,0.0,0.01,0.47
4239,Disney's Kim Possible 3: Team Possible,Platform,Disney Interactive Studios,0.33,0.12,0.0,0.01,0.46
4313,2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild,Platform,THQ,0.33,0.12,0.0,0.01,0.45
4504,Flight Control Rocket,Simulation,THQ,0.31,0.12,0.0,0.01,0.43
4604,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,Misc,Konami Digital Entertainment,0.3,0.11,0.0,0.01,0.42
4811,The Incredibles: Rise of the Underminer,Action,THQ,0.29,0.11,0.0,0.01,0.4
4959,The Sims 2,Simulation,Electronic Arts,0.28,0.1,0.0,0.01,0.39
5000,The Cat in the Hat,Platform,Jack of All Games,0.27,0.1,0.0,0.01,0.38
5269,Backyard Baseball 2006,Sports,Atari,0.25,0.09,0.0,0.01,0.35
5353,Risk / Battleship / Clue,Misc,Zoo Digital Publishing,0.25,0.09,0.0,0.01,0.34
5422,Herbie: Fully Loaded,Racing,Disney Interactive Studios,0.24,0.09,0.0,0.01,0.34
5489,Shrek SuperSlam,Action,Activision,0.24,0.09,0.0,0.01,0.33
5569,Dr. Mario / Puzzle League,Puzzle,Nintendo,0.12,0.04,0.16,0.01,0.33
5649,Cartoon Network Collection: Game Boy Advance Video Platinum Edition,Misc,N/A,0.23,0.08,0.0,0.01,0.32
5652,SpongeBob SquarePants: Double Pack,Platform,THQ,0.23,0.08,0.0,0.01,0.32
5750,2 Games in 1: Disney's Brother Bear / The Lion King 1 1/2,Action,THQ,0.22,0.08,0.0,0.01,0.31
5824,Ultimate Spider-Man,Action,Activision,0.22,0.08,0.0,0.01,0.3
5848,Lizzie McGuire 3: Homecoming Havoc,Platform,Disney Interactive Studios,0.22,0.08,0.0,0.01,0.3
5854,Charlie and the Chocolate Factory,Adventure,Global Star,0.22,0.08,0.0,0.01,0.3
6115,Dragon Ball GT: Transformation,Action,Atari,0.2,0.08,0.0,0.01,0.28
6136,Fantastic 4: Flame On,Action,Activision,0.2,0.08,0.0,0.01,0.28
6383,Connect Four / Perfection / Trouble,Misc,Zoo Digital Publishing,0.19,0.07,0.0,0.0,0.27
6494,Need for Speed: Most Wanted,Racing,Electronic Arts,0.19,0.07,0.0,0.0,0.26
6762,Sorry! / Aggravation / Scrabble Junior,Misc,Zoo Digital Publishing,0.18,0.07,0.0,0.0,0.25
6776,Catz,Simulation,Ubisoft,0.18,0.06,0.0,0.0,0.24
6816,DK: King of Swing,Platform,Nintendo,0.17,0.06,0.0,0.0,0.24
6857,Ms. Pac-Man: Maze Madness / Pac-Man World,Puzzle,Namco Bandai Games,0.17,0.06,0.0,0.0,0.24
6884,Tony Hawk's American Sk8land,Sports,Activision,0.17,0.06,0.0,0.0,0.24
7035,Yu-Gi-Oh! GX: Duel Academy,Misc,Konami Digital Entertainment,0.17,0.06,0.0,0.0,0.23
7044,Madden NFL 06,Sports,Electronic Arts,0.17,0.06,0.0,0.0,0.23
7177,Danny Phantom: The Ultimate Enemy,Action,THQ,0.16,0.06,0.0,0.0,0.22
7535,CandyLand / Chutes & Ladders / Memory,Misc,Zoo Digital Publishing,0.15,0.05,0.0,0.0,0.2
7636,Namco Museum: 50th Anniversary,Misc,Namco Bandai Games,0.14,0.05,0.0,0.0,0.2
7945,Crash & Spyro Superpack,Platform,Vivendi Games,0.13,0.05,0.0,0.0,0.19
8028,Super Robot Taisen J,Strategy,Banpresto,0.0,0.0,0.18,0.0,0.18
8133,The Game of Life / Yahtzee / Payday,Misc,Zoo Digital Publishing,0.13,0.05,0.0,0.0,0.18
8196,Scooby-Doo! Unmasked,Platform,THQ,0.13,0.05,0.0,0.0,0.18
8291,Hello Kitty: Happy Party Pals,Misc,THQ,0.12,0.05,0.0,0.0,0.17
8310,Tak: The Great Juju Challenge,Platform,THQ,0.12,0.05,0.0,0.0,0.17
8329,Batman Begins,Action,Electronic Arts,0.12,0.05,0.0,0.0,0.17
8439,Mousetrap / Operation / Simon,Misc,DSI Games,0.12,0.04,0.0,0.0,0.17
8518,Let's Ride: Sunshine Stables,Sports,DTP Entertainment,0.12,0.04,0.0,0.0,0.16
8657,Power Rangers Double Pack,Action,THQ,0.11,0.04,0.0,0.0,0.16
8772,Cartoon Network Collection: Game Boy Advance Video Special Edition,Misc,N/A,0.11,0.04,0.0,0.0,0.15
8800,The Fairly Odd Parents: Clash with the Anti-World,Adventure,THQ,0.11,0.04,0.0,0.0,0.15
8859,Spongebob Squarepants / Fairly Odd Parents Double Pack,Action,THQ,0.11,0.04,0.0,0.0,0.15
8969,Barbie Superpack: Secret Agent / Groovy Games,Misc,Vivendi Games,0.1,0.04,0.0,0.0,0.15
8983,Sonic Advance & Sonic Pinball Party Combo Pack,Misc,Sega,0.1,0.04,0.0,0.0,0.15
9053,Shrek 2 and Shark Tale 2-in-1 Pack,Misc,Activision,0.1,0.04,0.0,0.0,0.14
9188,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,Platform,Disney Interactive Studios,0.1,0.04,0.0,0.0,0.14
9364,Paperboy / Rampage,Misc,Zoo Digital Publishing,0.1,0.04,0.0,0.0,0.13
9437,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,Platform,Ubisoft,0.09,0.03,0.0,0.0,0.13
9833,2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race,Racing,THQ,0.09,0.03,0.0,0.0,0.12
9850,Crash Superpack: Crash Bandicoot 2: N-Tranced / Crash Nitro Kart,Misc,Vivendi Games,0.09,0.03,0.0,0.0,0.12
9864,The Bible Game,Misc,Crave Entertainment,0.09,0.03,0.0,0.0,0.12
9874,"Ed, Edd n Eddy: The Mis-Edventures",Platform,Midway Games,0.08,0.03,0.0,0.0,0.12
10132,Pac-Man Pinball Advance,Misc,Zoo Digital Publishing,0.08,0.03,0.0,0.0,0.11
10195,Pac-Man World 2,Action,Zoo Digital Publishing,0.08,0.03,0.0,0.0,0.11
10342,Dynasty Warriors Advance,Action,Nintendo,0.08,0.03,0.0,0.0,0.11
10350,Mega Man Zero 4,Platform,Capcom,0.08,0.03,0.0,0.0,0.11
10453,Banjo-Pilot,Racing,THQ,0.07,0.03,0.0,0.0,0.1
10882,Barbie and the Magic of Pegasus,Action,Vivendi Games,0.07,0.02,0.0,0.0,0.09
11057,2-in-1 Game Pack: Spider-Man & Spider-Man 2,Platform,Activision,0.06,0.02,0.0,0.0,0.09
11297,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,Adventure,Activision,0.06,0.02,0.0,0.0,0.08
11369,Board Game Classics,Misc,"Destination Software, Inc",0.06,0.02,0.0,0.0,0.08
11689,Dragon Ball Z: The Legacy of Goku I & II,Role-Playing,Atari,0.05,0.02,0.0,0.0,0.08
11795,Winx Club,Shooter,Konami Digital Entertainment,0.05,0.02,0.0,0.0,0.07
11832,Pong / Asteroids / Yars' Revenge,Misc,Zoo Digital Publishing,0.05,0.02,0.0,0.0,0.07
12008,Let's Ride! Dreamer,Adventure,DTP Entertainment,0.05,0.02,0.0,0.0,0.07
12150,FIFA Soccer 06,Sports,Electronic Arts,0.05,0.02,0.0,0.0,0.07
