Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1151,Moshi Monsters: Moshling Zoo,Misc,Activision,0.4,0.99,0.0,0.22,1.6
1208,LEGO Battles: Ninjago,Strategy,Warner Bros. Interactive Entertainment,1.07,0.36,0.0,0.12,1.55
1498,Cars 2,Racing,Disney Interactive Studios,0.72,0.44,0.04,0.12,1.32
1716,Plants vs. Zombies,Strategy,Mastertronic,0.95,0.15,0.0,0.08,1.18
1750,LEGO Star Wars III: The Clone Wars,Action,LucasArts,0.66,0.39,0.0,0.11,1.16
2008,Kirby: Mass Attack,Platform,Nintendo,0.52,0.06,0.41,0.05,1.04
2155,Monster High: Ghoul Spirit,Misc,THQ,0.72,0.17,0.0,0.07,0.96
2157,LEGO Pirates of the Caribbean: The Video Game,Action,Disney Interactive Studios,0.37,0.49,0.0,0.1,0.96
2914,Lalaloopsy,Simulation,Activision,0.54,0.1,0.0,0.06,0.7
3281,Dragon Quest Monsters: Joker 2 Professional,Role-Playing,Square Enix,0.0,0.0,0.62,0.0,0.62
3581,Phineas and Ferb: Across the 2nd Dimension,Action,Disney Interactive Studios,0.32,0.19,0.0,0.05,0.56
4129,Nickelodeon Team Umizoomi,Action,Take-Two Interactive,0.45,0.0,0.0,0.03,0.48
4256,Transformers: Dark of the Moon - Autobots/Decepticons,Action,Activision,0.34,0.09,0.0,0.04,0.46
4280,"Barbie: Jet, Set & Style!",Misc,THQ,0.37,0.05,0.0,0.03,0.46
4561,The Smurfs,Action,Ubisoft,0.24,0.14,0.0,0.04,0.43
5298,One Piece: Gigant Battle 2 Shin Sekai,Fighting,Namco Bandai Games,0.0,0.0,0.35,0.0,0.35
5433,Power Rangers Samurai,Action,Namco Bandai Games,0.27,0.04,0.0,0.02,0.34
5538,1001 Touch Games,Action,Avanquest,0.12,0.17,0.0,0.04,0.33
5594,Shin Megami Tensei: Devil Survivor 2,Role-Playing,Ghostlight,0.17,0.01,0.12,0.01,0.32
5638,Peppa Pig: Theme Park Fun,Misc,P2 Games,0.0,0.28,0.0,0.04,0.32
5865,Squinkies,Misc,Activision,0.27,0.02,0.0,0.02,0.3
5920,Call of Duty: Modern Warfare 3: Defiance,Shooter,Activision,0.21,0.07,0.0,0.02,0.3
6085,Wappy Dog,Simulation,Activision,0.27,0.0,0.0,0.02,0.29
6100,Battle & Get! Pokemon Typing DS,Misc,Nintendo,0.0,0.0,0.29,0.0,0.29
6230,Pinkalicious,Misc,GameMill Entertainment,0.26,0.0,0.0,0.02,0.28
