Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2345,Dissidia 012: Duodecim Final Fantasy,Fighting,Square Enix,0.21,0.13,0.46,0.08,0.89
2546,Final Fantasy Type-0,Role-Playing,Unknown,0.0,0.0,0.81,0.0,0.81
3537,Pro Evolution Soccer 2012,Action,Konami Digital Entertainment,0.1,0.12,0.29,0.07,0.57
3598,Final Fantasy IV: The Complete Collection,Role-Playing,Square Enix,0.13,0.09,0.27,0.06,0.56
3789,FIFA 12,Sports,Electronic Arts,0.12,0.26,0.02,0.14,0.53
4570,Dai-2-Ji Super Robot Taisen Z: Hakai-hen,Strategy,Banpresto,0.0,0.0,0.42,0.0,0.42
4827,AKB1/48: Idol to Guam de Koishitara...,Misc,Namco Bandai Games,0.0,0.0,0.4,0.0,0.4
4893,Danball Senki,Role-Playing,Level 5,0.0,0.0,0.39,0.0,0.39
4901,LEGO Star Wars III: The Clone Wars,Action,LucasArts,0.14,0.17,0.0,0.09,0.39
5053,Taiko no Tatsujin Portable DX,Misc,Namco Bandai Games,0.0,0.0,0.38,0.0,0.38
5107,Phantasy Star Portable 2: Infinity,Role-Playing,Sega,0.0,0.0,0.37,0.0,0.37
5252,Toriko: Gourmet Survival!,Role-Playing,Namco Bandai Games,0.0,0.0,0.36,0.0,0.36
5346,Naruto Shippuden: Ultimate Ninja Impact,Fighting,Namco Bandai Games,0.09,0.07,0.15,0.04,0.35
5354,SD Gundam G Generation World,Strategy,Namco Bandai Games,0.0,0.0,0.34,0.0,0.34
5355,LEGO Pirates of the Caribbean: The Video Game,Action,Disney Interactive Studios,0.11,0.15,0.0,0.08,0.34
5512,Hatsune Miku: Project Diva Extend,Misc,Sega,0.0,0.0,0.33,0.0,0.33
5706,MonHun Nikki: Poka Poka Ailu Mura G,Role-Playing,Capcom,0.0,0.0,0.31,0.0,0.31
5900,Shin Megami Tensei: Persona 2: Innocent Sin,Role-Playing,Atlus,0.13,0.03,0.11,0.03,0.3
6162,Tales of the World: Radiant Mythology 3,Role-Playing,Namco Bandai Games,0.0,0.0,0.28,0.0,0.28
6220,Patapon 3,Misc,Sony Computer Entertainment,0.05,0.04,0.17,0.02,0.28
6253,NBA 2K12,Sports,Take-Two Interactive,0.22,0.03,0.0,0.03,0.28
6810,Pro Yaky? Spirits 2011,Sports,Konami Digital Entertainment,0.0,0.0,0.24,0.0,0.24
7157,Danball Senki Boost,Action,Level 5,0.0,0.0,0.22,0.0,0.22
7170,Madden NFL 12,Sports,Electronic Arts,0.21,0.0,0.0,0.02,0.22
7487,J-League Pro Soccer Club o Tsukurou! 7 Euro Plus,Sports,Sega,0.0,0.0,0.21,0.0,0.21
7583,7th Dragon 2020,Role-Playing,Sega,0.0,0.0,0.2,0.0,0.2
