Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1072,Resident Evil 4,Action,Capcom,0.98,0.42,0.22,0.06,1.69
1146,Super Mario Strikers,Sports,Nintendo,0.98,0.38,0.2,0.04,1.61
1185,Mario Party 7,Misc,Nintendo,0.95,0.11,0.46,0.04,1.57
1310,Mario Superstar Baseball,Sports,Nintendo,0.93,0.24,0.25,0.04,1.46
1371,LEGO Star Wars: The Video Game,Action,Eidos Interactive,1.09,0.28,0.0,0.04,1.41
1593,Pokemon XD: Gale of Darkness,Role-Playing,Nintendo,0.71,0.19,0.31,0.03,1.25
1916,Star Fox: Assault,Shooter,Nintendo,0.68,0.18,0.19,0.03,1.08
2103,Shadow The Hedgehog,Platform,Sega,0.76,0.2,0.0,0.03,0.99
3067,Madagascar,Platform,Activision,0.52,0.13,0.0,0.02,0.66
3526,Madden NFL 06,Sports,Electronic Arts,0.44,0.11,0.0,0.02,0.57
3587,Need for Speed: Most Wanted,Racing,Electronic Arts,0.43,0.11,0.0,0.02,0.56
3725,Fire Emblem: Path of Radiance,Action,Nintendo,0.29,0.08,0.16,0.01,0.54
4223,Dance Dance Revolution: Mario Mix,Misc,Nintendo,0.36,0.09,0.0,0.01,0.47
4458,"SpongeBob SquarePants: Lights, Camera, Pants!",Misc,THQ,0.34,0.09,0.0,0.01,0.44
4588,Tony Hawk's American Wasteland,Sports,Activision,0.33,0.08,0.0,0.01,0.42
4640,Harry Potter and the Goblet of Fire,Action,Electronic Arts,0.32,0.08,0.0,0.01,0.42
4648,Kumamon Bomber: Puzzle de Kumamon Taisou,Puzzle,Sega,0.32,0.08,0.0,0.01,0.42
4813,Battalion Wars,Strategy,Nintendo,0.25,0.07,0.07,0.01,0.4
4937,Chibi-Robo! Plug into Adventure!,Adventure,Nintendo,0.23,0.06,0.09,0.01,0.39
5014,Marvel Nemesis: Rise of the Imperfects,Fighting,Electronic Arts,0.3,0.08,0.0,0.01,0.38
5097,Ultimate Spider-Man,Action,Activision,0.29,0.07,0.0,0.01,0.37
5272,Nicktoons: Unite!,Adventure,THQ,0.27,0.07,0.0,0.01,0.35
5388,WWE Day of Reckoning 2,Fighting,THQ,0.26,0.07,0.0,0.01,0.34
5470,The Sims 2,Simulation,Electronic Arts,0.26,0.07,0.0,0.01,0.33
5522,Call Of Duty 2: Big Red One,Shooter,Activision,0.25,0.07,0.0,0.01,0.33
5542,Naruto: Gekito Ninja Taisen! 4,Fighting,Tomy Corporation,0.0,0.0,0.32,0.01,0.33
5547,MVP Baseball 2005,Sports,Electronic Arts,0.25,0.07,0.0,0.01,0.33
