Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
44,Halo 3,Shooter,Microsoft Game Studios,7.97,2.83,0.13,1.21,12.14
71,Call of Duty 4: Modern Warfare,Shooter,Activision,5.91,2.38,0.13,0.9,9.32
159,Assassin's Creed,Adventure,Ubisoft,3.28,1.65,0.07,0.55,5.55
238,Guitar Hero III: Legends of Rock,Misc,Activision,3.19,0.92,0.01,0.42,4.53
292,Forza Motorsport 2,Racing,Microsoft Game Studios,2.35,1.28,0.03,0.41,4.06
490,Mass Effect,Role-Playing,Microsoft Game Studios,1.83,0.8,0.03,0.27,2.93
516,BioShock,Shooter,Take-Two Interactive,1.65,0.86,0.05,0.28,2.83
576,LEGO Star Wars: The Complete Saga,Action,LucasArts,1.53,0.87,0.0,0.24,2.64
666,Madden NFL 08,Sports,Electronic Arts,2.18,0.01,0.0,0.18,2.37
737,Guitar Hero II,Misc,Activision,2.01,0.02,0.0,0.17,2.2
815,Need for Speed: ProStreet,Racing,Electronic Arts,1.04,0.8,0.01,0.22,2.06
830,PGR4 - Project Gotham Racing 4,Racing,Microsoft Game Studios,0.48,1.29,0.02,0.25,2.05
951,The Orange Box,Shooter,Electronic Arts,1.09,0.54,0.02,0.17,1.83
1009,Crackdown,Shooter,Microsoft Game Studios,1.0,0.54,0.03,0.18,1.75
1340,WWE SmackDown vs Raw 2008,Fighting,THQ,0.92,0.38,0.0,0.13,1.44
1455,FIFA Soccer 08,Sports,Electronic Arts,0.31,0.89,0.01,0.14,1.35
1851,Medal of Honor: Airborne,Shooter,Electronic Arts,0.45,0.53,0.01,0.12,1.1
1928,Pro Evolution Soccer 2008,Sports,Konami Digital Entertainment,0.08,0.9,0.04,0.05,1.07
1989,The Simpsons Game,Action,Electronic Arts,0.54,0.4,0.0,0.11,1.05
2030,Tom Clancy's Ghost Recon Advanced Warfighter 2,Shooter,Ubisoft,0.87,0.05,0.02,0.08,1.02
2038,Ace Combat 6: Fires of Liberation,Simulation,Atari,0.69,0.04,0.22,0.06,1.02
2272,Lost Odyssey,Role-Playing,Microsoft Game Studios,0.45,0.27,0.11,0.09,0.92
2380,DiRT,Racing,Codemasters,0.38,0.4,0.0,0.09,0.87
2435,NBA 2K8,Sports,Take-Two Interactive,0.79,0.0,0.0,0.07,0.85
2526,Stranglehold,Shooter,Midway Games,0.4,0.33,0.01,0.09,0.82
2713,Kane & Lynch: Dead Men,Shooter,Eidos Interactive,0.36,0.31,0.01,0.08,0.76
2841,Major League Baseball 2K7,Sports,Spike,0.67,0.0,0.0,0.05,0.72
2848,Skate,Sports,Electronic Arts,0.62,0.04,0.0,0.06,0.72
2897,Two Worlds,Role-Playing,SouthPeak Games,0.41,0.23,0.0,0.07,0.71
2912,NCAA Football 08,Sports,Electronic Arts,0.65,0.0,0.0,0.05,0.7
2948,Shrek the Third,Action,Activision,0.54,0.1,0.0,0.06,0.69
2968,MX vs. ATV Untamed,Racing,THQ,0.55,0.08,0.0,0.06,0.69
3154,Stuntman: Ignition,Racing,THQ,0.25,0.32,0.0,0.07,0.64
3191,Juiced 2: Hot Import Nights,Racing,THQ,0.22,0.34,0.0,0.07,0.63
3329,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",Action,Activision,0.51,0.05,0.0,0.05,0.61
3508,Blacksite: Area 51,Shooter,Midway Games,0.29,0.23,0.0,0.06,0.57
3509,Spider-Man 3,Platform,Activision,0.49,0.04,0.0,0.04,0.57
3590,Tony Hawk's Proving Ground,Sports,Activision,0.49,0.02,0.0,0.04,0.56
3655,TMNT,Action,Ubisoft,0.47,0.04,0.0,0.04,0.55
3692,Tiger Woods PGA Tour 08,Sports,Electronic Arts,0.49,0.02,0.0,0.04,0.54
3836,NBA Live 08,Sports,Electronic Arts,0.47,0.0,0.0,0.04,0.52
3979,Dance Dance Revolution Universe 2,Simulation,Konami Digital Entertainment,0.46,0.01,0.0,0.04,0.5
3985,NBA Street Homecourt,Sports,Electronic Arts,0.45,0.01,0.0,0.04,0.5
4084,Scene It? Lights Camera Action,Misc,Microsoft Game Studios,0.43,0.02,0.0,0.04,0.48
4179,Shadowrun,Role-Playing,Microsoft Game Studios,0.41,0.02,0.0,0.04,0.47
4286,The Golden Compass,Action,Sega,0.3,0.12,0.0,0.04,0.46
4343,Sega Rally Revo,Racing,Sega,0.12,0.28,0.0,0.05,0.45
