Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
199,Grand Theft Auto: Vice City Stories,Action,Take-Two Interactive,1.7,2.02,0.16,1.21,5.08
267,Daxter,Platform,Sony Computer Entertainment,2.45,1.02,0.0,0.75,4.22
573,Medal of Honor Heroes,Shooter,Electronic Arts,0.86,1.11,0.01,0.66,2.65
578,Pac-Man: Adventures in Time,Fighting,Sony Computer Entertainment,0.76,1.1,0.12,0.65,2.63
634,Need for Speed Carbon: Own the City,Racing,Electronic Arts,0.87,0.98,0.0,0.59,2.44
1315,SNK vs. Capcom: The Match of the Millennium,Fighting,Sega,0.53,0.58,0.0,0.35,1.46
1336,Sonic Rivals,Racing,Sega,0.73,0.42,0.0,0.28,1.44
1368,LEGO Star Wars II: The Original Trilogy,Action,LucasArts,0.58,0.51,0.0,0.32,1.41
1643,Cars,Racing,THQ,0.72,0.29,0.0,0.21,1.22
1666,FIFA Soccer 07,Sports,Electronic Arts,0.24,0.65,0.0,0.32,1.21
1687,Metal Gear Solid: Portable Ops,Action,Konami Digital Entertainment,0.38,0.35,0.38,0.09,1.19
1968,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,Shooter,Sony Computer Entertainment,0.81,0.11,0.0,0.13,1.05
2090,Ace Combat X: Skies of Deception,Simulation,Namco Bandai Games,0.37,0.31,0.12,0.19,0.99
2158,Gangs of London,Adventure,Sony Computer Entertainment,0.3,0.44,0.0,0.22,0.96
2254,SpongeBob SquarePants: The Yellow Avenger,Action,THQ,0.55,0.21,0.0,0.16,0.92
2328,Killzone: Liberation,Shooter,Sony Computer Entertainment,0.44,0.28,0.0,0.18,0.89
2405,Lemmings,Puzzle,Sony Computer Entertainment,0.12,0.52,0.0,0.23,0.87
2413,Winning Eleven: Pro Evolution Soccer 2007,Sports,Konami Digital Entertainment,0.01,0.72,0.12,0.01,0.86
2572,The Sims 2: Pets,Simulation,Electronic Arts,0.19,0.39,0.0,0.22,0.8
2646,Worms: Open Warfare,Strategy,THQ,0.11,0.43,0.0,0.24,0.78
2772,Mortal Kombat: Unchained,Fighting,Midway Games,0.67,0.01,0.0,0.06,0.74
2954,MX vs. ATV Unleashed: On the Edge,Racing,THQ,0.64,0.0,0.0,0.05,0.69
3044,WWE SmackDown vs. RAW 2007,Fighting,THQ,0.33,0.2,0.0,0.14,0.67
3575,Tony Hawk's Project 8,Sports,Activision,0.41,0.08,0.0,0.07,0.56
3688,Dragon Ball Z: Shin Budokai,Fighting,Atari,0.26,0.08,0.13,0.07,0.55
3833,Fight Night Round 3,Fighting,Electronic Arts,0.46,0.02,0.0,0.05,0.52
3902,NBA Live 07,Sports,Electronic Arts,0.47,0.0,0.0,0.04,0.51
4251,ATV Offroad Fury Pro,Racing,Sony Computer Entertainment,0.37,0.04,0.0,0.05,0.46
4261,Brothers In Arms: D-Day,Shooter,Ubisoft,0.23,0.14,0.0,0.09,0.46
4284,Tomb Raider: Legend,Action,Eidos Interactive,0.09,0.24,0.0,0.12,0.46
4547,Tales of the World: Radiant Mythology,Role-Playing,Ubisoft,0.17,0.01,0.23,0.02,0.43
4567,Juiced: Eliminator,Racing,THQ,0.11,0.2,0.0,0.12,0.43
4912,LocoRoco,Platform,Sony Computer Entertainment,0.14,0.05,0.16,0.04,0.39
5142,Marvel: Ultimate Alliance,Role-Playing,Activision,0.33,0.0,0.0,0.03,0.37
5162,NCAA Football 07,Sports,Electronic Arts,0.34,0.0,0.0,0.03,0.37
5182,Valkyrie Profile: Lenneth,Role-Playing,Square Enix,0.17,0.01,0.16,0.02,0.36
5343,MLB 06: The Show,Sports,Sony Computer Entertainment,0.32,0.0,0.0,0.03,0.35
5456,Street Fighter Alpha 3 MAX,Fighting,Capcom,0.27,0.01,0.02,0.03,0.33
5457,Untold Legends: The Warriors Code,Role-Playing,Ubisoft,0.14,0.12,0.0,0.08,0.33
5481,Jeanne d'Arc,Role-Playing,Sony Computer Entertainment,0.21,0.0,0.1,0.02,0.33
5498,Capcom Classics Collection Reloaded,Misc,Capcom,0.26,0.0,0.03,0.03,0.33
5841,Lumines ll,Puzzle,Disney Interactive Studios,0.12,0.12,0.0,0.07,0.3
5918,Capcom Classics Collection Remixed,Misc,Capcom,0.27,0.0,0.0,0.03,0.3
5961,Syphon Filter: Dark Mirror,Shooter,Sony Computer Entertainment,0.26,0.01,0.0,0.03,0.29
6142,Pirates of the Caribbean: Dead Man's Chest,Adventure,Disney Interactive Studios,0.25,0.01,0.0,0.02,0.28
6304,SD Gundam G Generation Portable,Strategy,Namco Bandai Games,0.0,0.0,0.27,0.0,0.27
6315,Tiger Woods PGA Tour 07,Sports,Electronic Arts,0.2,0.04,0.0,0.04,0.27
6411,NFL Street 3,Sports,Electronic Arts,0.24,0.0,0.0,0.02,0.27
6490,Naruto: Ultimate Ninja Heroes,Fighting,Namco Bandai Games,0.26,0.0,0.0,0.0,0.26
6861,Valhalla Knights,Role-Playing,Rising Star Games,0.15,0.0,0.07,0.01,0.24
7110,Disgaea: Afternoon of Darkness,Role-Playing,Tecmo Koei,0.15,0.01,0.04,0.02,0.23
7138,Justice League Heroes,Role-Playing,Eidos Interactive,0.2,0.01,0.0,0.02,0.22
7318,The Legend of Heroes: Trails in the Sky First Chapter,Role-Playing,Ghostlight,0.1,0.03,0.06,0.03,0.21
7497,Thrillville,Strategy,Atari,0.18,0.0,0.0,0.02,0.2
7627,NBA 07,Sports,Sony Computer Entertainment,0.18,0.0,0.0,0.02,0.2
7685,Tom Clancy's Splinter Cell: Essentials,Shooter,Ubisoft,0.17,0.01,0.0,0.02,0.2
7695,Puzzle Challenge: Crosswords and More!,Puzzle,Crave Entertainment,0.18,0.0,0.0,0.01,0.2
7717,Family Guy,Action,Take-Two Interactive,0.18,0.0,0.0,0.02,0.2
8318,NHL 07,Sports,Electronic Arts,0.13,0.02,0.0,0.02,0.17
8480,Dungeon Siege: Throne of Agony,Role-Playing,Take-Two Interactive,0.13,0.02,0.0,0.02,0.16
8491,Guilty Gear Judgment,Fighting,Majesco Entertainment,0.13,0.0,0.02,0.01,0.16
8559,Scarface: Money. Power. Respect.,Strategy,Vivendi Games,0.15,0.0,0.0,0.01,0.16
8569,Field Commander,Strategy,Sony Online Entertainment,0.14,0.0,0.0,0.01,0.16
8599,Innocent Life: A Futuristic Harvest Moon,Simulation,Rising Star Games,0.08,0.03,0.03,0.02,0.16
8626,Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,Fighting,Atari,0.14,0.0,0.0,0.01,0.16
8733,Bomberman,Puzzle,Konami Digital Entertainment,0.14,0.0,0.0,0.01,0.15
