Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
16,Kinect Adventures!,Misc,Microsoft Game Studios,14.97,4.94,0.24,1.67,21.82
32,Call of Duty: Black Ops,Shooter,Activision,9.67,3.73,0.11,1.13,14.64
63,Halo: Reach,Shooter,Microsoft Game Studios,7.03,1.98,0.08,0.78,9.88
135,Red Dead Redemption,Action,Take-Two Interactive,3.7,1.97,0.09,0.57,6.34
140,Kinect Sports,Sports,Microsoft Game Studios,3.92,1.78,0.03,0.51,6.24
193,Fable III,Role-Playing,Microsoft Game Studios,3.59,1.11,0.05,0.38,5.13
290,Fallout: New Vegas,Role-Playing,Bethesda Softworks,2.65,1.06,0.04,0.33,4.08
367,FIFA Soccer 11,Sports,Electronic Arts,0.71,2.4,0.02,0.4,3.53
374,Assassin's Creed: Brotherhood,Action,Ubisoft,2.84,0.39,0.03,0.24,3.5
380,Battlefield: Bad Company 2,Shooter,Electronic Arts,2.09,1.02,0.04,0.32,3.48
428,Dance Central,Misc,MTV Games,2.15,0.77,0.01,0.26,3.19
449,Mass Effect 2,Role-Playing,Electronic Arts,1.99,0.82,0.03,0.27,3.11
558,Madden NFL 11,Sports,Electronic Arts,2.38,0.12,0.0,0.18,2.69
560,Skate 3,Sports,Electronic Arts,1.46,0.98,0.0,0.24,2.68
583,Medal of Honor,Shooter,Electronic Arts,1.55,0.81,0.04,0.21,2.62
652,Zumba Fitness,Sports,505 Games,1.74,0.48,0.0,0.18,2.39
681,The Sims 3,Simulation,Electronic Arts,1.27,0.86,0.0,0.2,2.33
731,Need for Speed: Hot Pursuit,Racing,Electronic Arts,1.03,0.98,0.0,0.21,2.22
732,BioShock 2,Shooter,Take-Two Interactive,1.45,0.55,0.02,0.19,2.21
754,Final Fantasy XIII,Role-Playing,Square Enix,1.27,0.68,0.01,0.2,2.17
796,NBA 2K11,Action,Take-Two Interactive,1.84,0.12,0.01,0.13,2.09
817,Tom Clancy's Splinter Cell: Conviction,Action,Ubisoft,1.2,0.63,0.04,0.19,2.06
1123,Kinectimals,Simulation,Microsoft Game Studios,1.02,0.48,0.0,0.14,1.64
1134,Just Cause 2,Action,Square Enix,0.59,0.85,0.02,0.17,1.62
1168,LEGO Harry Potter: Years 1-4,Action,Warner Bros. Interactive Entertainment,0.95,0.5,0.0,0.14,1.59
1196,Mafia II,Action,Take-Two Interactive,0.84,0.56,0.0,0.15,1.55
1265,Dead Rising 2,Action,Capcom,0.75,0.53,0.09,0.12,1.5
1295,Star Wars: The Force Unleashed II,Action,LucasArts,0.95,0.4,0.0,0.12,1.47
1341,Kinect Joy Ride,Racing,Microsoft Game Studios,0.92,0.4,0.0,0.12,1.44
1444,Alan Wake,Action,Microsoft Game Studios,0.66,0.51,0.05,0.13,1.35
1469,Your Shape: Fitness Evolved,Sports,Ubisoft,0.79,0.42,0.0,0.11,1.33
1479,UFC Undisputed 2010,Fighting,THQ,0.9,0.31,0.0,0.11,1.33
1758,Sniper: Ghost Warrior,Shooter,City Interactive,0.54,0.51,0.0,0.12,1.16
1822,Crackdown 2,Shooter,Microsoft Game Studios,0.63,0.37,0.02,0.1,1.12
1894,Sonic Free Riders,Racing,Sega,0.74,0.26,0.0,0.09,1.09
1923,Red Dead Redemption: Undead Nightmare,Action,Take-Two Interactive,0.57,0.39,0.02,0.09,1.07
1941,Aliens vs Predator,Shooter,Sega,0.55,0.4,0.0,0.11,1.06
1944,Darksiders,Action,THQ,0.67,0.29,0.01,0.1,1.06
2192,Army of Two: The 40th Day,Shooter,Electronic Arts,0.62,0.24,0.0,0.08,0.95
2250,NCAA Football 11,Sports,Electronic Arts,0.86,0.0,0.0,0.06,0.92
2256,Dante's Inferno,Action,Electronic Arts,0.63,0.2,0.02,0.07,0.92
2325,The Biggest Loser: Ultimate Workout,Sports,THQ,0.73,0.1,0.0,0.06,0.9
2347,F1 2010,Racing,Codemasters,0.18,0.59,0.01,0.1,0.89
2357,WWE SmackDown vs. Raw 2011,Fighting,THQ,0.44,0.36,0.0,0.08,0.88
2363,Rock Band 3,Misc,MTV Games,0.73,0.1,0.0,0.06,0.88
2407,Guitar Hero: Warriors of Rock,Misc,Activision,0.47,0.32,0.0,0.08,0.87
2426,2010 FIFA World Cup South Africa,Sports,Electronic Arts,0.32,0.43,0.02,0.09,0.86
2512,DJ Hero 2,Misc,Activision,0.64,0.12,0.0,0.06,0.82
2577,Sonic & SEGA All-Stars Racing with Banjo-Kazooie,Racing,Sega,0.37,0.35,0.0,0.07,0.8
2627,Naruto Shippuden: Ultimate Ninja Storm 2,Fighting,Namco Bandai Games,0.43,0.27,0.01,0.07,0.79
2652,Toy Story 3: The Video Game,Action,Disney Interactive Studios,0.41,0.29,0.0,0.07,0.78
2699,Lost Planet 2,Shooter,Capcom,0.38,0.24,0.08,0.06,0.76
2809,NHL 11,Sports,Electronic Arts,0.61,0.07,0.0,0.05,0.73
2937,MotionSports,Sports,Ubisoft,0.38,0.26,0.0,0.06,0.7
3035,Castlevania: Lords of Shadow,Action,Konami Digital Entertainment,0.42,0.18,0.01,0.05,0.67
3145,Dragon Ball: Raging Blast 2,Fighting,Namco Bandai Games,0.49,0.09,0.01,0.05,0.64
3243,Prince of Persia: The Forgotten Sands,Action,Ubisoft,0.3,0.26,0.0,0.06,0.62
3305,pro evolution soccer 2011,Sports,Konami Digital Entertainment,0.09,0.44,0.0,0.07,0.61
3318,Split/Second,Racing,Disney Interactive Studios,0.32,0.23,0.0,0.06,0.61
3333,Fighters Uncaged,Fighting,Ubisoft,0.31,0.24,0.0,0.06,0.61
3371,Blur,Racing,Activision,0.25,0.28,0.0,0.06,0.6
3425,Game Party in Motion,Misc,Warner Bros. Interactive Entertainment,0.36,0.18,0.0,0.05,0.59
3465,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",Shooter,Activision,0.37,0.15,0.0,0.05,0.58
3675,Enslaved: Odyssey to the West,Action,Namco Bandai Games,0.3,0.19,0.0,0.05,0.55
3683,Metro 2033,Shooter,THQ,0.22,0.24,0.03,0.05,0.55
3805,Tiger Woods PGA Tour 11,Sports,Electronic Arts,0.28,0.2,0.0,0.05,0.53
3911,Major League Baseball 2K10,Sports,Take-Two Interactive,0.47,0.0,0.0,0.04,0.51
