Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
414,Gran Turismo (PSP),Racing,Sony Computer Entertainment,0.5,1.59,0.31,0.87,3.27
593,LittleBigPlanet,Platform,Sony Computer Entertainment,0.64,1.24,0.01,0.69,2.58
1605,Assassin's Creed: Bloodlines,Action,Ubisoft,0.43,0.48,0.05,0.28,1.24
1761,FIFA Soccer 10,Sports,Electronic Arts,0.15,0.68,0.01,0.32,1.16
1904,Grand Theft Auto: Chinatown Wars,Action,Take-Two Interactive,0.28,0.5,0.03,0.28,1.08
2012,MotorStorm: Arctic Edge,Racing,Sony Computer Entertainment,0.16,0.58,0.0,0.3,1.04
2310,Resistance: Retribution,Shooter,Sony Computer Entertainment,0.27,0.36,0.05,0.22,0.9
2375,Phantasy Star Portable 2,Role-Playing,Sega,0.08,0.11,0.62,0.06,0.88
2575,Pro Evolution Soccer 2010,Sports,Konami Digital Entertainment,0.09,0.33,0.2,0.18,0.8
2607,Invizimals,Strategy,Sony Computer Entertainment,0.17,0.51,0.0,0.11,0.79
2647,Star Wars Battlefront: Elite Squadron,Shooter,LucasArts,0.38,0.24,0.0,0.16,0.78
2720,Need for Speed: Shift,Racing,Electronic Arts,0.16,0.38,0.01,0.21,0.76
3090,Madden NFL 10,Sports,Electronic Arts,0.5,0.08,0.0,0.08,0.66
3227,Shin Megami Tensei: Persona 3 Portable,Role-Playing,Ghostlight,0.18,0.06,0.34,0.04,0.63
3270,WWE SmackDown vs. Raw 2010,Fighting,THQ,0.25,0.23,0.0,0.14,0.62
3313,Jak and Daxter: The Lost Frontier,Platform,Sony Computer Entertainment,0.18,0.27,0.0,0.15,0.61
3357,Avatar: The Game,Action,Ubisoft,0.22,0.24,0.0,0.14,0.6
3404,LEGO Indiana Jones 2: The Adventure Continues,Action,Activision,0.21,0.24,0.0,0.14,0.59
3808,F1 2009,Racing,Codemasters,0.08,0.29,0.0,0.16,0.53
3892,SoulCalibur: Broken Destiny,Fighting,Namco Bandai Games,0.12,0.2,0.07,0.12,0.51
3928,Harry Potter and the Half-Blood Prince,Action,Electronic Arts,0.18,0.21,0.0,0.12,0.51
4110,Rock Band Unplugged,Misc,MTV Games,0.24,0.15,0.0,0.1,0.48
4312,Dynasty Warriors: Strikeforce,Action,Ubisoft Annecy,0.03,0.03,0.38,0.02,0.45
4463,Yu-Gi-Oh! 5D's Tag Force 4,Strategy,Konami Digital Entertainment,0.19,0.07,0.12,0.06,0.44
4573,Ben 10 Alien Force: Vilgax Attacks,Action,D3Publisher,0.13,0.19,0.0,0.11,0.42
4657,Star Wars The Clone Wars: Republic Heroes,Action,LucasArts,0.21,0.13,0.0,0.08,0.42
4696,Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS,Fighting,Namco Bandai Games,0.0,0.0,0.41,0.0,0.41
4703,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",Shooter,Activision,0.17,0.15,0.0,0.09,0.41
4721,Up,Action,THQ,0.24,0.1,0.0,0.07,0.41
4725,Cars: Race-O-Rama,Racing,THQ,0.29,0.07,0.0,0.06,0.41
4905,SpongeBob's Truth or Square (US sales),Action,THQ,0.39,0.0,0.0,0.0,0.39
5001,Naruto Shippuden: Ultimate Ninja Heroes 3,Fighting,Namco Bandai Games,0.13,0.04,0.19,0.03,0.38
5258,G-Force,Action,Electronic Arts,0.24,0.07,0.0,0.05,0.36
