Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
90,Pac-Man,Puzzle,Atari,7.28,0.45,0.0,0.08,7.81
1117,Dig Dug,Puzzle,Atari,1.52,0.1,0.0,0.02,1.64
1165,Mario Bros.,Platform,Atari,1.48,0.09,0.0,0.02,1.59
1707,Pole Position,Racing,Atari,1.1,0.07,0.0,0.01,1.18
1819,Moon Patrol,Shooter,Atari,1.05,0.06,0.0,0.01,1.12
1853,Jungle Hunt,Platform,Atari,1.03,0.06,0.0,0.01,1.1
1907,Joust,Platform,Atari,1.01,0.06,0.0,0.01,1.08
2408,Enduro,Misc,Quelle,0.81,0.05,0.0,0.01,0.87
2631,Yars' Revenge,Shooter,Atari,0.73,0.04,0.0,0.01,0.78
2662,Galaxian,Shooter,Atari,0.72,0.05,0.0,0.01,0.77
2845,Kangaroo,Platform,Atari,0.67,0.04,0.0,0.01,0.72
3081,Keystone Kapers,Action,Activision,0.62,0.04,0.0,0.01,0.66
3217,X-Man,Action,Universal Gamex,0.58,0.04,0.0,0.01,0.63
3250,Battlezone,Shooter,Atari,0.58,0.03,0.0,0.01,0.62
3268,Halloween,Action,Wizard Video Games,0.58,0.03,0.0,0.01,0.62
3449,Q*bert,Puzzle,Parker Bros.,0.55,0.03,0.0,0.01,0.58
3645,The Activision Decathlon,Sports,Activision,0.52,0.03,0.0,0.01,0.55
3718,Action Force,Action,CPG Products,0.5,0.03,0.0,0.01,0.54
3750,Popeye,Platform,Parker Bros.,0.5,0.03,0.0,0.01,0.54
3968,Chopper Command,Shooter,Activision,0.47,0.03,0.0,0.01,0.5
4015,RealSports Tennis,Sports,Atari,0.46,0.03,0.0,0.01,0.5
4018,Gauntlet,Action,Answer Software,0.46,0.03,0.0,0.01,0.5
4803,Congo Bongo,Action,Sega,0.37,0.02,0.0,0.0,0.4
4896,Bump 'n' Jump,Racing,Mattel Interactive,0.37,0.02,0.0,0.0,0.39
5066,Gravitar,Action,Atari,0.35,0.02,0.0,0.0,0.38
5383,Alien's Return,Action,ITT Family Games,0.32,0.02,0.0,0.0,0.34
5397,Bank Heist,Action,20th Century Fox Video Games,0.32,0.02,0.0,0.0,0.34
5660,Frankenstein's Monster,Action,Data Age,0.3,0.02,0.0,0.0,0.32
5775,Mountain King,Action,CBS Electronics,0.29,0.02,0.0,0.0,0.31
6147,Polaris,Action,Tigervision,0.26,0.02,0.0,0.0,0.28
6267,Mr. Do!,Action,Coleco,0.26,0.02,0.0,0.0,0.27
6730,Porky's,Action,20th Century Fox Video Games,0.23,0.01,0.0,0.0,0.25
7151,Assault,Action,Bomb,0.21,0.01,0.0,0.0,0.22
8460,Death Trap,Action,Avalon Interactive,0.15,0.01,0.0,0.0,0.17
8760,Pressure Cooker,Action,Activision,0.14,0.01,0.0,0.0,0.15
9108,Krull,Action,Atari,0.13,0.01,0.0,0.0,0.14
