Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
70,Gran Turismo 2,Racing,Sony Computer Entertainment,3.88,3.42,1.69,0.5,9.49
88,Final Fantasy VIII,Role-Playing,SquareSoft,2.28,1.72,3.63,0.23,7.86
139,Driver,Action,GT Interactive,3.11,2.8,0.02,0.33,6.27
203,Tony Hawk's Pro Skater,Sports,Activision,3.42,1.38,0.02,0.2,5.02
205,Warzone 2100,Strategy,Eidos Interactive,2.79,1.89,0.0,0.33,5.01
221,Crash Team Racing,Racing,Sony Computer Entertainment,2.57,1.57,0.44,0.21,4.79
333,Resident Evil 3: Nemesis,Action,Eidos Interactive,1.3,0.77,1.54,0.11,3.72
369,Spyro 2: Ripto's Rage!,Platform,Sony Computer Entertainment,2.14,1.21,0.01,0.17,3.52
421,007: Tomorrow Never Dies,Shooter,Electronic Arts,1.72,1.33,0.0,0.16,3.21
503,Syphon Filter,Shooter,Sony Computer Entertainment,2.03,0.72,0.02,0.11,2.88
689,Need For Speed: High Stakes,Racing,Electronic Arts,1.58,0.64,0.0,0.09,2.31
915,Yu-Gi-Oh! Forbidden Memories,Role-Playing,Konami Digital Entertainment,1.37,0.44,0.0,0.08,1.88
917,Hot Shots Golf 2,Sports,Sony Computer Entertainment,0.25,0.12,1.48,0.03,1.88
928,The Legend of Dragoon,Role-Playing,Sony Computer Entertainment,0.94,0.44,0.39,0.1,1.86
934,Chrono Cross,Role-Playing,SquareSoft,0.62,0.42,0.69,0.12,1.86
968,NFL GameDay 2000,Sports,989 Studios,1.0,0.68,0.0,0.12,1.8
1016,Star Wars Episode I: The Phantom Menace,Adventure,LucasArts,0.72,0.89,0.04,0.1,1.74
1063,Jampack Winter '99,Misc,Sony Computer Entertainment,0.94,0.64,0.0,0.11,1.69
1118,Tom Clancy's Rainbow Six,Shooter,Red Storm Entertainment,0.93,0.63,0.0,0.08,1.64
1131,Ape Escape,Platform,Sony Computer Entertainment,0.71,0.48,0.32,0.11,1.63
1156,Silent Hill,Action,Konami Digital Entertainment,0.71,0.48,0.3,0.1,1.6
1169,NASCAR 2000,Racing,Electronic Arts,0.88,0.6,0.0,0.1,1.59
1347,Frogger 2: Swampy's Revenge,Action,Hasbro Interactive,0.8,0.54,0.0,0.09,1.43
1354,Triple Play 2000,Sports,Electronic Arts,0.79,0.54,0.0,0.09,1.43
1377,Knockout Kings 2000,Fighting,Electronic Arts,1.02,0.34,0.0,0.05,1.41
1437,Dance Dance Revolution (Japan),Simulation,Konami Digital Entertainment,0.0,0.0,1.26,0.09,1.35
1508,Rugrats Studio Tour,Adventure,THQ,0.57,0.67,0.0,0.07,1.31
1525,Digimon World,Role-Playing,Namco Bandai Games,0.56,0.38,0.28,0.08,1.3
1546,Army Men 3D,Action,3DO,1.1,0.14,0.0,0.04,1.28
1548,Twisted Metal 4,Racing,989 Studios,1.07,0.16,0.0,0.04,1.28
1661,Star Wars Episode 1: Jedi Power Battles,Action,LucasArts,0.66,0.48,0.01,0.06,1.21
1698,The Dukes of Hazzard: Racing for Home,Racing,Ubisoft,0.99,0.16,0.0,0.04,1.19
1706,Metal Gear Solid VR Missions,Adventure,Konami Digital Entertainment,0.66,0.45,0.0,0.08,1.18
1806,Derby Stallion 99,Sports,ASCII Entertainment,0.0,0.0,1.06,0.07,1.13
1846,Legend of Mana,Role-Playing,SquareSoft,0.18,0.13,0.73,0.07,1.11
1920,Doko Demo Issyo,Misc,Sony Computer Entertainment,0.0,0.0,1.0,0.07,1.07
1938,Hot Wheels Turbo Racing,Racing,Electronic Arts,0.59,0.4,0.0,0.07,1.07
1952,Worms Armageddon,Strategy,Microprose,0.18,0.81,0.0,0.08,1.06
2152,Jampack Summer '99,Misc,Sony Computer Entertainment,0.54,0.36,0.0,0.06,0.96
2154,Dance Dance Revolution 2nd ReMIX,Simulation,Konami Digital Entertainment,0.0,0.0,0.9,0.06,0.96
2186,NCAA Football 2000,Sports,Electronic Arts,0.53,0.36,0.0,0.06,0.95
2211,SaGa Frontier 2,Role-Playing,SquareSoft,0.1,0.07,0.71,0.06,0.94
2213,MLB 2000,Sports,Sony Computer Entertainment,0.52,0.35,0.0,0.06,0.94
2245,SnoCross Championship Racing,Racing,Ubisoft,0.52,0.35,0.0,0.06,0.93
2307,3Xtreme,Action,989 Studios,0.5,0.34,0.0,0.06,0.9
2432,Army Men: Air Attack,Action,3DO,0.47,0.32,0.0,0.06,0.85
2481,Q*bert,Puzzle,Atari,0.46,0.32,0.0,0.05,0.84
2483,Ace Combat 3: Electrosphere,Simulation,Sony Computer Entertainment,0.22,0.15,0.4,0.05,0.83
2543,Jikkyou Powerful Pro Yakyuu '99 Kaimakuban,Sports,Konami Digital Entertainment,0.0,0.0,0.76,0.05,0.81
2545,Valkyrie Profile,Role-Playing,Enix Corporation,0.07,0.05,0.63,0.05,0.81
2573,Final Fantasy Anthology,Role-Playing,Square EA,0.45,0.3,0.0,0.05,0.8
2641,Marvel vs. Capcom: Clash of Super Heroes,Fighting,Capcom,0.43,0.3,0.0,0.05,0.78
2672,Need for Speed: Porsche Unleashed,Racing,Electronic Arts,0.43,0.29,0.0,0.05,0.77
2785,Jet Moto 3,Racing,Sony Computer Entertainment,0.41,0.28,0.0,0.05,0.74
2805,Croc 2,Platform,Fox Interactive,0.41,0.28,0.0,0.05,0.73
2838,Test Drive 6,Racing,Atari,0.4,0.27,0.0,0.05,0.72
3033,Wild ARMs 2,Role-Playing,Sony Computer Entertainment,0.19,0.13,0.31,0.04,0.67
3053,Pro Pinball: Big Race USA,Simulation,Take-Two Interactive,0.37,0.25,0.0,0.04,0.66
