Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4289,Sword Art Online: Lost Song,Role-Playing,Namco Bandai Games,0.08,0.1,0.23,0.05,0.46
4309,Persona 4: Dancing All Night,Misc,Nippon Ichi Software,0.13,0.1,0.15,0.07,0.46
4719,LEGO Jurassic World,Action,Warner Bros. Interactive Entertainment,0.09,0.23,0.0,0.09,0.41
4998,God Eater 2: Rage Burst,Role-Playing,Namco Bandai Games,0.0,0.01,0.37,0.0,0.38
6781,LEGO Ninjago: Shadow of Ronin,Action,Warner Bros. Interactive Entertainment,0.03,0.16,0.0,0.05,0.24
7126,Senran Kagura: Estival Versus,Action,Marvelous Interactive,0.06,0.05,0.09,0.03,0.23
7305,One Piece: Pirate Warriors 3,Action,Namco Bandai Games,0.0,0.07,0.13,0.02,0.22
7901,God Eater Resurrection,Action,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19
7942,3rd Super Robot Wars Z: Tengoku-Hen,Action,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19
8393,Digimon Story: Cyber Sleuth,Role-Playing,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17
8466,Mobile Suit Gundam: Extreme VS Force,Action,Namco Bandai Games,0.0,0.0,0.16,0.0,0.16
8867,Tokyo Xanadu,Role-Playing,Nihon Falcom Corporation,0.0,0.0,0.15,0.0,0.15
9039,Disney Infinity 2.0: Marvel Super Heroes,Action,Disney Interactive Studios,0.0,0.11,0.0,0.03,0.14
9413,Pro Baseball Spirits 2015,Action,Konami Digital Entertainment,0.0,0.0,0.13,0.0,0.13
9430,Resident Evil: Revelations 2,Action,Capcom,0.01,0.05,0.06,0.01,0.13
9920,MegaTagmension Blanc + Neptune VS Zombies,Action,Idea Factory International,0.02,0.03,0.05,0.01,0.12
10443,Taiko no Tatsujin: V Version,Action,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
11542,Looney Tunes: Galactic Sports,Action,Sony Computer Entertainment,0.0,0.06,0.0,0.02,0.08
11559,Valkyrie Drive: Bhikkhuni,Action,PQube,0.0,0.01,0.07,0.0,0.08
11714,WRC 5: FIA World Rally Championship,Sports,Bigben Interactive,0.0,0.06,0.0,0.02,0.08
11766,Yoru no Nai Kuni,Role-Playing,Tecmo Koei,0.0,0.0,0.07,0.0,0.07
11845,Utawarerumono: Itsuwari no Kamen,Adventure,Aqua Plus,0.0,0.0,0.07,0.0,0.07
11898,Grand Kingdom,Role-Playing,Nippon Ichi Software,0.01,0.02,0.04,0.01,0.07
11995,BlazBlue: Chrono Phantasma Extend,Action,PQube,0.0,0.05,0.0,0.01,0.07
12022,The Legend of Heroes: Trails in the Sky First Chapter,Role-Playing,Kadokawa Shoten,0.0,0.0,0.07,0.0,0.07
12026,IA/VT Colorful,Misc,Marvelous Entertainment,0.0,0.0,0.07,0.0,0.07
12308,Rugby 15,Sports,Bigben Interactive,0.0,0.05,0.0,0.01,0.06
12562,Genkai Tokki: Moero Crystal,Role-Playing,Compile Heart,0.0,0.0,0.06,0.0,0.06
12575,Atelier Sophie: The Alchemist of the Mysterious Book,Role-Playing,Tecmo Koei,0.0,0.0,0.06,0.0,0.06
12681,Yomawari,Adventure,Nippon Ichi Software,0.0,0.0,0.06,0.0,0.06
12852,Samurai Warriors 4: Empires,Action,Tecmo Koei,0.0,0.0,0.05,0.0,0.05
12855,Miracle Girls Festival,Misc,Sega,0.0,0.0,0.05,0.0,0.05
12859,Saki: Zenkoku-hen,Misc,Kaga Create,0.0,0.0,0.05,0.0,0.05
12861,Shiren the Wanderer 5 Plus: Fortune Tower and the Dice of Fate,Action,Aksys Games,0.01,0.0,0.04,0.0,0.05
12893,Samurai Warriors 4-II,Action,Tecmo Koei,0.0,0.0,0.05,0.0,0.05
12935,Chaos;Child,Adventure,5pb,0.0,0.0,0.05,0.0,0.05
12962,Omega Labyrinth,Role-Playing,D3Publisher,0.0,0.0,0.05,0.0,0.05
13006,Stranger of Sword City,Role-Playing,Nippon Ichi Software,0.02,0.02,0.0,0.01,0.05
13019,SpongeBob: HeroPants,Platform,Activision,0.03,0.01,0.0,0.01,0.05
13027,Luminous Arc Infinity,Action,Marvel Entertainment,0.0,0.0,0.05,0.0,0.05
13077,To Heart 2: Dungeon Travelers,Adventure,Aqua Plus,0.0,0.0,0.05,0.0,0.05
13083,Steins;Gate 0,Adventure,PQube,0.0,0.0,0.05,0.0,0.05
13404,Tokyo Ghoul: Jail,Racing,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
13475,Atelier Escha & Logy: Alchemists of the Dusk Sky,Role-Playing,Tecmo Koei,0.0,0.0,0.04,0.0,0.04
