Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
18,Grand Theft Auto: San Andreas,Action,Take-Two Interactive,9.43,0.4,0.41,10.57,20.81
48,Gran Turismo 4,Racing,Sony Computer Entertainment,3.01,0.01,1.1,7.53,11.66
114,Need for Speed Underground 2,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9
181,Dragon Quest VIII: Journey of the Cursed King,Role-Playing,Square Enix,0.65,0.75,3.61,0.2,5.21
239,Madden NFL 2005,Sports,Electronic Arts,4.18,0.26,0.01,0.08,4.53
266,Metal Gear Solid 3: Snake Eater,Action,Konami Digital Entertainment,1.46,0.0,0.83,1.93,4.23
316,World Soccer Winning Eleven 8 International,Sports,Konami Digital Entertainment,0.16,1.89,1.12,0.68,3.85
335,FIFA Soccer 2005,Sports,Electronic Arts,0.58,2.48,0.04,0.59,3.7
353,Star Wars: Battlefront,Shooter,LucasArts,1.93,1.22,0.03,0.44,3.61
391,Spider-Man 2,Action,Activision,1.75,1.2,0.02,0.43,3.41
496,Sonic Mega Collection Plus,Misc,Sega,1.54,1.14,0.0,0.22,2.9
501,Call of Duty: Finest Hour,Shooter,Activision,1.51,1.12,0.01,0.24,2.89
561,Burnout 3: Takedown,Racing,Electronic Arts,1.23,1.11,0.0,0.34,2.68
581,ESPN NFL 2K5,Sports,Sega,2.15,0.12,0.0,0.36,2.62
592,NBA Live 2005,Sports,Electronic Arts,2.03,0.21,0.0,0.35,2.59
598,Ratchet & Clank: Up Your Arsenal,Platform,Sony Computer Entertainment,1.31,0.74,0.31,0.22,2.57
668,The Incredibles,Action,THQ,0.96,1.08,0.04,0.3,2.37
669,Tony Hawk's Underground 2,Sports,Activision,1.25,0.86,0.01,0.26,2.37
687,James Bond 007: Everything or Nothing,Shooter,Electronic Arts,0.85,1.06,0.09,0.32,2.31
769,Dance Dance Revolution Extreme,Simulation,Konami Digital Entertainment,1.04,0.81,0.0,0.27,2.13
883,Dragon Ball Z: Budokai 3,Fighting,Atari,1.09,0.15,0.65,0.04,1.94
886,X-Men Legends,Role-Playing,Activision,1.0,0.72,0.0,0.21,1.93
901,MX Unleashed,Racing,THQ,0.94,0.73,0.0,0.25,1.92
916,Mortal Kombat: Deception,Fighting,Midway Games,0.92,0.72,0.0,0.24,1.88
927,Shrek 2,Platform,Activision,1.12,0.69,0.03,0.02,1.86
930,SingStar,Misc,Sony Computer Entertainment,0.0,1.37,0.0,0.49,1.86
937,Jak 3,Platform,Sony Computer Entertainment,1.33,0.49,0.0,0.03,1.85
963,Sly 2: Band of Thieves,Platform,Sony Computer Entertainment,0.88,0.69,0.0,0.23,1.81
976,The Getaway: Black Monday,Action,Sony Computer Entertainment,0.39,1.01,0.02,0.36,1.78
991,The SpongeBob SquarePants Movie,Platform,THQ,1.06,0.54,0.0,0.16,1.76
995,Def Jam: Fight for NY,Fighting,Electronic Arts,0.86,0.67,0.0,0.22,1.76
1002,The Urbz: Sims in the City,Simulation,Electronic Arts,0.52,0.95,0.0,0.29,1.76
1046,Ace Combat 5: The Unsung War,Simulation,Sony Computer Entertainment Europe,0.88,0.34,0.32,0.18,1.71
1104,NBA Ballers,Sports,Midway Games,0.81,0.63,0.0,0.21,1.66
1112,Dragon Quest V: Tenkuu no Hanayome,Role-Playing,Enix Corporation,0.0,0.0,1.65,0.0,1.65
1122,Prince of Persia: Warrior Within,Action,Ubisoft,0.54,0.88,0.0,0.22,1.64
1133,NCAA Football 2005,Sports,Electronic Arts,1.32,0.09,0.0,0.22,1.62
1142,NFL Street 2,Sports,Electronic Arts,0.79,0.62,0.0,0.21,1.61
1160,ESPN NBA 2K5,Sports,Global Star,1.26,0.12,0.0,0.21,1.59
1285,Fight Night 2004,Fighting,Electronic Arts,1.08,0.2,0.0,0.2,1.48
1317,Onimusha 3: Demon Siege,Action,Capcom,0.37,0.47,0.54,0.07,1.45
1321,Red Dead Revolver,Shooter,Take-Two Interactive,0.71,0.55,0.0,0.19,1.45
1344,Tiger Woods PGA Tour 2005,Sports,Electronic Arts,1.03,0.32,0.0,0.09,1.44
1360,NFL Street,Sports,Electronic Arts,1.15,0.08,0.0,0.19,1.42
1380,NASCAR 2005: Chase for the Cup,Racing,Electronic Arts,0.69,0.54,0.0,0.18,1.41
1447,Samurai Warriors,Action,Electronic Arts,0.22,0.05,1.06,0.02,1.35
1454,SingStar Party,Misc,Sony Computer Entertainment,0.0,1.04,0.0,0.31,1.35
1466,MVP Baseball 2004,Sports,Electronic Arts,1.1,0.06,0.0,0.18,1.34
1468,Ratchet & Clank: Up Your Arsenal (Weekly american sales),Platform,Sony Computer Entertainment,1.27,0.05,0.0,0.02,1.33
1481,Corvette,Racing,TDK Mediactive,0.65,0.51,0.0,0.17,1.33
1535,Transformers,Shooter,Atari,0.63,0.49,0.0,0.16,1.29
1540,Champions of Norrath,Role-Playing,Sony Online Entertainment,0.63,0.49,0.0,0.16,1.28
1568,Jet Li: Rise to Honor,Action,Sony Computer Entertainment,0.62,0.48,0.0,0.16,1.27
1597,Tom Clancy's Splinter Cell: Pandora Tomorrow,Action,Ubisoft,0.52,0.56,0.0,0.17,1.25
1617,Driv3r,Racing,Atari,0.6,0.47,0.0,0.16,1.23
1670,ATV Offroad Fury 3,Racing,SouthPeak Games,1.0,0.04,0.0,0.16,1.2
1747,Tom Clancy's Ghost Recon: Jungle Storm,Shooter,Ubisoft,0.57,0.44,0.0,0.15,1.16
1767,Bad Boys: Miami Takedown,Shooter,Empire Interactive,0.56,0.44,0.0,0.15,1.15
1909,Tom Clancy's Ghost Recon 2,Shooter,Ubisoft,0.64,0.34,0.0,0.1,1.08
2041,Harry Potter and the Prisoner of Azkaban,Action,Electronic Arts,0.5,0.39,0.0,0.13,1.02
2065,Jissen Pachi-Slot Hisshouhou: Hokuto no Ken,Misc,Sammy Corporation,0.0,0.0,1.0,0.0,1.0
2176,World Championship Poker,Misc,Play It,0.8,0.03,0.0,0.13,0.95
2196,Killzone,Shooter,Sony Computer Entertainment,0.79,0.03,0.0,0.13,0.94
2299,MLB 2005,Sports,Sony Computer Entertainment,0.44,0.35,0.0,0.12,0.9
2373,ESPN NHL 2K5,Sports,Global Star,0.43,0.33,0.0,0.11,0.88
2475,ESPN College Hoops 2K5,Sports,Sega,0.41,0.32,0.0,0.11,0.84
2550,Tom Clancy's Rainbow Six 3,Shooter,Ubisoft,0.4,0.31,0.0,0.1,0.81
2571,Hitman: Contracts,Shooter,Eidos Interactive,0.39,0.31,0.0,0.1,0.8
2710,Syphon Filter: The Omega Strain,Shooter,Sony Computer Entertainment,0.37,0.29,0.0,0.1,0.76
2743,Shark Tale,Action,Activision,0.37,0.29,0.0,0.1,0.75
2816,Katamari Damacy,Puzzle,Namco Bandai Games,0.47,0.02,0.17,0.08,0.73
2883,Power Rangers: Dino Thunder,Action,THQ,0.35,0.27,0.0,0.09,0.71
2933,Mafia,Action,Illusion Softworks,0.34,0.27,0.0,0.09,0.7
2972,Baldur's Gate: Dark Alliance II,Role-Playing,Interplay,0.34,0.26,0.0,0.09,0.68
3007,Midway Arcade Treasures 2,Misc,Midway Games,0.33,0.26,0.0,0.09,0.68
3073,Street Fighter Anniversary Collection,Fighting,Capcom,0.32,0.25,0.0,0.08,0.66
3085,Suikoden IV,Role-Playing,Konami Digital Entertainment,0.17,0.13,0.3,0.05,0.66
3139,Spyro: A Hero's Tail,Platform,Vivendi Games,0.32,0.25,0.0,0.08,0.64
3142,Crash: Twinsanity,Platform,Vivendi Games,0.32,0.25,0.0,0.08,0.64
3146,GoldenEye: Rogue Agent,Shooter,Electronic Arts,0.54,0.02,0.0,0.09,0.64
3182,Lemony Snicket's A Series of Unfortunate Events,Platform,Activision,0.31,0.24,0.0,0.08,0.64
3255,Tak 2: The Staff of Dreams,Platform,THQ,0.3,0.24,0.0,0.08,0.62
3265,Strike Force Bowling,Sports,Play It,0.3,0.24,0.0,0.08,0.62
3272,XGRA: Extreme G-Racing Association,Racing,Eidos Interactive,0.3,0.24,0.0,0.08,0.62
3385,Hot Wheels: Stunt Track Challenge,Racing,THQ,0.29,0.23,0.0,0.08,0.59
3418,Tales of Rebirth,Role-Playing,Namco Bandai Games,0.0,0.0,0.59,0.0,0.59
3428,Mega Man Anniversary Collection,Platform,Capcom,0.29,0.22,0.0,0.08,0.59
3451,The Lord of the Rings: The Third Age,Role-Playing,Electronic Arts,0.49,0.02,0.0,0.08,0.58
3475,Xenosaga Episode II: Jenseits von Gut und Böse,Role-Playing,Sony Computer Entertainment,0.28,0.22,0.0,0.07,0.58
3530,Naruto: Ultimate Ninja 2,Fighting,Namco Bandai Games,0.47,0.02,0.0,0.08,0.57
3552,Resident Evil Outbreak File #2,Action,Capcom,0.19,0.15,0.17,0.05,0.57
3577,Cabela's Big Game Hunter 2005 Adventures,Sports,Activision,0.28,0.21,0.0,0.07,0.56
3659,Derby Stallion 04,Sports,Enterbrain,0.0,0.0,0.55,0.0,0.55
3715,SRS: Street Racing Syndicate,Racing,Namco Bandai Games,0.26,0.21,0.0,0.07,0.54
3743,World Soccer Winning Eleven 7 International (JP version),Sports,Konami Digital Entertainment,0.0,0.0,0.54,0.0,0.54
3764,Jampack Volume 11,Misc,Sony Computer Entertainment,0.26,0.2,0.0,0.07,0.53
3769,NCAA March Madness 2005,Sports,Electronic Arts,0.44,0.02,0.0,0.07,0.53
3771,Conflict: Vietnam,Shooter,SCi,0.26,0.2,0.0,0.07,0.53
3792,Ty the Tasmanian Tiger 2: Bush Rescue,Platform,Electronic Arts,0.26,0.2,0.0,0.07,0.53
3941,Silent Hill 4: The Room,Action,Konami Digital Entertainment,0.25,0.19,0.0,0.06,0.51
3983,Super Robot Taisen MX,Strategy,Banpresto,0.0,0.0,0.5,0.0,0.5
3993,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,Action,THQ,0.24,0.19,0.0,0.06,0.5
3999,Monster Hunter,Role-Playing,Capcom,0.11,0.08,0.28,0.03,0.5
4054,Backyard Baseball,Sports,Atari,0.24,0.19,0.0,0.06,0.49
4222,Godzilla: Save the Earth,Fighting,Atari,0.23,0.18,0.0,0.06,0.47
4344,NHL 2005,Sports,Electronic Arts,0.22,0.17,0.0,0.06,0.45
4388,Samurai Warriors: Xtreme Legends,Action,Tecmo Koei,0.04,0.03,0.36,0.01,0.45
4405,Scooby-Doo! Mystery Mayhem,Action,THQ,0.22,0.17,0.0,0.06,0.45
4411,Yu-Gi-Oh! Capsule Monster Coliseum,Misc,Konami Digital Entertainment,0.22,0.17,0.0,0.06,0.44
4417,Teenage Mutant Ninja Turtles 2: Battle Nexus,Action,Konami Digital Entertainment,0.22,0.17,0.0,0.06,0.44
4423,Van Helsing,Action,Activision,0.22,0.17,0.0,0.06,0.44
4520,InuYasha: The Secret of the Cursed Mask,Role-Playing,Namco Bandai Games,0.21,0.17,0.0,0.06,0.43
4539,EyeToy: AntiGrav,Sports,Sony Computer Entertainment,0.36,0.01,0.0,0.06,0.43
4609,American Chopper,Racing,Zoo Digital Publishing,0.35,0.01,0.0,0.06,0.42
4620,Jikkyou Powerful Pro Yakyuu 11,Sports,Konami Digital Entertainment,0.0,0.0,0.42,0.0,0.42
4669,High Rollers Casino,Misc,Mud Duck Productions,0.2,0.16,0.0,0.05,0.42
4671,The Suffering,Action,Midway Games,0.2,0.16,0.0,0.05,0.42
4833,Atari Anthology,Misc,Atari,0.33,0.01,0.0,0.05,0.4
4870,SD Gundam G Generation Seed,Strategy,Namco Bandai Games,0.0,0.0,0.4,0.0,0.4
