Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
262,Super Mario 3D World,Platform,Nintendo,2.11,1.11,0.72,0.3,4.25
727,New Super Luigi U,Platform,Nintendo,1.27,0.62,0.18,0.16,2.22
980,The Legend of Zelda: The Wind Waker,Action,Nintendo,0.93,0.57,0.14,0.13,1.77
983,Wii Party U,Misc,Nintendo,0.31,0.54,0.84,0.08,1.77
1845,Pikmin 3,Strategy,Nintendo,0.45,0.31,0.29,0.06,1.11
1911,LEGO City Undercover,Platform,Nintendo,0.47,0.4,0.13,0.08,1.08
2350,Wii Fit U,Sports,Nintendo,0.39,0.24,0.21,0.06,0.89
2592,Mario & Sonic at the Sochi 2014 Olympic Winter Games,Sports,Nintendo,0.39,0.22,0.13,0.06,0.8
2776,LEGO Marvel Super Heroes,Action,Warner Bros. Interactive Entertainment,0.31,0.35,0.02,0.06,0.74
2985,Rayman Legends,Platform,Ubisoft,0.26,0.33,0.03,0.06,0.68
3299,Just Dance 2014,Misc,Ubisoft,0.33,0.23,0.0,0.05,0.61
3347,Disney Infinity,Action,Disney Interactive Studios,0.33,0.22,0.0,0.05,0.6
3364,Skylanders SWAP Force,Platform,Activision,0.4,0.15,0.0,0.06,0.6
4746,The Wonderful 101,Action,Nintendo,0.2,0.1,0.08,0.03,0.41
4794,Dragon Quest X,Role-Playing,Square Enix,0.0,0.0,0.4,0.0,0.4
4858,Sonic Lost World,Platform,Sega,0.24,0.12,0.01,0.03,0.4
5220,Call of Duty: Ghosts,Shooter,Activision,0.23,0.09,0.01,0.03,0.36
5567,Batman: Arkham Origins,Action,Warner Bros. Interactive Entertainment,0.2,0.09,0.0,0.03,0.33
5975,Assassin's Creed IV: Black Flag,Action,Ubisoft,0.18,0.09,0.0,0.03,0.29
6151,Need for Speed: Most Wanted,Racing,Electronic Arts,0.14,0.12,0.0,0.02,0.28
6923,Game & Wario,Misc,Nintendo,0.06,0.06,0.11,0.01,0.24
7410,Disney's Planes,Simulation,Disney Interactive Studios,0.15,0.04,0.0,0.02,0.21
7610,Injustice: Gods Among Us,Fighting,Warner Bros. Interactive Entertainment,0.1,0.08,0.0,0.02,0.2
7692,Resident Evil: Revelations,Action,Capcom,0.07,0.08,0.03,0.01,0.2
7919,Taiko no Tatsujin: Wii U Version!,Misc,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19
9593,LEGO Batman 2: DC Super Heroes,Action,Warner Bros. Interactive Entertainment,0.05,0.07,0.0,0.01,0.13
9715,Tom Clancy's Splinter Cell: Blacklist,Action,Ubisoft,0.05,0.07,0.0,0.01,0.12
9885,Deus Ex: Human Revolution,Shooter,Square Enix,0.06,0.05,0.0,0.01,0.12
9927,The Walking Dead: Survival Instinct,Shooter,Activision,0.08,0.03,0.0,0.01,0.12
10328,Angry Birds Star Wars,Strategy,Activision,0.06,0.04,0.0,0.01,0.11
10337,Scribblenauts Unmasked: A DC Comics Adventure,Puzzle,Warner Bros. Interactive Entertainment,0.1,0.0,0.0,0.01,0.11
10892,The Amazing Spider-Man (Console Version),Action,Activision,0.05,0.03,0.0,0.01,0.09
11152,The Smurfs 2,Platform,Ubisoft,0.04,0.04,0.0,0.01,0.09
12573,DuckTales: Remastered,Action,Capcom,0.05,0.0,0.0,0.0,0.06
13108,PAC-MAN and the Ghostly Adventures,Platform,Namco Bandai Games,0.04,0.01,0.0,0.0,0.05
13452,SpongeBob SquarePants: Plankton's Robotic Revenge,Shooter,Activision,0.0,0.04,0.0,0.0,0.05
14105,Adventure Time: Explore the Dungeon Because I Don't Know!,Action,D3Publisher,0.02,0.01,0.0,0.0,0.03
14625,The Croods: Prehistoric Party!,Misc,D3Publisher,0.01,0.01,0.0,0.0,0.03
14821,Monster High 13 Wishes,Action,Little Orbit,0.02,0.0,0.0,0.0,0.03
14888,Turbo: Super Stunt Squad,Sports,D3Publisher,0.0,0.02,0.0,0.0,0.03
15272,Sniper Elite V2,Shooter,505 Games,0.0,0.02,0.0,0.0,0.02
15409,Fist of the North Star: Ken's Rage 2,Fighting,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
