Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10,Duck Hunt,Shooter,Nintendo,26.93,0.63,0.28,0.47,28.31
278,Excitebike,Racing,Nintendo,2.04,0.48,1.57,0.07,4.16
299,Golf,Sports,Nintendo,1.22,0.28,2.46,0.04,4.01
756,Tennis,Sports,Nintendo,0.48,0.11,1.56,0.02,2.17
940,Pinball,Action,Nintendo,0.8,0.19,0.83,0.03,1.85
1235,F1 Race,Racing,Nintendo,0.0,0.0,1.52,0.0,1.52
1236,Xevious,Shooter,Namco Bandai Games,0.18,0.06,1.27,0.01,1.52
1326,4 Nin uchi Mahjong,Misc,Nintendo,0.0,0.0,1.45,0.0,1.45
1562,Hogan's Alley,Shooter,Nintendo,0.68,0.16,0.41,0.02,1.27
1640,Pac-Man,Puzzle,Namco Bandai Games,0.27,0.08,0.85,0.02,1.22
1859,Lode Runner,Puzzle,Hudson Soft,0.0,0.0,1.1,0.0,1.1
2515,Clu Clu Land,Puzzle,Nintendo,0.42,0.1,0.28,0.02,0.82
2957,Mappy,Platform,Namco Bandai Games,0.0,0.0,0.69,0.0,0.69
