Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3276,Fighters MEGAMiX,Fighting,Sega,0.0,0.0,0.62,0.0,0.62
3649,Sakura Wars,Adventure,Sega,0.0,0.0,0.55,0.0,0.55
4483,Neon Genesis Evangelion,Adventure,Sega,0.0,0.0,0.44,0.0,0.44
4509,NiGHTS into dreams...,Platform,Sega,0.0,0.0,0.43,0.0,0.43
4713,E0: Enemy Zero,Adventure,Sega,0.0,0.0,0.41,0.0,0.41
5044,Tokimeki Memorial: Forever with You,Simulation,Konami Digital Entertainment,0.0,0.0,0.38,0.0,0.38
5170,Nonomura Byoin no Hitobito,Adventure,Elf,0.0,0.0,0.36,0.0,0.36
5340,Street Fighter Alpha: Warriors' Dreams,Fighting,Capcom,0.0,0.0,0.35,0.0,0.35
5831,Virtua Cop 2,Shooter,Sega,0.0,0.0,0.3,0.0,0.3
5906,Dragon Force,Strategy,Sega,0.0,0.0,0.3,0.0,0.3
5997,J-League Victory Goal '96,Sports,Sega,0.0,0.0,0.29,0.0,0.29
6255,Mobile Suit Gundam Side Story I: Senritsu no Blue,Shooter,Namco Bandai Games,0.0,0.0,0.28,0.0,0.28
6570,J-League Pro Soccer Club wo Tsukurou!,Sports,Sega,0.0,0.0,0.26,0.0,0.26
6606,Doukyuusei if,Role-Playing,NEC,0.0,0.0,0.26,0.0,0.26
7024,Lunar: Silver Star Story,Role-Playing,Kadokawa Shoten,0.0,0.0,0.23,0.0,0.23
7423,The King of Fighters '96,Fighting,SNK,0.0,0.0,0.21,0.0,0.21
7554,Langrisser III,Strategy,NCS,0.0,0.0,0.2,0.0,0.2
7578,Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,Shooter,Namco Bandai Games,0.0,0.0,0.2,0.0,0.2
8761,Saturn Bomberman,Puzzle,Sega,0.0,0.0,0.15,0.0,0.15
9510,Last Bronx,Fighting,Sega,0.0,0.0,0.13,0.0,0.13
9695,Fire ProWrestling S: 6Men Scramble,Fighting,Human Entertainment,0.0,0.0,0.12,0.0,0.12
9753,San Goku Shi V,Strategy,Tecmo Koei,0.0,0.0,0.12,0.0,0.12
10095,Sega Touring Car Championship,Racing,Sega,0.0,0.0,0.11,0.0,0.11
10216,Lunacy,Adventure,Sega,0.0,0.0,0.11,0.0,0.11
10231,Street Fighter Collection,Fighting,Capcom,0.0,0.0,0.11,0.0,0.11
10283,Winter Heat,Sports,Sega,0.0,0.0,0.11,0.0,0.11
10608,Sword & Sorcery,Role-Playing,Micro Cabin,0.0,0.0,0.1,0.0,0.1
10710,Real Bout Garou Densetsu,Fighting,SNK,0.0,0.0,0.1,0.0,0.1
11263,Tokimeki Memorial: Taisen Pazurudama,Puzzle,Konami Digital Entertainment,0.0,0.0,0.08,0.0,0.08
11476,The Space Bar,Adventure,Sega,0.0,0.0,0.08,0.0,0.08
12651,Tanjou S Debut,Simulation,NEC Interchannel,0.0,0.0,0.06,0.0,0.06
13218,Strikers 1945,Shooter,Atlus,0.0,0.0,0.05,0.0,0.05
13417,Garou Densetsu 3: Road to the Final Victory,Fighting,SNK,0.0,0.0,0.05,0.0,0.05
13717,Haunted Casino,Adventure,Societa,0.0,0.0,0.04,0.0,0.04
14320,Big Ichigeki! Pachi-Slot Taikouryku Universal Museum,Misc,ASK,0.0,0.0,0.03,0.0,0.03
14861,Hankou Shashin,Adventure,Imagineer,0.0,0.0,0.03,0.0,0.03
15188,Shippuu Mahou Daisakusen: Kingdom-Grandprix,Shooter,Gaga,0.0,0.0,0.02,0.0,0.02
15292,NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,Misc,Sonnet,0.0,0.0,0.02,0.0,0.02
