Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
158,Super Smash Bros.,Fighting,Nintendo,2.95,0.6,1.97,0.04,5.55
166,Pokemon Stadium,Strategy,Nintendo,3.18,1.24,0.94,0.09,5.45
176,Donkey Kong 64,Platform,Nintendo,3.33,0.79,1.09,0.06,5.27
347,Pokemon Snap,Simulation,Nintendo,2.23,0.68,0.66,0.06,3.63
444,Star Wars Episode I Racer,Racing,Nintendo,2.31,0.62,0.14,0.04,3.12
616,Mario Party 2,Misc,Nintendo,1.28,0.14,1.08,0.01,2.5
1281,WWF WrestleMania 2000,Fighting,THQ,1.2,0.25,0.02,0.02,1.48
1290,Mario Golf,Action,Nintendo,0.62,0.18,0.65,0.02,1.47
1329,Namco Museum 64,Misc,Namco Bandai Games,1.24,0.17,0.03,0.01,1.45
1752,Jet Force Gemini,Shooter,Nintendo,0.78,0.28,0.07,0.02,1.16
2237,Toy Story 2: Buzz Lightyear to the Rescue!,Platform,Activision,0.71,0.2,0.0,0.01,0.93
2260,Knockout Kings 2000,Fighting,Electronic Arts,0.63,0.27,0.0,0.02,0.92
2548,Army Men: Sarge's Heroes,Action,3DO,0.68,0.12,0.0,0.01,0.81
2611,WCW Mayhem,Fighting,Electronic Arts,0.63,0.15,0.0,0.01,0.79
2885,LEGO Racers,Racing,LEGO Media,0.51,0.18,0.0,0.01,0.71
2886,WWF Attitude,Fighting,Acclaim Entertainment,0.57,0.13,0.0,0.01,0.71
3158,Tom Clancy's Rainbow Six,Shooter,Red Storm Entertainment,0.48,0.15,0.0,0.01,0.64
3159,Castlevania,Platform,Konami Digital Entertainment,0.44,0.1,0.04,0.05,0.64
3160,Rayman 2: The Great Escape,Platform,Ubisoft,0.4,0.22,0.0,0.02,0.64
3261,Beetle Adventure Racing!,Racing,Electronic Arts,0.4,0.2,0.0,0.02,0.62
3328,Madden NFL 2000,Sports,Electronic Arts,0.58,0.02,0.0,0.0,0.61
3415,Ready 2 Rumble Boxing,Sports,Midway Games,0.47,0.11,0.0,0.01,0.59
3501,NFL Blitz 2000,Sports,Midway Games,0.55,0.02,0.0,0.0,0.58
3592,Resident Evil 2,Action,Virgin Interactive,0.39,0.09,0.07,0.01,0.56
3719,Gauntlet Legends,Action,Midway Games,0.43,0.1,0.0,0.01,0.54
3820,NASCAR 2000,Racing,Electronic Arts,0.49,0.03,0.0,0.0,0.53
3908,Rugrats: Scavenger Hunt,Misc,THQ,0.41,0.09,0.0,0.01,0.51
3910,International Superstar Soccer 2000 (All region sales),Sports,Konami Digital Entertainment,0.01,0.26,0.22,0.02,0.51
4117,Harvest Moon 64,Simulation,Pack In Soft,0.25,0.06,0.11,0.06,0.48
4416,NBA Live 2000,Sports,Electronic Arts,0.42,0.02,0.0,0.0,0.44
4626,Jikkyou Powerful Pro Yakyuu 6,Sports,Konami Digital Entertainment,0.0,0.0,0.39,0.03,0.42
4730,Ogre Battle 64: Person of Lordly Caliber,Role-Playing,Nintendo,0.1,0.02,0.25,0.04,0.41
4731,Superman: The New Superman Adventures,Action,Titus,0.33,0.07,0.0,0.0,0.41
4828,RR64: Ridge Racer 64,Racing,Nintendo,0.32,0.07,0.0,0.0,0.4
4830,NFL Quarterback Club 2000,Sports,Acclaim Entertainment,0.37,0.03,0.0,0.0,0.4
4932,All-Star Baseball 2000,Sports,Acclaim Entertainment,0.36,0.03,0.0,0.0,0.39
4935,BattleTanx: Global Assault,Action,3DO,0.31,0.07,0.0,0.0,0.39
5127,Turok: Rage Wars,Shooter,Acclaim Entertainment,0.3,0.06,0.0,0.0,0.37
