Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
136,Super Mario Sunshine,Platform,Nintendo,4.01,1.26,0.87,0.17,6.31
233,The Legend of Zelda: The Wind Waker,Action,Nintendo,2.6,0.99,0.89,0.13,4.6
520,Metroid Prime,Shooter,Nintendo,1.96,0.67,0.1,0.09,2.82
627,Mario Party 4,Misc,Nintendo,1.13,0.36,0.92,0.07,2.47
827,Sonic Mega Collection,Misc,Infogrames,1.47,0.48,0.05,0.06,2.05
921,Star Fox Adventures,Adventure,Nintendo,0.96,0.53,0.3,0.09,1.87
1241,Super Monkey Ball 2,Puzzle,Atari,1.11,0.31,0.06,0.04,1.52
1365,Resident Evil (Remake),Action,Capcom,0.63,0.38,0.35,0.05,1.42
1531,Resident Evil Zero,Action,Capcom,0.54,0.27,0.45,0.04,1.29
1701,Spider-Man: The Movie,Action,Activision,0.86,0.27,0.01,0.04,1.19
2589,Need for Speed: Hot Pursuit 2,Racing,Electronic Arts,0.68,0.09,0.0,0.02,0.8
2655,James Bond 007: Nightfire,Shooter,Electronic Arts,0.6,0.16,0.0,0.02,0.78
2825,James Bond 007: Agent Under Fire,Shooter,Electronic Arts,0.56,0.15,0.0,0.02,0.72
2872,Godzilla: Destroy All Monsters Melee,Fighting,Atari,0.55,0.14,0.0,0.02,0.71
2878,Yu-Gi-Oh! The Falsebound Kingdom,Strategy,Konami Digital Entertainment,0.49,0.13,0.07,0.02,0.71
2881,Spyro: Enter the Dragonfly,Platform,Universal Interactive,0.55,0.14,0.0,0.02,0.71
2964,Harry Potter and the Chamber of Secrets,Action,Electronic Arts,0.53,0.14,0.0,0.02,0.69
3237,Namco Museum,Misc,Namco Bandai Games,0.48,0.13,0.0,0.02,0.63
3395,Medal of Honor: Frontline,Shooter,Electronic Arts,0.46,0.12,0.0,0.02,0.59
3409,Crash Bandicoot: The Wrath of Cortex,Platform,Universal Interactive,0.46,0.12,0.0,0.02,0.59
