Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1807,Cars,Racing,THQ,0.81,0.3,0.0,0.02,1.13
4213,Pirates of the Caribbean: Dead Man's Chest,Adventure,Disney Interactive Studios,0.33,0.12,0.0,0.01,0.47
4849,Mother 3,Role-Playing,Nintendo,0.0,0.0,0.39,0.01,0.4
5857,Rhythm Tengoku,Misc,Nintendo,0.0,0.0,0.3,0.01,0.3
6129,Yu-Gi-Oh! Double Pack,Role-Playing,Konami Digital Entertainment,0.2,0.08,0.0,0.01,0.28
6146,Final Fantasy VI Advance,Role-Playing,Nintendo,0.0,0.0,0.28,0.01,0.28
6326,Over the Hedge,Platform,Activision,0.19,0.07,0.0,0.0,0.27
6493,Final Fantasy V Advance,Role-Playing,Nintendo,0.0,0.0,0.26,0.01,0.26
6511,Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006,Misc,Konami Digital Entertainment,0.14,0.05,0.07,0.01,0.26
6629,Ice Age 2: The Meltdown,Platform,Vivendi Games,0.18,0.07,0.0,0.0,0.25
8499,Paws & Claws: Pet Resort,Simulation,THQ,0.12,0.04,0.0,0.0,0.16
8502,Curious George,Action,Namco Bandai Games,0.12,0.04,0.0,0.0,0.16
9530,Walt Disney Pictures Presents: The Wild,Platform,Disney Interactive Studios,0.09,0.03,0.0,0.0,0.13
10790,Castlevania Double Pack,Platform,Konami Digital Entertainment,0.07,0.03,0.0,0.0,0.1
11201,LEGO Star Wars II: The Original Trilogy,Action,LucasArts,0.06,0.02,0.0,0.0,0.09
11249,Monster House,Adventure,THQ,0.06,0.02,0.0,0.0,0.09
12042,Crayon Shin-Chan: Densetsu o Yobu Omake no To Shukkugaan!,Action,Banpresto,0.0,0.0,0.07,0.0,0.07
12104,Sudoku Fever,Puzzle,Take-Two Interactive,0.05,0.02,0.0,0.0,0.07
12172,X-Men: The Official Game,Action,Activision,0.05,0.02,0.0,0.0,0.07
13239,Barnyard,Action,THQ,0.03,0.01,0.0,0.0,0.05
14068,The Ant Bully,Platform,Midway Games,0.03,0.01,0.0,0.0,0.04
14143,Yggdra Union: We'll Never Fight Alone,Role-Playing,Sting,0.0,0.0,0.03,0.0,0.03
14254,FIFA World Cup: Germany 2006,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03
14443,Eyeshield 21: DevilBats DevilDays,Role-Playing,Nintendo,0.0,0.0,0.03,0.0,0.03
14607,Power Poke Dash,Sports,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03
14629,Calcio Bit,Sports,Nintendo,0.0,0.0,0.03,0.0,0.03
14733,Greg Hastings' Tournament Paintball Max'd,Shooter,Activision,0.02,0.01,0.0,0.0,0.03
14817,Madden NFL 07,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03
14835,Justice League Heroes: The Flash,Action,Eidos Interactive,0.02,0.01,0.0,0.0,0.03
14895,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,Role-Playing,Marvelous Interactive,0.0,0.0,0.02,0.0,0.03
15411,Dragon Ball Z: Buu's Fury / Dragon Ball GT: Transformation,Action,Atari,0.01,0.01,0.0,0.0,0.02
15523,The Cheetah Girls,Misc,Disney Interactive Studios,0.01,0.0,0.0,0.0,0.02
15528,Teenage Mutant Ninja Turtles Double Pack,Action,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02
15536,Shrek / Shark Tale Game Boy Advance Video,Misc,Hasbro Interactive,0.01,0.0,0.0,0.0,0.02
15769,Big Idea's VeggieTales: LarryBoy and the Bad Apple,Action,Crave Entertainment,0.01,0.0,0.0,0.0,0.02
15904,Games Explosion!,Action,THQ,0.01,0.0,0.0,0.0,0.02
16151,Hot Wheels: Stunt Track Challenge / World Race,Racing,"Destination Software, Inc",0.01,0.0,0.0,0.0,0.01
16323,Tringo,Puzzle,Liquid Games,0.01,0.0,0.0,0.0,0.01
16501,The Land Before Time: Into the Mysterious Beyond,Platform,Game Factory,0.01,0.0,0.0,0.0,0.01
