Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
133,Pokémon Crystal Version,Role-Playing,Nintendo,2.55,1.56,1.29,0.99,6.39
738,Wario Land 3,Platform,Nintendo,1.11,0.51,0.34,0.23,2.2
746,Donkey Kong Country,Platform,Nintendo,1.04,0.72,0.3,0.13,2.19
748,Yu-Gi-Oh: Duel Monsters 4,Role-Playing,Konami Digital Entertainment,0.0,0.0,2.17,0.01,2.18
1475,Tony Hawk's Pro Skater,Sports,Activision,0.9,0.38,0.01,0.05,1.33
1622,Kirby Tilt 'n' Tumble,Puzzle,Nintendo,0.29,0.17,0.75,0.02,1.23
1712,Mario Tennis,Sports,Nintendo,0.5,0.18,0.44,0.06,1.18
2492,Yu-Gi-Oh! Dark Duel Stories,Misc,Konami Digital Entertainment,0.0,0.0,0.83,0.0,0.83
2533,Dragon Warrior III,Role-Playing,Enix Corporation,0.0,0.0,0.81,0.0,0.81
6257,Donkey Kong GB: Dinky Kong & Dixie Kong,Platform,Nintendo,0.0,0.0,0.28,0.0,0.28
6334,Medarot 3: Kabuto / Kuwagata Version,Role-Playing,Imagineer,0.0,0.0,0.27,0.0,0.27
6634,Power Pro Kun Pocket 2,Sports,Konami Digital Entertainment,0.0,0.0,0.25,0.0,0.25
7507,Trade & Battle: Card Hero,Strategy,Nintendo,0.0,0.0,0.2,0.0,0.2
9015,Sakura Wars GB,Adventure,Media Factory,0.0,0.0,0.14,0.0,0.14
9109,Yu-Gi-Oh! Monster Capture GB,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.14,0.0,0.14
11801,Mega Man Xtreme,Platform,Capcom,0.0,0.0,0.07,0.0,0.07
11950,Metal Gear Solid,Action,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07
