Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
60,Super Mario 64,Platform,Nintendo,5.08,3.11,1.25,0.98,10.42
688,WarioWare Touched!,Puzzle,Nintendo,0.52,0.45,1.21,0.13,2.31
2683,Pokemon Dash,Racing,Nintendo,0.21,0.14,0.38,0.04,0.77
3380,Asphalt: Urban GT,Racing,Ubisoft,0.31,0.22,0.0,0.06,0.6
3986,Spider-Man 2,Action,Activision,0.41,0.02,0.03,0.04,0.5
4428,The Urbz: Sims in the City (all regions sales),Simulation,Electronic Arts,0.4,0.01,0.02,0.0,0.44
6063,The Urbz: Sims In the City (US weekly sales),Simulation,Electronic Arts,0.27,0.0,0.0,0.02,0.29
6065,Feel the Magic XY/XX,Puzzle,Sega,0.17,0.0,0.1,0.02,0.29
6509,Madden NFL 2005,Sports,Electronic Arts,0.24,0.0,0.0,0.02,0.26
6553,Polarium,Puzzle,Nintendo,0.13,0.01,0.11,0.01,0.26
7929,Daigasso! Band Brothers,Misc,Nintendo,0.0,0.0,0.19,0.0,0.19
8414,Zoo Keeper,Puzzle,Ignition Entertainment,0.1,0.01,0.05,0.01,0.17
8907,Ridge Racer DS,Racing,Namco Bandai Games,0.14,0.0,0.0,0.01,0.15
8981,Tiger Woods PGA Tour,Sports,Electronic Arts,0.13,0.0,0.0,0.01,0.15
9115,Mr. Driller: Drill Spirits,Puzzle,Nintendo,0.08,0.0,0.05,0.01,0.14
10073,Ping Pals,Misc,THQ,0.1,0.0,0.0,0.01,0.11
10922,Puyo Pop Fever (JP sales),Puzzle,Ignition Entertainment,0.0,0.0,0.09,0.0,0.09
11495,Kenshuui Tendo Dokuta,Simulation,Spike,0.0,0.0,0.08,0.0,0.08
12305,Sprung - A Game Where Everyone Scores,Adventure,Ubisoft,0.06,0.0,0.0,0.0,0.06
13051,Tennis no Oji-Sama: 2005 Crystal Drive,Sports,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
13380,Cocoto Kart Racer,Racing,Big Ben Interactive,0.04,0.0,0.0,0.0,0.05
14040,Mahjong Taikai,Misc,Tecmo Koei,0.0,0.0,0.04,0.0,0.04
14083,Puyo Pop Fever(us sales),Puzzle,Ignition Entertainment,0.03,0.0,0.0,0.0,0.04
