Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
50,Pokemon Omega Ruby/Pokemon Alpha Sapphire,Role-Playing,Nintendo,4.23,3.37,3.08,0.65,11.33
98,Super Smash Bros. for Wii U and 3DS,Fighting,Nintendo,3.24,1.35,2.42,0.43,7.45
309,Monster Hunter 4 Ultimate,Role-Playing,Nintendo,0.67,0.49,2.62,0.11,3.89
420,Yokai Watch 2 Ganso/Honke,Role-Playing,Nintendo,0.03,0.0,3.18,0.0,3.22
562,Yokai Watch 2 Shinuchi,Role-Playing,Level 5,0.0,0.0,2.68,0.0,2.68
953,Kirby: Triple Deluxe,Platform,Nintendo,0.61,0.34,0.79,0.09,1.82
1432,Yoshi's New Island,Platform,Nintendo,0.47,0.51,0.28,0.09,1.36
2616,Dragon Quest Monsters 2,Role-Playing,Square Enix,0.0,0.0,0.79,0.0,0.79
2870,Persona Q: Shadow of the Labyrinth,Role-Playing,Nippon Ichi Software,0.33,0.07,0.27,0.04,0.71
2944,The LEGO Movie Videogame,Action,Warner Bros. Interactive Entertainment,0.28,0.31,0.05,0.05,0.69
3848,Final Fantasy Explorers,Role-Playing,Square Enix,0.15,0.07,0.28,0.02,0.52
4046,Pokemon Art Academy,Misc,Nintendo,0.18,0.12,0.16,0.03,0.49
4093,Mario Golf: World Tour,Sports,Nintendo,0.15,0.14,0.17,0.03,0.48
4316,Lego Batman 3: Beyond Gotham,Action,Warner Bros. Interactive Entertainment,0.21,0.21,0.0,0.04,0.45
4370,FIFA 15,Sports,Electronic Arts,0.09,0.33,0.0,0.03,0.45
4784,Story of Seasons,Simulation,Nintendo,0.0,0.13,0.26,0.01,0.4
5147,Theatrhythm Final Fantasy: Curtain Call,Misc,Square Enix,0.13,0.08,0.15,0.02,0.37
5289,Fossil Fighters: Frontier,Role-Playing,Nintendo,0.08,0.04,0.23,0.01,0.35
5728,Dragon Ball Heroes: Ultimate Mission 2,Strategy,Namco Bandai Games,0.0,0.0,0.31,0.0,0.31
5765,Taiko Drum Master: Don and Katsu's Space-Time Great Adventure,Action,Namco Bandai Games,0.0,0.0,0.31,0.0,0.31
6045,Sonic Boom: Shattered Crystal,Action,Sega,0.17,0.09,0.0,0.03,0.29
