Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
53,Gran Turismo,Racing,Sony Computer Entertainment,4.02,3.87,2.54,0.52,10.95
67,Final Fantasy VII,Role-Playing,Sony Computer Entertainment,3.01,2.47,3.28,0.96,9.72
96,Crash Bandicoot 2: Cortex Strikes Back,Platform,Sony Computer Entertainment,3.78,2.17,1.31,0.31,7.58
179,Tomb Raider II,Action,Eidos Interactive,2.3,2.46,0.2,0.28,5.24
279,Frogger,Action,Hasbro Interactive,3.79,0.27,0.0,0.11,4.16
360,Croc: Legend of the Gobbos,Platform,Fox Interactive,1.57,1.79,0.0,0.2,3.56
363,Tomb Raider III: Adventures of Lara Croft,Action,Eidos Interactive,1.66,1.58,0.12,0.18,3.54
528,Hot Shots Golf,Sports,Sony Computer Entertainment,0.29,0.2,2.13,0.18,2.79
631,Final Fantasy Tactics,Role-Playing,SquareSoft,0.93,0.12,1.34,0.06,2.45
686,Grand Theft Auto,Action,Take-Two Interactive,0.79,1.35,0.04,0.14,2.32
706,TOCA Touring Car Championship,Racing,Codemasters,0.07,2.0,0.02,0.18,2.28
717,Cool Boarders 2,Sports,UEP Systems,1.52,0.46,0.2,0.08,2.25
793,Derby Stallion,Sports,ASCII Entertainment,0.0,0.0,1.96,0.14,2.09
853,Tenchu: Stealth Assassins,Action,Activision,0.95,0.64,0.27,0.13,1.99
884,Jet Moto 2,Racing,Sony Computer Entertainment,1.41,0.42,0.03,0.07,1.94
1076,NFL GameDay 98,Sports,Sony Computer Entertainment,1.58,0.06,0.0,0.04,1.68
1079,Time Crisis,Shooter,Namco Bandai Games,0.38,0.87,0.33,0.1,1.68
1228,Tiger Woods 99 PGA Tour Golf,Sports,Electronic Arts,0.85,0.58,0.0,0.1,1.53
1232,Knockout Kings,Fighting,Electronic Arts,1.07,0.39,0.0,0.06,1.52
1250,NBA Live 98,Sports,Electronic Arts,1.41,0.06,0.0,0.04,1.51
1252,Monopoly,Misc,Hasbro Interactive,1.18,0.27,0.0,0.05,1.51
1439,Madden NFL 98,Sports,Electronic Arts,1.29,0.03,0.0,0.03,1.35
1453,SaGa Frontier,Role-Playing,SquareSoft,0.15,0.04,1.07,0.09,1.35
1494,Fighting Force,Fighting,Eidos Interactive,0.73,0.5,0.0,0.09,1.32
1522,Test Drive 5,Racing,Accolade,1.05,0.2,0.0,0.05,1.3
1553,Castlevania: Symphony of the Night,Platform,Konami Digital Entertainment,0.58,0.4,0.21,0.08,1.27
1606,Oddworld: Abe's Oddysee,Platform,GT Interactive,0.75,0.44,0.0,0.06,1.24
