Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
128,The Legend of Zelda,Action,Nintendo,3.74,0.93,1.69,0.14,6.51
453,World Class Track Meet,Sports,Namco Bandai Games,1.92,0.45,0.64,0.07,3.08
549,Metroid,Action,Nintendo,1.33,0.31,1.04,0.05,2.73
574,Super Mario Bros.: The Lost Levels,Platform,Nintendo,0.0,0.0,2.65,0.0,2.65
612,Dragon Warrior,Role-Playing,Capcom,0.49,0.0,0.52,1.51,2.52
739,Pro Yakyuu Family Stadium,Sports,Namco Bandai Games,0.15,0.0,2.05,0.0,2.2
869,Rad Racer,Racing,Nintendo,1.13,0.37,0.41,0.05,1.96
994,Kid Icarus,Platform,Nintendo,0.53,0.12,1.09,0.02,1.76
1119,Ghosts 'n Goblins,Action,Capcom,0.74,0.26,0.61,0.03,1.64
1264,Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,Platform,Hudson Soft,0.0,0.0,1.5,0.0,1.5
1429,Gradius,Shooter,Konami Digital Entertainment,0.27,0.08,1.0,0.01,1.36
1625,Castlevania,Platform,Konami Digital Entertainment,0.54,0.06,0.62,0.01,1.23
1677,TwinBee,Shooter,Konami Digital Entertainment,0.0,0.0,1.2,0.0,1.2
1678,Ganbare Goemon! Karakuri Douchuu,Platform,Konami Digital Entertainment,0.0,0.0,1.2,0.0,1.2
1774,Doraemon,Action,Hudson Soft,0.0,0.0,1.15,0.0,1.15
1793,Commando,Action,Capcom,0.71,0.16,0.25,0.03,1.14
1973,Adventure Island,Platform,Hudson Soft,0.0,0.0,1.05,0.0,1.05
2160,Star Soldier,Shooter,Hudson Soft,0.32,0.06,0.57,0.01,0.96
3534,The Mysterious Murasame Castle,Action,Nintendo,0.0,0.0,0.57,0.0,0.57
