Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
373,Donkey Kong Country 3: Dixie Kong's Double Trouble!,Platform,Nintendo,1.17,0.5,1.75,0.08,3.51
764,Super Mario RPG: Legend of the Seven Stars,Role-Playing,Nintendo,0.66,0.0,1.45,0.03,2.14
1338,Kirby Super Star,Platform,Nintendo,0.26,0.07,1.09,0.02,1.44
1430,Dragon Quest III: Soshite Densetsu e...,Role-Playing,Enix Corporation,0.0,0.0,1.36,0.0,1.36
1976,Derby Stallion 96,Sports,ASCII Entertainment,0.0,0.0,1.04,0.01,1.05
2298,Mini-Yonku Shining Scorpion: Let's & Go!!,Racing,ASCII Entertainment,0.0,0.0,0.9,0.0,0.9
3277,Bahamut Lagoon,Role-Playing,SquareSoft,0.0,0.0,0.62,0.0,0.62
3487,Fire Emblem: Seisen no Keifu,Strategy,Nintendo,0.0,0.0,0.58,0.0,0.58
4004,Super Famista 5,Sports,Namco Bandai Games,0.0,0.0,0.5,0.0,0.5
4318,Jikkyou Powerful Pro Yakyuu 3,Sports,Konami Digital Entertainment,0.0,0.0,0.45,0.0,0.45
4452,Super Bomberman 4,Puzzle,Hudson Soft,0.0,0.0,0.44,0.0,0.44
5683,Momotarou Dentetsu Happy,Misc,Hudson Soft,0.0,0.0,0.32,0.0,0.32
5818,RPG Tsukuru 2,Role-Playing,ASCII Entertainment,0.0,0.0,0.31,0.0,0.31
6899,Front Mission: Gun Hazard,Role-Playing,SquareSoft,0.0,0.0,0.24,0.0,0.24
7086,Star Ocean,Role-Playing,Enix Corporation,0.0,0.0,0.23,0.0,0.23
7646,Treasure Hunter G,Role-Playing,SquareSoft,0.0,0.0,0.2,0.0,0.2
7759,Parlor! Mini 4,Misc,Nippon Telenet,0.0,0.0,0.19,0.0,0.19
7786,J-League Excite Stage '96,Sports,Epoch,0.0,0.0,0.19,0.0,0.19
7825,Jikkyou Powerful Pro Yakyuu '96 Kaimakuban,Sports,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19
8373,Bomberman B-Daman,Shooter,Hudson Soft,0.0,0.0,0.17,0.0,0.17
8423,Nobunaga no Yabou: Tenshoki,Strategy,Tecmo Koei,0.0,0.0,0.17,0.0,0.17
8428,Street Fighter Alpha 2,Fighting,Nintendo,0.0,0.0,0.17,0.0,0.17
8812,Rudra no Hihou,Role-Playing,SquareSoft,0.0,0.0,0.15,0.0,0.15
9758,Daikaijyuu Monogatari II,Role-Playing,Hudson Soft,0.0,0.0,0.12,0.0,0.12
11640,Sound Novel Tsukuru,Misc,ASCII Entertainment,0.0,0.0,0.08,0.0,0.08
12219,Parlor! Mini 2,Misc,Nippon Telenet,0.0,0.0,0.07,0.0,0.07
13243,J-League '96 Dream Stadium,Sports,Hudson Soft,0.0,0.0,0.05,0.0,0.05
13675,Dark Half,Role-Playing,Enix Corporation,0.0,0.0,0.04,0.0,0.04
14359,Nishijin Pachinko Monogatari 2,Misc,KSS,0.0,0.0,0.03,0.0,0.03
15171,Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,Puzzle,Compile,0.0,0.0,0.02,0.0,0.02
