Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
33,Pokemon X/Pokemon Y,Role-Playing,Nintendo,5.17,4.05,4.34,0.79,14.35
189,Tomodachi Life,Simulation,Nintendo,0.96,2.02,1.89,0.28,5.15
235,Luigi's Mansion: Dark Moon,Action,Nintendo,1.78,1.39,1.1,0.3,4.58
384,Monster Hunter 4,Role-Playing,Capcom,0.0,0.0,3.44,0.0,3.44
455,The Legend of Zelda: A Link Between Worlds,Action,Nintendo,1.4,0.99,0.46,0.22,3.07
822,Mario & Luigi: Dream Team,Role-Playing,Nintendo,0.89,0.57,0.46,0.13,2.06
913,Yokai Watch,Role-Playing,Nintendo,0.21,0.3,1.33,0.04,1.89
924,Donkey Kong Country Returns,Platform,Nintendo,0.73,0.62,0.4,0.12,1.87
936,Mario Party: Island Tour,Misc,Nintendo,0.61,0.59,0.55,0.11,1.85
1247,Puzzle & Dragons,Role-Playing,GungHo,0.0,0.0,1.51,0.0,1.51
1316,LEGO City Undercover,Platform,Nintendo,0.51,0.75,0.07,0.12,1.46
1355,Dragon Quest VII: Warriors of Eden,Role-Playing,Square Enix,0.07,0.04,1.3,0.01,1.42
2263,Disney Magical World,Adventure,Nintendo,0.16,0.2,0.53,0.03,0.92
2346,LEGO Marvel Super Heroes,Action,Warner Bros. Interactive Entertainment,0.42,0.36,0.04,0.07,0.89
2629,Professor Layton and the Azran Legacy,Puzzle,Nintendo,0.0,0.48,0.25,0.06,0.78
3463,Frozen: Olaf's Quest,Platform,Disney Interactive Studios,0.27,0.26,0.0,0.05,0.58
3506,Shin Megami Tensei IV,Role-Playing,Atlus,0.28,0.0,0.27,0.02,0.57
4034,Sonic Lost World,Platform,Sega,0.24,0.15,0.07,0.03,0.49
4587,Hometown Story,Role-Playing,Rising Star Games,0.22,0.13,0.04,0.04,0.42
4679,Attack on Titan: Humanity in Chains,Action,Screenlife,0.0,0.0,0.41,0.0,0.41
4979,One Piece: Unlimited World Red,Action,Namco Bandai Games,0.05,0.04,0.28,0.01,0.38
5023,Phoenix Wright: Ace Attorney - Dual Destinies,Adventure,Capcom,0.0,0.0,0.38,0.0,0.38
5279,Sentouchu: Densetsu no Shinobi to Survival Battle!,Action,Namco Bandai Games,0.0,0.0,0.35,0.0,0.35
5418,Angry Birds Star Wars,Strategy,Activision,0.15,0.15,0.0,0.03,0.34
5821,LEGO Legends of Chima: Laval's Journey,Adventure,Warner Bros. Interactive Entertainment,0.18,0.1,0.0,0.03,0.31
6042,Disney Infinity,Action,Disney Interactive Studios,0.16,0.1,0.0,0.02,0.29
6072,Dragon Ball Heroes: Ultimate Mission,Misc,Namco Bandai Games,0.0,0.0,0.29,0.0,0.29
6395,Batman: Arkham Origins Blackgate,Action,Warner Bros. Interactive Entertainment,0.16,0.09,0.0,0.02,0.27
6462,Aikatsu! 2-nin no My Princess,Action,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26
6482,Inazuma Eleven GO 3: Galaxy,Sports,Level 5,0.0,0.0,0.26,0.0,0.26
6518,Etrian Odyssey Untold: The Millennium Girl,Role-Playing,Atlus,0.1,0.01,0.14,0.01,0.26
6663,FIFA 14,Sports,Electronic Arts,0.0,0.23,0.0,0.03,0.25
6828,Skylanders SWAP Force,Platform,Activision,0.1,0.12,0.0,0.02,0.24
7166,Hatsune Miku: Project Mirai 2,Action,Sega,0.0,0.0,0.22,0.0,0.22
7953,Kuma-Tomo,Misc,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19
7971,Pro Evolution Soccer 2014,Action,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19
8080,Super Robot Taisen UX,Role-Playing,Namco Bandai Games,0.0,0.0,0.18,0.0,0.18
8120,Daigasso! Band Brothers P,Misc,Nintendo,0.0,0.0,0.18,0.0,0.18
8216,Yu-Gi-Oh! Zexal World Duel Carnival,Misc,Konami Digital Entertainment,0.0,0.08,0.08,0.01,0.17
8847,Castlevania: Lords of Shadow - Mirror of Fate,Action,Konami Digital Entertainment,0.04,0.07,0.03,0.01,0.15
8948,Hoppechan: Tsukutte! Asonde! Punipuni Town!!,Action,Nippon Columbia,0.0,0.0,0.15,0.0,0.15
9010,Adventure Time: Explore the Dungeon Because I Don't Know!,Action,D3Publisher,0.1,0.03,0.0,0.01,0.14
9631,Little Battlers eXperience: Wars,Strategy,Level 5,0.0,0.0,0.13,0.0,0.13
9824,Conception II: Children of the Seven Stars,Role-Playing,Screenlife,0.09,0.0,0.03,0.01,0.12
10499,Little Battlers eXperience W,Role-Playing,Level 5,0.0,0.0,0.1,0.0,0.1
10701,Scribblenauts Unmasked: A DC Comics Adventure,Puzzle,Warner Bros. Interactive Entertainment,0.09,0.0,0.0,0.01,0.1
10865,PAC-MAN and the Ghostly Adventures,Platform,Namco Bandai Games,0.05,0.04,0.0,0.01,0.09
11035,Cardfight!! Vanguard: Ride to Victory,Misc,FuRyu,0.0,0.0,0.09,0.0,0.09
11053,Inazuma Eleven 3,Role-Playing,Nintendo,0.0,0.08,0.0,0.01,0.09
11153,Digimon World Re:Digitize Decode,Role-Playing,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
11386,Pretty Rhythm: My Deco Rainbow Wedding,Misc,Takara Tomy,0.0,0.0,0.08,0.0,0.08
11387,Kamen Rider: Travelers Senki,Action,Seventh Chord,0.0,0.0,0.08,0.0,0.08
11407,One Piece: Romance Dawn - Bouken no Yoake,Fighting,Namco Bandai Games,0.0,0.0,0.08,0.0,0.08
11429,Pretty Rhythm Rainbow Live: Kira Kira My * Design,Misc,Takara Tomy,0.0,0.0,0.08,0.0,0.08
11519,Kobitodzukan: Kobito no Fushigi - Jikken Set,Misc,Nippon Columbia,0.0,0.0,0.08,0.0,0.08
11606,Medabots Dual: Kabuto / Kuwagata,Role-Playing,Rocket Company,0.0,0.0,0.08,0.0,0.08
11774,Touch Detective: Nameko Shigeru,Adventure,Success,0.0,0.0,0.07,0.0,0.07
11850,Disney's Planes,Simulation,Disney Interactive Studios,0.04,0.03,0.0,0.01,0.07
11860,Model * Oshare Audition: Dream Girl,Misc,Alchemist,0.0,0.0,0.07,0.0,0.07
11899,J Legend Retsuden,Misc,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
11938,Magi: The Labyrinth of Beginning,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
12024,Doraemon: Nobita to Himitsu Dougu Hakubutsukan,Action,FuRyu,0.0,0.0,0.07,0.0,0.07
12094,Moshi Monsters: Katsuma Unleashed,Action,Activision,0.03,0.04,0.0,0.0,0.07
12413,SpongeBob SquarePants: Plankton's Robotic Revenge,Shooter,Activision,0.0,0.06,0.0,0.0,0.06
12541,Toriko: Gourmet Battle!,Role-Playing,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
12604,Metal Max 4: Gekkou no Diva,Role-Playing,Kadokawa Shoten,0.0,0.0,0.06,0.0,0.06
12919,Zyuden Sentai Kyoryuger: Game de Gaburincho!!,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
13170,Chousoku Henkei Gyrozetter: Albatross no Tsubasa,Role-Playing,Square Enix,0.0,0.0,0.05,0.0,0.05
13275,Detective Conan: Marionette Symphony,Adventure,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
13306,Gaist Crusher,Action,Capcom,0.0,0.0,0.05,0.0,0.05
13443,LEGO Friends,Action,Warner Bros. Interactive Entertainment,0.0,0.04,0.0,0.0,0.05
13498,Nobunaga's Ambition (3DS),Simulation,Tecmo Koei,0.0,0.0,0.04,0.0,0.04
13654,Doki Doki! PreCure Narikiri Life!,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
14043,The Croods: Prehistoric Party!,Misc,D3Publisher,0.01,0.02,0.0,0.0,0.04
14158,Clash of Elementalists,Action,Unknown,0.0,0.03,0.0,0.0,0.03
14193,Romance of the Three Kingdoms (3DS),Strategy,Tecmo Koei,0.0,0.0,0.03,0.0,0.03
