Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1679,NFL 2K,Sports,Sega,1.12,0.05,0.0,0.02,1.2
1711,Shenmue,Adventure,Sega,0.52,0.24,0.38,0.04,1.18
3825,Seaman,Simulation,Sega,0.0,0.0,0.52,0.0,0.52
4688,Sega Rally Championship 2,Racing,Sega,0.0,0.0,0.41,0.0,0.41
5261,J-League Pro Soccer Club o Tsukurou!,Sports,Sega,0.0,0.0,0.36,0.0,0.36
5359,SoulCalibur,Fighting,Namco Bandai Games,0.0,0.0,0.34,0.0,0.34
5699,Virtua Striker 2,Sports,Sega,0.0,0.0,0.32,0.0,0.32
6986,Pro Yakyuu Team o Tsukurou!,Sports,Sega,0.0,0.0,0.23,0.0,0.23
8320,Tokyo Xtreme Racer,Racing,Genki,0.0,0.0,0.17,0.0,0.17
10527,The King of Fighters: Dream Match 1999,Fighting,SNK,0.0,0.0,0.1,0.0,0.1
10540,Blue Stinger,Adventure,Activision,0.0,0.0,0.1,0.0,0.1
10655,Marvel vs. Capcom: Clash of Super Heroes,Fighting,Capcom,0.0,0.0,0.1,0.0,0.1
11234,Sega Bass Fishing,Sports,Sega,0.0,0.0,0.09,0.0,0.09
13215,NBA 2K,Sports,Sega,0.0,0.0,0.05,0.0,0.05
