Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1025,Uncharted: Golden Abyss,Shooter,Sony Computer Entertainment,0.59,0.75,0.13,0.27,1.74
3337,Hot Shots Golf: World Invitational,Sports,Sony Computer Entertainment,0.19,0.11,0.25,0.06,0.6
4181,Virtua Tennis 4: World Tour,Sports,Sega,0.05,0.3,0.01,0.12,0.47
5467,Ultimate Marvel vs. Capcom 3,Fighting,Capcom,0.2,0.09,0.0,0.05,0.33
5493,Little Deviants,Platform,Sony Computer Entertainment,0.15,0.13,0.0,0.05,0.33
6424,Dynasty Warriors Next,Action,Tecmo Koei,0.06,0.07,0.11,0.03,0.27
6988,Asphalt: Injection,Action,Ubisoft,0.14,0.06,0.0,0.04,0.23
7667,Ridge Racer,Racing,Namco Bandai Games,0.04,0.08,0.05,0.03,0.2
8614,Shinobido 2: Tales of the Ninja,Action,Sony Computer Entertainment,0.06,0.05,0.02,0.03,0.16
8940,F1 2011,Racing,Codemasters,0.03,0.08,0.01,0.03,0.15
9275,Touch My Katamari,Puzzle,Namco Bandai Games,0.08,0.04,0.0,0.02,0.14
9786,Blazblue: Continuum Shift Extend,Fighting,PQube,0.03,0.05,0.02,0.02,0.12
10253,Michael Jackson: The Experience,Misc,Ubisoft,0.05,0.04,0.0,0.02,0.11
10456,Army Corps of Hell,Action,Square Enix,0.05,0.04,0.0,0.02,0.1
10604,Lord of Apocalypse,Role-Playing,Square Enix,0.0,0.0,0.1,0.0,0.1
13381,Shin Kamaitachi no Yoru: 11 Hitome no Suspect,Adventure,ChunSoft,0.0,0.0,0.05,0.0,0.05
14689,Dream Club Zero Portable,Simulation,D3Publisher,0.0,0.0,0.03,0.0,0.03
15932,Minna to Issho,Misc,Sony Computer Entertainment,0.0,0.0,0.02,0.0,0.02
