Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
80,Halo 2,Shooter,Microsoft Game Studios,6.82,1.53,0.05,0.08,8.49
569,Fable,Role-Playing,Microsoft Game Studios,1.99,0.58,0.0,0.09,2.66
698,Need for Speed Underground 2,Racing,Electronic Arts,1.38,0.8,0.0,0.1,2.28
1007,Star Wars: Battlefront,Shooter,Activision,1.24,0.45,0.0,0.07,1.75
1040,Madden NFL 2005,Sports,Electronic Arts,1.61,0.03,0.0,0.08,1.72
1125,ESPN NFL 2K5,Sports,Sega,1.54,0.02,0.0,0.07,1.63
1286,Tom Clancy's Splinter Cell: Pandora Tomorrow,Action,Ubisoft,0.82,0.59,0.0,0.07,1.48
1421,Star Wars Knights of the Old Republic II: The Sith Lords,Role-Playing,Activision,0.99,0.33,0.0,0.05,1.37
1425,Tom Clancy's Ghost Recon 2,Shooter,Ubisoft,0.86,0.45,0.0,0.06,1.36
1514,Burnout 3: Takedown,Racing,Electronic Arts,0.84,0.43,0.0,0.04,1.31
1615,Ninja Gaiden,Action,Microsoft Game Studios,0.92,0.2,0.07,0.04,1.23
1655,Call of Duty: Finest Hour,Shooter,Activision,0.78,0.4,0.0,0.04,1.21
1809,Tom Clancy's Rainbow Six 3: Black Arrow,Shooter,Ubisoft,0.99,0.12,0.0,0.02,1.13
1832,Spider-Man 2,Action,Activision,0.82,0.26,0.0,0.04,1.12
2142,FIFA Soccer 2005,Sports,Electronic Arts,0.33,0.6,0.0,0.04,0.97
2174,ESPN NBA 2K5,Sports,Global Star,0.88,0.04,0.0,0.04,0.95
2292,Sonic Mega Collection Plus,Misc,Sega,0.61,0.26,0.0,0.04,0.91
2322,X-Men Legends,Role-Playing,Activision,0.62,0.24,0.0,0.04,0.9
2323,NBA Live 2005,Sports,Electronic Arts,0.81,0.05,0.0,0.04,0.9
2438,Tiger Woods PGA Tour 2005,Sports,Electronic Arts,0.64,0.18,0.0,0.03,0.85
2582,Prince of Persia: Warrior Within,Action,Ubisoft,0.48,0.28,0.0,0.04,0.8
2693,Driv3r,Racing,Atari,0.36,0.38,0.0,0.03,0.76
2715,Mortal Kombat: Deception,Fighting,Midway Games,0.61,0.12,0.0,0.03,0.76
2751,Tony Hawk's Underground 2,Sports,Activision,0.48,0.24,0.0,0.03,0.75
2815,Full Spectrum Warrior,Strategy,THQ,0.54,0.16,0.0,0.03,0.73
2983,NCAA Football 2005,Sports,Electronic Arts,0.63,0.02,0.0,0.03,0.68
3001,Fight Night 2004,Fighting,Electronic Arts,0.51,0.15,0.0,0.02,0.68
3019,Fight Night Round 2004,Fighting,Electronic Arts,0.46,0.18,0.0,0.03,0.67
3054,NFL Street,Sports,Electronic Arts,0.49,0.15,0.0,0.02,0.66
3152,James Bond 007: Everything or Nothing,Shooter,Electronic Arts,0.43,0.19,0.0,0.02,0.64
3408,MVP Baseball 2004,Sports,Electronic Arts,0.44,0.13,0.0,0.02,0.59
3670,Shrek 2,Platform,Activision,0.4,0.13,0.0,0.02,0.55
3687,Red Dead Revolver,Shooter,Take-Two Interactive,0.4,0.12,0.0,0.02,0.55
3694,The SpongeBob SquarePants Movie,Platform,THQ,0.4,0.12,0.0,0.02,0.54
3740,Greg Hastings' Tournament Paintball,Shooter,Activision,0.46,0.06,0.0,0.02,0.54
3772,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,Misc,Sega,0.4,0.11,0.0,0.02,0.53
3778,Blitz: The League,Sports,Midway Games,0.4,0.11,0.0,0.02,0.53
3931,World Championship Poker,Misc,Crave Entertainment,0.37,0.11,0.0,0.02,0.51
3940,NBA Ballers,Sports,Midway Games,0.37,0.11,0.0,0.02,0.51
3988,Dead or Alive Ultimate,Fighting,Tecmo Koei,0.3,0.1,0.08,0.02,0.5
4036,GoldenEye: Rogue Agent,Shooter,Electronic Arts,0.34,0.13,0.0,0.02,0.49
