Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
109,Mario Kart 8,Racing,Nintendo,3.13,2.07,1.27,0.49,6.96
204,Super Smash Bros. for Wii U and 3DS,Fighting,Nintendo,2.59,1.06,0.8,0.57,5.02
1229,Donkey Kong Country: Tropical Freeze,Platform,Nintendo,0.73,0.52,0.15,0.12,1.52
1576,Hyrule Warriors,Action,Nintendo,0.61,0.42,0.13,0.1,1.26
1689,Captain Toad: Treasure Tracker,Puzzle,Nintendo,0.56,0.36,0.19,0.09,1.19
2043,Bayonetta 2,Action,Nintendo,0.34,0.28,0.1,0.3,1.01
2758,Just Dance 2015,Misc,Ubisoft,0.4,0.28,0.0,0.07,0.75
2922,Skylanders: Trap Team,Action,Activision,0.39,0.25,0.0,0.06,0.7
3056,The LEGO Movie Videogame,Action,Warner Bros. Interactive Entertainment,0.35,0.23,0.03,0.06,0.66
3096,Disney Infinity 2.0: Marvel Super Heroes,Action,Disney Interactive Studios,0.38,0.22,0.0,0.06,0.65
4175,Lego Batman 3: Beyond Gotham,Action,Warner Bros. Interactive Entertainment,0.23,0.21,0.0,0.04,0.47
4854,Wii Sports Club,Sports,Nintendo,0.19,0.14,0.04,0.03,0.4
5490,Sonic Boom: Rise of Lyric,Action,Sega,0.21,0.09,0.0,0.03,0.33
5842,NES Remix,Action,Nintendo,0.2,0.0,0.08,0.02,0.3
7027,LEGO The Hobbit,Action,Warner Bros. Interactive Entertainment,0.1,0.11,0.0,0.02,0.23
9114,Watch Dogs,Action,Ubisoft,0.08,0.05,0.0,0.01,0.14
10055,Taiko Drum Master: Tokumori!,Misc,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11
10074,Fatal Frame: Maiden of Black Water,Action,Nintendo,0.0,0.03,0.08,0.0,0.11
10866,The Voice,Action,Activision,0.08,0.0,0.0,0.01,0.09
11037,How to Train Your Dragon 2,Adventure,Little Orbit,0.04,0.05,0.0,0.01,0.09
11238,Just Dance Wii U,Misc,Nintendo,0.0,0.0,0.09,0.0,0.09
11907,Pac-Man and the Ghostly Adventures 2,Adventure,Namco Bandai Games,0.05,0.02,0.0,0.01,0.07
12184,Transformer: Rise of the Dark Spark,Action,Activision,0.05,0.01,0.0,0.01,0.07
12218,One Piece: Unlimited World Red,Action,Namco Bandai Games,0.0,0.04,0.02,0.0,0.07
12680,The Amazing Spider-Man 2 (2014),Action,Activision,0.03,0.02,0.0,0.0,0.06
14054,Penguins of Madagascar,Action,Namco Bandai Games,0.01,0.02,0.0,0.0,0.04
14475,Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14830,Disney Planes Fire & Rescue,Action,Disney Interactive Studios,0.01,0.01,0.0,0.0,0.03
15353,Cabela's Big Game Hunter: Pro Hunts,Shooter,Activision,0.02,0.0,0.0,0.0,0.02
15535,Kamen Rider: Battride War II,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
15828,Puyo Puyo Tetris,Puzzle,Sega,0.0,0.0,0.02,0.0,0.02
