Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
47,Super Mario 64,Platform,Nintendo,6.91,2.85,1.91,0.23,11.89
64,Mario Kart 64,Racing,Nintendo,5.55,1.94,2.23,0.15,9.87
485,Wave Race 64,Racing,Nintendo,1.98,0.58,0.34,0.04,2.94
575,Star Wars: Shadows of the Empire,Action,Nintendo,2.0,0.5,0.12,0.03,2.65
1022,Cruis'n USA,Racing,Nintendo,1.69,0.04,0.0,0.01,1.74
1821,Pilotwings 64,Simulation,Nintendo,0.56,0.24,0.3,0.02,1.12
2159,Mortal Kombat Trilogy,Fighting,GT Interactive,0.72,0.22,0.0,0.02,0.96
2516,Killer Instinct Gold,Fighting,Nintendo,0.61,0.19,0.0,0.01,0.82
3821,Wayne Gretzky's 3D Hockey,Sports,Nintendo,0.49,0.03,0.0,0.0,0.53
6524,Nightmare Creatures,Action,Activision,0.21,0.05,0.0,0.0,0.26
7227,Chou-Kuukan Night Pro Yakyuu King(higher JP sales),Sports,Imagineer,0.0,0.0,0.22,0.0,0.22
7626,Snowboard Kids,Sports,Atlus,0.16,0.04,0.0,0.0,0.2
7792,Jikkyou J-League Perfect Striker,Sports,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19
7861,Hexen,Shooter,GT Interactive,0.15,0.04,0.0,0.0,0.19
7865,Chou-Kuukan Night Pro Yakyuu King (weekly JP sales),Sports,Imagineer,0.0,0.0,0.19,0.0,0.19
8594,Wonder Project J2: Koruro no Mori no Josette,Simulation,Enix Corporation,0.0,0.0,0.12,0.04,0.16
11048,Saikyou Habu Shogi,Misc,Seta Corporation,0.0,0.0,0.06,0.03,0.09
11204,Mahjong Master,Misc,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09
