Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
350,Call of Duty: Ghosts,Shooter,Activision,1.78,1.42,0.05,0.38,3.63
387,Battlefield 4,Shooter,Electronic Arts,1.34,1.54,0.17,0.38,3.43
494,FIFA 14,Sports,Electronic Arts,0.61,1.85,0.11,0.33,2.9
547,Assassin's Creed IV: Black Flag,Action,Ubisoft,1.07,1.31,0.06,0.31,2.74
594,Killzone: Shadow Fall,Shooter,Sony Computer Entertainment,0.89,1.33,0.07,0.28,2.58
911,Need for Speed Rivals,Racing,Electronic Arts,0.73,0.91,0.03,0.22,1.89
1089,Knack,Platform,Sony Computer Entertainment Europe,0.43,0.67,0.42,0.15,1.67
1195,LEGO Marvel Super Heroes,Action,Warner Bros. Interactive Entertainment,0.59,0.75,0.01,0.21,1.56
1472,NBA 2K14,Sports,Take-Two Interactive,0.89,0.31,0.01,0.12,1.33
2395,Injustice: Gods Among Us,Fighting,Warner Bros. Interactive Entertainment,0.46,0.29,0.0,0.12,0.87
2531,Madden NFL 25,Sports,Electronic Arts,0.62,0.13,0.0,0.07,0.82
4916,Just Dance 2014,Misc,Ubisoft,0.18,0.16,0.0,0.05,0.39
5157,Skylanders SWAP Force,Platform,Activision,0.2,0.12,0.0,0.05,0.37
7294,NBA Live 14,Sports,Electronic Arts,0.14,0.05,0.0,0.03,0.22
7593,Angry Birds Star Wars,Strategy,Activision,0.1,0.08,0.0,0.03,0.2
8712,Putty Squad,Platform,System 3,0.06,0.07,0.0,0.02,0.16
