Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
61,Just Dance 3,Misc,Ubisoft,6.05,3.15,0.0,1.07,10.26
285,The Legend of Zelda: Skyward Sword,Action,Nintendo,2.14,1.2,0.37,0.4,4.1
324,Mario & Sonic at the London 2012 Olympic Games,Sports,Sega,1.14,1.91,0.27,0.46,3.78
502,Zumba Fitness 2,Sports,Majesco Entertainment,1.54,1.07,0.0,0.28,2.88
513,Skylanders: Spyro's Adventure,Action,Activision,1.4,1.14,0.0,0.31,2.85
908,LEGO Star Wars III: The Clone Wars,Action,LucasArts,1.08,0.66,0.0,0.17,1.91
1055,Kirby's Return to Dreamland,Platform,Nintendo,0.62,0.21,0.79,0.08,1.7
1111,Go Vacation,Misc,Namco Bandai Games,0.48,0.68,0.33,0.16,1.65
1116,LEGO Pirates of the Caribbean: The Video Game,Action,Disney Interactive Studios,0.76,0.72,0.0,0.16,1.64
1935,Disney Universe,Action,Disney Interactive Studios,0.67,0.3,0.0,0.1,1.07
2182,Cars 2,Racing,Disney Interactive Studios,0.46,0.39,0.0,0.1,0.95
2195,Wii Play: Motion,Misc,Nintendo,0.24,0.43,0.18,0.09,0.95
2352,Call of Duty: Modern Warfare 3,Shooter,Activision,0.6,0.21,0.0,0.08,0.89
2569,ABBA: You Can Dance,Misc,Ubisoft,0.19,0.5,0.0,0.11,0.8
2621,FIFA 12,Sports,Electronic Arts,0.16,0.52,0.0,0.11,0.79
2628,PokePark 2: Wonders Beyond,Action,Nintendo,0.27,0.2,0.27,0.05,0.79
2814,Just Dance Wii,Misc,Nintendo,0.0,0.0,0.73,0.0,0.73
2978,The Last Story,Role-Playing,Nintendo,0.32,0.13,0.18,0.04,0.68
3005,Country Dance,Misc,Funbox Media,0.59,0.04,0.0,0.04,0.68
3131,The Black Eyed Peas Experience,Misc,Ubisoft,0.39,0.2,0.0,0.06,0.65
3346,Phineas and Ferb: Across the 2nd Dimension,Action,Disney Interactive Studios,0.36,0.19,0.0,0.05,0.6
3457,Rayman Origins,Platform,Ubisoft,0.23,0.29,0.0,0.07,0.58
3597,Monster High: Ghoul Spirit,Misc,THQ,0.44,0.08,0.0,0.04,0.56
3982,Fortune Street,Misc,Nintendo,0.27,0.04,0.17,0.02,0.5
4172,Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III,Role-Playing,Square Enix,0.0,0.0,0.47,0.0,0.47
4235,Country Dance 2,Misc,GameMill Entertainment,0.44,0.0,0.0,0.03,0.46
4277,Madden NFL 12,Sports,Electronic Arts,0.43,0.0,0.0,0.03,0.46
4488,Just Dance: Summer Party,Misc,Ubisoft,0.41,0.0,0.0,0.03,0.44
4662,Fishing Resort,Sports,Namco Bandai Games,0.16,0.0,0.25,0.01,0.42
4724,SpongeBob SquigglePants,Misc,THQ,0.36,0.03,0.0,0.03,0.41
4743,Disney Princess: Enchanting Storybooks,Misc,THQ,0.26,0.11,0.0,0.04,0.41
4923,Mystery Case Files: The Malgrave Incident,Adventure,Nintendo,0.19,0.17,0.0,0.03,0.39
4927,Taiko no Tatsujin Wii: Ketteiban,Misc,Namco Bandai Games,0.0,0.0,0.39,0.0,0.39
5040,Cabela's Big Game Hunter 2012,Sports,Activision,0.34,0.02,0.0,0.02,0.38
5119,Tiger Woods PGA Tour 12: The Masters,Sports,Electronic Arts,0.21,0.13,0.0,0.03,0.37
