Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1162,The Legend of Zelda: Twilight Princess,Action,Nintendo,1.15,0.36,0.04,0.04,1.59
2146,LEGO Star Wars II: The Original Trilogy,Action,LucasArts,0.75,0.19,0.0,0.03,0.97
2241,Cars,Racing,THQ,0.72,0.19,0.0,0.03,0.93
2269,Sonic Riders,Racing,Sega,0.71,0.18,0.0,0.03,0.92
3248,Madden NFL 07,Sports,Electronic Arts,0.48,0.13,0.0,0.02,0.62
3963,Avatar: The Last Airbender,Adventure,THQ,0.39,0.1,0.0,0.01,0.5
4845,Rampage: Total Destruction,Action,Midway Games,0.31,0.08,0.0,0.01,0.4
5312,Need for Speed Carbon,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35
5345,Over the Hedge,Platform,Activision,0.27,0.07,0.0,0.01,0.35
5531,SpongeBob SquarePants: Creature from the Krusty Krab,Platform,THQ,0.25,0.07,0.0,0.01,0.33
5559,Teen Titans,Action,THQ,0.25,0.07,0.0,0.01,0.33
6393,The Sims 2: Pets,Simulation,Electronic Arts,0.21,0.05,0.0,0.01,0.27
6636,Happy Feet,Action,Midway Games,0.2,0.05,0.0,0.01,0.25
7343,Bratz: Forever Diamondz,Adventure,THQ,0.17,0.04,0.0,0.01,0.21
7764,Ice Age 2: The Meltdown,Platform,Vivendi Games,0.15,0.04,0.0,0.01,0.19
7905,The Legend of Spyro: A New Beginning,Platform,Vivendi Games,0.15,0.04,0.0,0.01,0.19
8075,FIFA Soccer 07,Sports,Electronic Arts,0.14,0.04,0.0,0.0,0.18
8232,Open Season,Platform,Ubisoft,0.13,0.03,0.0,0.0,0.17
8242,Major League Baseball 2K6,Sports,Take-Two Interactive,0.13,0.03,0.0,0.0,0.17
8248,The Grim Adventures of Billy & Mandy,Action,Midway Games,0.13,0.03,0.0,0.0,0.17
8557,Flushed Away,Platform,D3Publisher,0.12,0.03,0.0,0.0,0.16
8826,Super Monkey Ball Adventure,Platform,Sega,0.12,0.03,0.0,0.0,0.15
8885,X-Men: The Official Game,Action,Activision,0.12,0.03,0.0,0.0,0.15
8897,Curious George,Action,Namco Bandai Games,0.11,0.03,0.0,0.0,0.15
9165,Monster House,Adventure,THQ,0.11,0.03,0.0,0.0,0.14
9474,Shrek Smash n' Crash Racing,Racing,Activision,0.1,0.03,0.0,0.0,0.13
9502,FIFA World Cup Germany 2006,Sports,Electronic Arts,0.1,0.03,0.0,0.0,0.13
9641,Mega Man X Collection,Misc,Capcom,0.1,0.03,0.0,0.0,0.13
9733,The Ant Bully,Platform,Midway Games,0.09,0.02,0.0,0.0,0.12
9970,Barnyard,Action,THQ,0.09,0.02,0.0,0.0,0.12
10039,FIFA Street 2,Sports,Electronic Arts,0.09,0.02,0.0,0.0,0.11
10198,Odama,Misc,Nintendo,0.07,0.02,0.02,0.0,0.11
10210,Bionicle Heroes,Shooter,Eidos Interactive,0.08,0.02,0.0,0.0,0.11
10556,Baten Kaitos Origins,Role-Playing,Unknown,0.06,0.02,0.02,0.0,0.1
11112,Battle Stadium D.O.N,Fighting,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
11353,Pac-Man World Rally,Racing,Namco Bandai Games,0.06,0.02,0.0,0.0,0.08
11555,Tomb Raider: Legend,Action,Eidos Interactive,0.06,0.02,0.0,0.0,0.08
12714,Tom Clancy's Splinter Cell: Double Agent,Action,Ubisoft,0.04,0.01,0.0,0.0,0.06
13877,Shonen Jump's One Piece: Grand Adventure,Fighting,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04
13931,Jikkyou Powerful Major League,Sports,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04
