Rank,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
27,Pokemon Black/Pokemon White,Role-Playing,Nintendo,5.57,3.28,5.65,0.82,15.32
559,Mario vs. Donkey Kong: Mini-Land Mayhem!,Puzzle,Nintendo,1.63,0.52,0.35,0.18,2.69
599,Art Academy,Misc,Nintendo,0.28,1.68,0.33,0.28,2.57
673,LEGO Harry Potter: Years 1-4,Action,Warner Bros. Interactive Entertainment,1.07,1.05,0.0,0.23,2.35
773,Toy Story 3: The Video Game,Action,Disney Interactive Studios,0.93,0.97,0.02,0.21,2.12
861,Sonic Classic Collection,Platform,Sega,0.99,0.8,0.0,0.18,1.97
958,Dragon Quest VI: Realms of Revelation,Role-Playing,Nintendo,0.22,0.21,1.35,0.03,1.81
1259,Super Scribblenauts,Puzzle,Warner Bros. Interactive Entertainment,1.08,0.31,0.0,0.11,1.5
1331,Dragon Quest Monsters: Joker 2,Role-Playing,Square Enix,0.11,0.08,1.24,0.02,1.45
1420,Sonic Colors,Platform,Sega,0.74,0.5,0.01,0.13,1.37
1483,Pokemon Ranger: Guardian Signs,Role-Playing,Nintendo,0.51,0.17,0.58,0.06,1.33
1890,Sonic & Sega All-Stars Racing,Racing,Sega,0.44,0.54,0.0,0.11,1.09
1994,Disney Tangled,Action,Disney Interactive Studios,0.58,0.37,0.0,0.09,1.04
2010,ZhuZhu Pets,Simulation,Activision,0.68,0.27,0.0,0.09,1.04
2117,Kingdom Hearts Re:coded,Role-Playing,Square Enix,0.56,0.1,0.27,0.05,0.98
2243,Inazuma Eleven 3,Role-Playing,Level 5,0.0,0.0,0.93,0.0,0.93
2456,Golden Sun: Dark Dawn,Role-Playing,Nintendo,0.56,0.11,0.13,0.05,0.84
2644,Tetris Party Deluxe,Puzzle,Nintendo,0.29,0.3,0.12,0.07,0.78
2856,FIFA Soccer 11,Sports,Electronic Arts,0.13,0.5,0.0,0.09,0.72
2921,The Sims 3,Simulation,Electronic Arts,0.39,0.25,0.0,0.06,0.7
2990,Fossil Fighters: Champions,Role-Playing,Nintendo,0.32,0.0,0.34,0.02,0.68
3016,Club Penguin: Elite Penguin Force - Herbert's Revenge,Adventure,Disney Interactive Studios,0.4,0.22,0.0,0.06,0.67
3039,Crafting Mama,Simulation,505 Games,0.4,0.21,0.01,0.05,0.67
3045,Peppa Pig: Fun and Games,Misc,Ubisoft,0.0,0.58,0.0,0.09,0.67
3213,Call of Duty: Black Ops,Shooter,Activision,0.54,0.05,0.0,0.04,0.63
3264,Wipeout: The Game,Misc,Activision,0.58,0.0,0.0,0.04,0.62
3466,Harvest Moon: The Tale of Two Towns,Simulation,Natsume,0.27,0.06,0.22,0.03,0.58
3497,Rooms: The Main Building,Adventure,Nintendo,0.1,0.41,0.01,0.06,0.58
3632,ZhuZhu Pets 2: Featuring The Wild Bunch,Simulation,Activision,0.41,0.11,0.0,0.04,0.55
